date,j,plan_slot0,period_start,period_end,x0_kwh,x1_kwh,x2_kwh,x3_kwh,execution_date
2025-06-12,127,126,21:10,21:20,865.665012706,865.665012706,865.665012706,865.665012706,2025-06-12
2025-06-12,128,127,21:20,21:30,883.478249867,883.478249867,883.478249867,883.478249867,2025-06-12
2025-06-12,129,128,21:30,21:40,910.576499474,910.576499474,910.576499474,910.576499474,2025-06-12
2025-06-12,130,129,21:40,21:50,831.314938099,831.314938099,831.314938099,831.314938099,2025-06-12
2025-06-12,131,130,21:50,22:00,689.333868623,689.333868623,689.333868623,689.333868623,2025-06-12
2025-06-12,132,131,22:00,22:10,1522.52525846,1512.75431676,1512.75431676,1520.13318637,2025-06-12
2025-06-12,133,132,22:10,22:20,1338.37818243,1338.37818243,1338.37818243,1535.09943206,2025-06-12
2025-06-12,134,133,22:20,22:30,1513.60633531,1503.96184065,1503.96184065,1511.24521934,2025-06-12
2025-06-12,135,134,22:30,22:40,1513.80377494,1504.1564811,1504.1564811,1511.44197368,2025-06-12
2025-06-12,136,135,22:40,22:50,1522.72971433,1512.95587398,1512.95587398,1520.33693261,2025-06-12
2025-06-12,137,136,22:50,23:00,1519.86663619,1510.13338681,1510.13338681,1517.48379174,2025-06-12
2025-06-12,138,137,23:00,23:10,677.819716833,677.819716833,677.819716833,677.819716833,2025-06-12
2025-06-12,139,138,23:10,23:20,1508.72962241,1499.1542668,1499.1542668,1506.3854327,2025-06-12
2025-06-12,140,139,23:20,23:30,1529.61270813,1519.7412849,1519.7412849,1527.19603666,2025-06-12
2025-06-12,141,140,23:30,23:40,716.692222592,716.692222592,716.692222592,1547.53803481,2025-06-12
2025-06-12,142,141,23:40,23:50,1491.603648,1482.27109399,1482.27109399,1489.31889974,2025-06-12
2025-06-12,143,142,23:50,00:00+1,1376.22128124,1368.52454787,1368.52454787,1374.33700624,2025-06-12
2025-06-12,144,143,00:00+1,00:10+1,1527.0325842,1527.0325842,1527.0325842,1527.0325842,2025-06-13
2025-06-13,1,0,00:10,00:20,507.321838217,507.321838217,507.321838217,507.321838217,2025-06-13
2025-06-13,2,1,00:20,00:30,0,0,0,0,2025-06-13
2025-06-13,3,2,00:30,00:40,519.120544693,519.120544693,519.120544693,519.120544693,2025-06-13
2025-06-13,4,3,00:40,00:50,0,0,0,0,2025-06-13
2025-06-13,5,4,00:50,01:00,0,0,0,0,2025-06-13
2025-06-13,6,5,01:00,01:10,0,0,0,0,2025-06-13
2025-06-13,7,6,01:10,01:20,497.002445418,497.002445418,497.002445418,497.002445418,2025-06-13
2025-06-13,8,7,01:20,01:30,461.057969217,461.057969217,461.057969217,461.057969217,2025-06-13
2025-06-13,9,8,01:30,01:40,465.44378385,465.44378385,465.44378385,465.44378385,2025-06-13
2025-06-13,10,9,01:40,01:50,0,0,0,0,2025-06-13
2025-06-13,11,10,01:50,02:00,396.662472795,396.662472795,396.662472795,396.662472795,2025-06-13
2025-06-13,12,11,02:00,02:10,0,0,0,0,2025-06-13
2025-06-13,13,12,02:10,02:20,0,0,0,0,2025-06-13
2025-06-13,14,13,02:20,02:30,451.554194328,451.554194328,451.554194328,451.554194328,2025-06-13
2025-06-13,15,14,02:30,02:40,451.757413084,451.757413084,451.757413084,451.757413084,2025-06-13
2025-06-13,16,15,02:40,02:50,473.219846055,473.219846055,473.219846055,473.219846055,2025-06-13
2025-06-13,17,16,02:50,03:00,0,0,0,0,2025-06-13
2025-06-13,18,17,03:00,03:10,0,0,0,0,2025-06-13
2025-06-13,19,18,03:10,03:20,461.748782585,461.748782585,461.748782585,461.748782585,2025-06-13
2025-06-13,20,19,03:20,03:30,0,0,0,0,2025-06-13
2025-06-13,21,20,03:30,03:40,0,0,0,0,2025-06-13
2025-06-13,22,21,03:40,03:50,482.44424071,482.44424071,482.44424071,482.44424071,2025-06-13
2025-06-13,23,22,03:50,04:00,456.245520084,456.245520084,456.245520084,456.245520084,2025-06-13
2025-06-13,24,23,04:00,04:10,451.584321743,451.584321743,451.584321743,451.584321743,2025-06-13
2025-06-13,25,24,04:10,04:20,446.303062877,446.303062877,446.303062877,446.303062877,2025-06-13
2025-06-13,26,25,04:20,04:30,446.314995724,446.314995724,446.314995724,446.314995724,2025-06-13
2025-06-13,27,26,04:30,04:40,456.582063567,456.582063567,456.582063567,456.582063567,2025-06-13
2025-06-13,28,27,04:40,04:50,473.348673292,473.348673292,473.348673292,473.348673292,2025-06-13
2025-06-13,29,28,04:50,05:00,477.138140793,477.138140793,477.138140793,477.138140793,2025-06-13
2025-06-13,30,29,05:00,05:10,440.859806309,440.859806309,440.859806309,440.859806309,2025-06-13
2025-06-13,31,30,05:10,05:20,407.913865604,407.913865604,407.913865604,407.913865604,2025-06-13
2025-06-13,32,31,05:20,05:30,393.935022194,393.935022194,393.935022194,393.935022194,2025-06-13
2025-06-13,33,32,05:30,05:40,1202.29472997,1202.29472997,1202.29472997,1202.29472997,2025-06-13
2025-06-13,34,33,05:40,05:50,0,0,0,0,2025-06-13
2025-06-13,35,34,05:50,06:00,0,0,0,0,2025-06-13
2025-06-13,36,35,06:00,06:10,0,0,0,0,2025-06-13
2025-06-13,37,36,06:10,06:20,0,0,0,0,2025-06-13
2025-06-13,38,37,06:20,06:30,0,0,0,0,2025-06-13
2025-06-13,39,38,06:30,06:40,0,0,0,0,2025-06-13
2025-06-13,40,39,06:40,06:50,0,0,0,0,2025-06-13
2025-06-13,41,40,06:50,07:00,0,0,0,0,2025-06-13
2025-06-13,42,41,07:00,07:10,0,0,0,0,2025-06-13
2025-06-13,43,42,07:10,07:20,0,0,0,0,2025-06-13
2025-06-13,44,43,07:20,07:30,0,0,0,0,2025-06-13
2025-06-13,45,44,07:30,07:40,0,0,0,0,2025-06-13
2025-06-13,46,45,07:40,07:50,0,0,0,0,2025-06-13
2025-06-13,47,46,07:50,08:00,0,0,0,0,2025-06-13
2025-06-13,48,47,08:00,08:10,0,0,0,0,2025-06-13
2025-06-13,49,48,08:10,08:20,0,0,0,0,2025-06-13
2025-06-13,50,49,08:20,08:30,0,0,0,0,2025-06-13
2025-06-13,51,50,08:30,08:40,0,0,0,0,2025-06-13
2025-06-13,52,51,08:40,08:50,0,0,0,0,2025-06-13
2025-06-13,53,52,08:50,09:00,0,0,0,0,2025-06-13
2025-06-13,54,53,09:00,09:10,0,0,0,0,2025-06-13
2025-06-13,55,54,09:10,09:20,0,0,0,0,2025-06-13
2025-06-13,56,55,09:20,09:30,0,0,0,0,2025-06-13
2025-06-13,57,56,09:30,09:40,0,0,0,0,2025-06-13
2025-06-13,58,57,09:40,09:50,0,0,0,0,2025-06-13
2025-06-13,59,58,09:50,10:00,0,0,0,0,2025-06-13
2025-06-13,60,59,10:00,10:10,0,0,0,0,2025-06-13
2025-06-13,61,60,10:10,10:20,0,0,0,0,2025-06-13
2025-06-13,62,61,10:20,10:30,0,0,0,0,2025-06-13
2025-06-13,63,62,10:30,10:40,0,0,0,0,2025-06-13
2025-06-13,64,63,10:40,10:50,0,0,0,0,2025-06-13
2025-06-13,65,64,10:50,11:00,0,0,0,0,2025-06-13
2025-06-13,66,65,11:00,11:10,0,0,0,0,2025-06-13
2025-06-13,67,66,11:10,11:20,0,0,0,0,2025-06-13
2025-06-13,68,67,11:20,11:30,0,0,0,0,2025-06-13
2025-06-13,69,68,11:30,11:40,0,0,0,0,2025-06-13
2025-06-13,70,69,11:40,11:50,0,0,0,0,2025-06-13
2025-06-13,71,70,11:50,12:00,0,0,0,0,2025-06-13
2025-06-13,72,71,12:00,12:10,0,0,0,0,2025-06-13
2025-06-13,73,72,12:10,12:20,0,0,0,0,2025-06-13
2025-06-13,74,73,12:20,12:30,0,0,0,0,2025-06-13
2025-06-13,75,74,12:30,12:40,0,0,0,0,2025-06-13
2025-06-13,76,75,12:40,12:50,0,0,0,0,2025-06-13
2025-06-13,77,76,12:50,13:00,0,0,0,0,2025-06-13
2025-06-13,78,77,13:00,13:10,0,0,0,0,2025-06-13
2025-06-13,79,78,13:10,13:20,0,0,0,0,2025-06-13
2025-06-13,80,79,13:20,13:30,0,0,0,0,2025-06-13
2025-06-13,81,80,13:30,13:40,0,0,0,0,2025-06-13
2025-06-13,82,81,13:40,13:50,0,0,0,0,2025-06-13
2025-06-13,83,82,13:50,14:00,0,0,0,0,2025-06-13
2025-06-13,84,83,14:00,14:10,0,0,0,0,2025-06-13
2025-06-13,85,84,14:10,14:20,0,0,0,0,2025-06-13
2025-06-13,86,85,14:20,14:30,0,0,0,0,2025-06-13
2025-06-13,87,86,14:30,14:40,0,0,0,0,2025-06-13
2025-06-13,88,87,14:40,14:50,0,0,0,0,2025-06-13
2025-06-13,89,88,14:50,15:00,0,0,0,0,2025-06-13
2025-06-13,90,89,15:00,15:10,0,0,0,0,2025-06-13
2025-06-13,91,90,15:10,15:20,9.1247456878,0,0,0,2025-06-13
2025-06-13,92,91,15:20,15:30,0,0,0,0,2025-06-13
2025-06-13,93,92,15:30,15:40,35.557745035,9.09494701773e-13,0,0,2025-06-13
2025-06-13,94,93,15:40,15:50,64.7854009614,0,0,0,2025-06-13
2025-06-13,95,94,15:50,16:00,86.8735568945,17.1084510788,17.1084510788,17.1084510788,2025-06-13
2025-06-13,96,95,16:00,16:10,159.07461185,83.6502489202,83.6502489202,83.6502489202,2025-06-13
2025-06-13,97,96,16:10,16:20,200.541770357,129.921021727,129.921021727,129.921021727,2025-06-13
2025-06-13,98,97,16:20,16:30,228.130609021,162.389363683,162.389363683,162.389363683,2025-06-13
2025-06-13,99,98,16:30,16:40,285.227023228,224.803473745,224.803473745,224.803473745,2025-06-13
2025-06-13,100,99,16:40,16:50,308.038420958,253.141092135,253.141092135,253.141092135,2025-06-13
2025-06-13,101,100,16:50,17:00,261.017628949,212.274092293,212.274092293,212.274092293,2025-06-13
2025-06-13,102,101,17:00,17:10,256.516211809,217.072124387,217.072124387,217.072124387,2025-06-13
2025-06-13,103,102,17:10,17:20,298.072959558,263.98458394,263.98458394,263.98458394,2025-06-13
2025-06-13,104,103,17:20,17:30,365.199585767,335.747996111,335.747996111,335.747996111,2025-06-13
2025-06-13,105,104,17:30,17:40,390.739238176,366.598814439,366.598814439,366.598814439,2025-06-13
2025-06-13,106,105,17:40,17:50,398.131167809,380.011036029,380.011036029,380.011036029,2025-06-13
2025-06-13,107,106,17:50,18:00,406.070159364,394.324669764,394.324669764,394.324669764,2025-06-13
2025-06-13,108,107,18:00,18:10,448.930069592,443.653773975,443.653773975,443.653773975,2025-06-13
2025-06-13,109,108,18:10,18:20,491.756382488,486.510201917,486.510201917,486.510201917,2025-06-13
2025-06-13,110,109,18:20,18:30,523.504917542,518.503162713,518.503162713,518.503162713,2025-06-13
2025-06-13,111,110,18:30,18:40,0,0,0,0,2025-06-13
2025-06-13,112,111,18:40,18:50,0,0,0,0,2025-06-13
2025-06-13,113,112,18:50,19:00,0,0,0,0,2025-06-13
2025-06-13,114,113,19:00,19:10,0,0,0,0,2025-06-13
2025-06-13,115,114,19:10,19:20,0,0,0,0,2025-06-13
2025-06-13,116,115,19:20,19:30,0,0,0,0,2025-06-13
2025-06-13,117,116,19:30,19:40,444.50377759,363.909311106,363.909311106,363.909311106,2025-06-13
2025-06-13,118,117,19:40,19:50,0,0,0,0,2025-06-13
2025-06-13,119,118,19:50,20:00,0,0,0,0,2025-06-13
2025-06-13,120,119,20:00,20:10,0,0,0,0,2025-06-13
2025-06-13,121,120,20:10,20:20,0,0,0,0,2025-06-13
2025-06-13,122,121,20:20,20:30,0,0,0,0,2025-06-13
2025-06-13,123,122,20:30,20:40,0,0,0,0,2025-06-13
2025-06-13,124,123,20:40,20:50,596.443465946,592.509847495,592.509847495,592.509847495,2025-06-13
2025-06-13,125,124,20:50,21:00,609.238057153,609.238057153,609.238057153,609.238057153,2025-06-13
2025-06-13,126,125,21:00,21:10,611.696141761,611.696141761,611.696141761,611.696141761,2025-06-13
2025-06-13,127,126,21:10,21:20,600.94604313,600.94604313,600.94604313,600.94604313,2025-06-13
2025-06-13,128,127,21:20,21:30,592.146873926,592.146873926,592.146873926,592.146873926,2025-06-13
2025-06-13,129,128,21:30,21:40,598.525731409,598.525731409,598.525731409,598.525731409,2025-06-13
2025-06-13,130,129,21:40,21:50,574.317735184,574.317735184,574.317735184,574.317735184,2025-06-13
2025-06-13,131,130,21:50,22:00,1365.62728189,1362.11673804,1359.65009215,1360.6793897,2025-06-13
2025-06-13,132,131,22:00,22:10,1367.44864389,1363.92608793,1361.45100187,1362.48382139,2025-06-13
2025-06-13,133,132,22:10,22:20,1367.57098335,1364.04762055,1361.57196756,1362.60502366,2025-06-13
2025-06-13,134,133,22:20,22:30,514.241518941,514.241518941,514.241518941,514.241518941,2025-06-13
2025-06-13,135,134,22:30,22:40,494.132392824,494.132392824,821.109323551,1245.1013042,2025-06-13
2025-06-13,136,135,22:40,22:50,1342.86392882,1339.50351207,1337.14235138,1338.12763141,2025-06-13
2025-06-13,137,136,22:50,23:00,1370.09733963,1366.5573152,1364.06995509,1365.10789641,2025-06-13
2025-06-13,138,137,23:00,23:10,534.079433049,534.079433049,534.079433049,534.079433049,2025-06-13
2025-06-13,139,138,23:10,23:20,1343.54318516,1340.17828863,1337.81398027,1338.80057378,2025-06-13
2025-06-13,140,139,23:20,23:30,1333.61949544,1330.32004686,1328.0017248,1328.96912886,2025-06-13
2025-06-13,141,140,23:30,23:40,1347.05503304,1343.66697545,1341.28639321,1342.27977758,2025-06-13
2025-06-13,142,141,23:40,23:50,1157.34440543,1157.34440543,1334.10566323,1335.08500452,2025-06-13
2025-06-13,143,142,23:50,00:00+1,1302.69918611,1299.60366076,1297.42862316,1298.33623657,2025-06-13
2025-06-13,144,143,00:00+1,00:10+1,1316.25410539,1316.25410539,1316.25410539,1316.25410539,2025-06-14
2025-06-14,1,0,00:10,00:20,498.309867664,498.309867664,498.309867664,498.309867664,2025-06-14
2025-06-14,2,1,00:20,00:30,487.1499512,487.1499512,487.1499512,487.1499512,2025-06-14
2025-06-14,3,2,00:30,00:40,0,0,0,0,2025-06-14
2025-06-14,4,3,00:40,00:50,0,0,0,0,2025-06-14
2025-06-14,5,4,00:50,01:00,501.562415396,501.562415396,501.562415396,501.562415396,2025-06-14
2025-06-14,6,5,01:00,01:10,488.287499075,488.287499075,488.287499075,488.287499075,2025-06-14
2025-06-14,7,6,01:10,01:20,472.980910374,472.980910374,472.980910374,472.980910374,2025-06-14
2025-06-14,8,7,01:20,01:30,368.197576106,368.197576106,368.197576106,368.197576106,2025-06-14
2025-06-14,9,8,01:30,01:40,0,0,0,0,2025-06-14
2025-06-14,10,9,01:40,01:50,0,0,0,0,2025-06-14
2025-06-14,11,10,01:50,02:00,0,0,0,0,2025-06-14
2025-06-14,12,11,02:00,02:10,481.882430491,481.882430491,481.882430491,481.882430491,2025-06-14
2025-06-14,13,12,02:10,02:20,457.283064872,457.283064872,457.283064872,457.283064872,2025-06-14
2025-06-14,14,13,02:20,02:30,0,0,0,0,2025-06-14
2025-06-14,15,14,02:30,02:40,0,0,0,0,2025-06-14
2025-06-14,16,15,02:40,02:50,476.495609503,476.495609503,476.495609503,476.495609503,2025-06-14
2025-06-14,17,16,02:50,03:00,0,0,0,0,2025-06-14
2025-06-14,18,17,03:00,03:10,0,0,0,0,2025-06-14
2025-06-14,19,18,03:10,03:20,0,0,0,0,2025-06-14
2025-06-14,20,19,03:20,03:30,474.134406018,474.134406018,474.134406018,474.134406018,2025-06-14
2025-06-14,21,20,03:30,03:40,482.10940589,482.10940589,482.10940589,482.10940589,2025-06-14
2025-06-14,22,21,03:40,03:50,0,0,0,0,2025-06-14
2025-06-14,23,22,03:50,04:00,481.384163072,481.384163072,481.384163072,481.384163072,2025-06-14
2025-06-14,24,23,04:00,04:10,487.947116389,487.947116389,487.947116389,487.947116389,2025-06-14
2025-06-14,25,24,04:10,04:20,474.055660389,474.055660389,474.055660389,474.055660389,2025-06-14
2025-06-14,26,25,04:20,04:30,455.978279663,455.978279663,455.978279663,455.978279663,2025-06-14
2025-06-14,27,26,04:30,04:40,463.469261261,463.469261261,463.469261261,463.469261261,2025-06-14
2025-06-14,28,27,04:40,04:50,466.371646535,466.371646535,466.371646535,466.371646535,2025-06-14
2025-06-14,29,28,04:50,05:00,462.636040453,462.636040453,462.636040453,462.636040453,2025-06-14
2025-06-14,30,29,05:00,05:10,462.859262977,462.859262977,462.859262977,462.859262977,2025-06-14
2025-06-14,31,30,05:10,05:20,421.935865219,421.935865219,421.935865219,421.935865219,2025-06-14
2025-06-14,32,31,05:20,05:30,374.850967914,374.850967914,374.850967914,374.850967914,2025-06-14
2025-06-14,33,32,05:30,05:40,1212.29668531,1212.29668531,1212.29668531,1212.29668531,2025-06-14
2025-06-14,34,33,05:40,05:50,0,0,0,0,2025-06-14
2025-06-14,35,34,05:50,06:00,0,0,0,0,2025-06-14
2025-06-14,36,35,06:00,06:10,0,0,0,0,2025-06-14
2025-06-14,37,36,06:10,06:20,0,0,0,0,2025-06-14
2025-06-14,38,37,06:20,06:30,0,0,0,0,2025-06-14
2025-06-14,39,38,06:30,06:40,0,0,0,0,2025-06-14
2025-06-14,40,39,06:40,06:50,0,0,0,0,2025-06-14
2025-06-14,41,40,06:50,07:00,0,0,0,0,2025-06-14
2025-06-14,42,41,07:00,07:10,0,0,0,0,2025-06-14
2025-06-14,43,42,07:10,07:20,0,0,0,0,2025-06-14
2025-06-14,44,43,07:20,07:30,0,0,0,0,2025-06-14
2025-06-14,45,44,07:30,07:40,0,0,0,0,2025-06-14
2025-06-14,46,45,07:40,07:50,0,0,0,0,2025-06-14
2025-06-14,47,46,07:50,08:00,0,0,0,0,2025-06-14
2025-06-14,48,47,08:00,08:10,0,0,0,0,2025-06-14
2025-06-14,49,48,08:10,08:20,0,0,0,0,2025-06-14
2025-06-14,50,49,08:20,08:30,0,0,0,0,2025-06-14
2025-06-14,51,50,08:30,08:40,0,0,0,0,2025-06-14
2025-06-14,52,51,08:40,08:50,0,0,0,0,2025-06-14
2025-06-14,53,52,08:50,09:00,0,0,0,0,2025-06-14
2025-06-14,54,53,09:00,09:10,0,0,0,0,2025-06-14
2025-06-14,55,54,09:10,09:20,0,0,0,0,2025-06-14
2025-06-14,56,55,09:20,09:30,0,0,0,0,2025-06-14
2025-06-14,57,56,09:30,09:40,0,0,0,0,2025-06-14
2025-06-14,58,57,09:40,09:50,0,0,0,0,2025-06-14
2025-06-14,59,58,09:50,10:00,0,0,0,0,2025-06-14
2025-06-14,60,59,10:00,10:10,0,0,0,0,2025-06-14
2025-06-14,61,60,10:10,10:20,0,0,0,0,2025-06-14
2025-06-14,62,61,10:20,10:30,0,0,0,0,2025-06-14
2025-06-14,63,62,10:30,10:40,0,0,0,0,2025-06-14
2025-06-14,64,63,10:40,10:50,0,0,0,0,2025-06-14
2025-06-14,65,64,10:50,11:00,0,0,0,0,2025-06-14
2025-06-14,66,65,11:00,11:10,0,0,0,0,2025-06-14
2025-06-14,67,66,11:10,11:20,0,0,0,0,2025-06-14
2025-06-14,68,67,11:20,11:30,0,0,0,0,2025-06-14
2025-06-14,69,68,11:30,11:40,0,0,0,0,2025-06-14
2025-06-14,70,69,11:40,11:50,0,0,0,0,2025-06-14
2025-06-14,71,70,11:50,12:00,0,0,0,0,2025-06-14
2025-06-14,72,71,12:00,12:10,0,0,0,0,2025-06-14
2025-06-14,73,72,12:10,12:20,0,0,0,0,2025-06-14
2025-06-14,74,73,12:20,12:30,0,0,0,0,2025-06-14
2025-06-14,75,74,12:30,12:40,0,0,0,0,2025-06-14
2025-06-14,76,75,12:40,12:50,0,0,0,0,2025-06-14
2025-06-14,77,76,12:50,13:00,0,0,0,0,2025-06-14
2025-06-14,78,77,13:00,13:10,0,0,0,0,2025-06-14
2025-06-14,79,78,13:10,13:20,0,0,0,0,2025-06-14
2025-06-14,80,79,13:20,13:30,0,0,0,0,2025-06-14
2025-06-14,81,80,13:30,13:40,0,0,0,0,2025-06-14
2025-06-14,82,81,13:40,13:50,0,0,0,0,2025-06-14
2025-06-14,83,82,13:50,14:00,0,0,0,0,2025-06-14
2025-06-14,84,83,14:00,14:10,0,0,0,0,2025-06-14
2025-06-14,85,84,14:10,14:20,0,0,0,0,2025-06-14
2025-06-14,86,85,14:20,14:30,0,0,0,0,2025-06-14
2025-06-14,87,86,14:30,14:40,0,0,0,0,2025-06-14
2025-06-14,88,87,14:40,14:50,0,0,0,0,2025-06-14
2025-06-14,89,88,14:50,15:00,0,0,0,0,2025-06-14
2025-06-14,90,89,15:00,15:10,0,0,0,0,2025-06-14
2025-06-14,91,90,15:10,15:20,0,0,0,0,2025-06-14
2025-06-14,92,91,15:20,15:30,0,0,0,0,2025-06-14
2025-06-14,93,92,15:30,15:40,28.37245873,17.515090515,5.45696821064e-12,5.45696821064e-12,2025-06-14
2025-06-14,94,93,15:40,15:50,69.5112419882,61.8106171749,7.46649891074,7.46649891074,2025-06-14
2025-06-14,95,94,15:50,16:00,108.412691458,103.146860576,50.409370983,50.409370983,2025-06-14
2025-06-14,96,95,16:00,16:10,172.858253134,163.372553229,113.37059654,113.37059654,2025-06-14
2025-06-14,97,96,16:10,16:20,190.552697954,178.721631272,129.39326455,129.39326455,2025-06-14
2025-06-14,98,97,16:20,16:30,186.773646088,174.436669844,128.837087281,128.837087281,2025-06-14
2025-06-14,99,98,16:30,16:40,242.355392959,230.094954173,188.658192745,188.658192745,2025-06-14
2025-06-14,100,99,16:40,16:50,232.364704797,219.144181257,180.774673481,180.774673481,2025-06-14
2025-06-14,101,100,16:50,17:00,193.889659331,180.029895108,145.459974631,145.459974631,2025-06-14
2025-06-14,102,101,17:00,17:10,252.813429393,239.549968645,216.026961941,216.026961941,2025-06-14
2025-06-14,103,102,17:10,17:20,305.364482362,294.190570946,272.898619387,272.898619387,2025-06-14
2025-06-14,104,103,17:20,17:30,323.820091957,314.180231002,294.45897692,294.45897692,2025-06-14
2025-06-14,105,104,17:30,17:40,353.163513823,345.273370856,327.398131449,327.398131449,2025-06-14
2025-06-14,106,105,17:40,17:50,393.264963916,387.953303355,373.232616362,373.232616362,2025-06-14
2025-06-14,107,106,17:50,18:00,433.390454743,431.057774211,420.165700378,420.165700378,2025-06-14
2025-06-14,108,107,18:00,18:10,450.009985185,449.506539799,443.299573631,443.299573631,2025-06-14
2025-06-14,109,108,18:10,18:20,485.735619751,485.141647849,479.21381008,479.21381008,2025-06-14
2025-06-14,110,109,18:20,18:30,532.646024623,532.125399537,526.342614288,526.342614288,2025-06-14
2025-06-14,111,110,18:30,18:40,0,0,0,0,2025-06-14
2025-06-14,112,111,18:40,18:50,0,0,0,0,2025-06-14
2025-06-14,113,112,18:50,19:00,0,0,0,0,2025-06-14
2025-06-14,114,113,19:00,19:10,0,0,0,0,2025-06-14
2025-06-14,115,114,19:10,19:20,0,0,0,0,2025-06-14
2025-06-14,116,115,19:20,19:30,0,0,0,0,2025-06-14
2025-06-14,117,116,19:30,19:40,0,0,0,0,2025-06-14
2025-06-14,118,117,19:40,19:50,492.610312369,491.778066308,389.403027125,389.403027125,2025-06-14
2025-06-14,119,118,19:50,20:00,0,0,0,0,2025-06-14
2025-06-14,120,119,20:00,20:10,0,0,0,0,2025-06-14
2025-06-14,121,120,20:10,20:20,0,0,0,0,2025-06-14
2025-06-14,122,121,20:20,20:30,0,0,0,0,2025-06-14
2025-06-14,123,122,20:30,20:40,0,0,0,0,2025-06-14
2025-06-14,124,123,20:40,20:50,629.258518943,629.255610408,624.17817501,624.17817501,2025-06-14
2025-06-14,125,124,20:50,21:00,589.210079951,589.210079951,589.210079951,589.210079951,2025-06-14
2025-06-14,126,125,21:00,21:10,584.290216843,584.290216843,584.290216843,584.290216843,2025-06-14
2025-06-14,127,126,21:10,21:20,595.025293458,595.025293458,595.025293458,595.025293458,2025-06-14
2025-06-14,128,127,21:20,21:30,600.906778656,600.906778656,600.906778656,600.906778656,2025-06-14
2025-06-14,129,128,21:30,21:40,586.706141376,586.706141376,586.706141376,586.706141376,2025-06-14
2025-06-14,130,129,21:40,21:50,549.874708624,549.874708624,549.874708624,549.874708624,2025-06-14
2025-06-14,131,130,21:50,22:00,1339.62511032,1339.62277015,1335.537544,1337.59291707,2025-06-14
2025-06-14,132,131,22:00,22:10,1329.77213858,1329.76984395,1325.7641206,1327.77949395,2025-06-14
2025-06-14,133,132,22:10,22:20,1167.43771074,1167.43771074,1167.43771074,1331.16268101,2025-06-14
2025-06-14,134,133,22:20,22:30,1334.12487582,1334.12256108,1330.08171585,1332.11475984,2025-06-14
2025-06-14,135,134,22:30,22:40,1331.76130404,1331.75900022,1327.73722646,1329.76067515,2025-06-14
2025-06-14,136,135,22:40,22:50,1340.01367796,1340.011336,1335.92297453,1337.97992505,2025-06-14
2025-06-14,137,136,22:50,23:00,1349.50513988,1349.50275405,1345.33780676,1347.43328941,2025-06-14
2025-06-14,138,137,23:00,23:10,1321.14475773,1321.14250299,1317.20639325,1319.18674236,2025-06-14
2025-06-14,139,138,23:10,23:20,497.506269273,497.506269273,497.506269273,1260.24457659,2025-06-14
2025-06-14,140,139,23:20,23:30,1353.03100984,1353.02860771,1348.83521047,1350.94500695,2025-06-14
2025-06-14,141,140,23:30,23:40,1334.94731291,1334.94499437,1330.89751296,1332.93389577,2025-06-14
2025-06-14,142,141,23:40,23:50,570.704520699,570.704520699,570.704520699,570.704520699,2025-06-14
2025-06-14,143,142,23:50,00:00+1,716.165581584,716.165581584,716.165581584,716.165581584,2025-06-14
2025-06-14,144,143,00:00+1,00:10+1,1328.59697309,1328.59697309,1328.59697309,1328.59697309,2025-06-15
2025-06-15,1,0,00:10,00:20,721.68418634,721.68418634,721.68418634,721.68418634,2025-06-15
2025-06-15,2,1,00:20,00:30,727.066555494,727.066555494,727.066555494,727.066555494,2025-06-15
2025-06-15,3,2,00:30,00:40,716.67961045,716.67961045,716.67961045,716.67961045,2025-06-15
2025-06-15,4,3,00:40,00:50,717.014023715,717.014023715,717.014023715,717.014023715,2025-06-15
2025-06-15,5,4,00:50,01:00,725.380486433,725.380486433,725.380486433,725.380486433,2025-06-15
2025-06-15,6,5,01:00,01:10,677.881195596,677.881195596,677.881195596,677.881195596,2025-06-15
2025-06-15,7,6,01:10,01:20,657.877599922,657.877599922,657.877599922,657.877599922,2025-06-15
2025-06-15,8,7,01:20,01:30,664.750815213,664.750815213,664.750815213,664.750815213,2025-06-15
2025-06-15,9,8,01:30,01:40,657.954295395,657.954295395,657.954295395,657.954295395,2025-06-15
2025-06-15,10,9,01:40,01:50,683.02371135,683.02371135,683.02371135,683.02371135,2025-06-15
2025-06-15,11,10,01:50,02:00,694.057714572,694.057714572,694.057714572,694.057714572,2025-06-15
2025-06-15,12,11,02:00,02:10,655.163672751,655.163672751,655.163672751,655.163672751,2025-06-15
2025-06-15,13,12,02:10,02:20,651.766629408,651.766629408,651.766629408,651.766629408,2025-06-15
2025-06-15,14,13,02:20,02:30,702.131094746,702.131094746,702.131094746,702.131094746,2025-06-15
2025-06-15,15,14,02:30,02:40,667.780961576,667.780961576,667.780961576,667.780961576,2025-06-15
2025-06-15,16,15,02:40,02:50,651.862630701,651.862630701,651.862630701,651.862630701,2025-06-15
2025-06-15,17,16,02:50,03:00,669.643584909,669.643584909,669.643584909,669.643584909,2025-06-15
2025-06-15,18,17,03:00,03:10,652.468892573,652.468892573,652.468892573,652.468892573,2025-06-15
2025-06-15,19,18,03:10,03:20,641.359097661,641.359097661,641.359097661,641.359097661,2025-06-15
2025-06-15,20,19,03:20,03:30,639.220173337,639.220173337,639.220173337,639.220173337,2025-06-15
2025-06-15,21,20,03:30,03:40,628.998344628,628.998344628,628.998344628,628.998344628,2025-06-15
2025-06-15,22,21,03:40,03:50,628.756645878,628.756645878,628.756645878,628.756645878,2025-06-15
