date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,reserve_06_kwh,window_residual_06_kwh,reserve_12_kwh,window_residual_12_kwh,reserve_18_kwh,window_residual_18_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-05-31,16132.9647828,15884.5854929,170.613091001,77.7661988771,0,16132.9647828,0,10314.8651538,10185.3824094,983.14158182,16799.2941642,18629.101253,15206.1064849,29828.2146702,16225.8116749,29849.1310524,29594.6120642,1403.41376565,1403.41376565,1403.41376565,-1029.91594183,1072.76562765,-1436.19276562,646.095830471,-1389.73284257,252.230516421,-416.573323541,122.158071377,355.760677428,477.918748805,0,0,13,355.760677428,-1.81898940355e-12,0
2025-06-01,51263.0840243,37015.5264599,439.398464113,13808.1591003,9396.34252872,60659.426553,1504.72998936,10185.3824094,8788.39448212,464.974736023,0,18907.5393901,16572.3960405,61379.9646989,37859.4779999,61541.8430539,72520.2143962,1387.00037068,1387.00037068,1387.00037068,12742.9777073,1068.71392773,4489.41639816,643.290386294,5760.34212718,251.492608438,2903.27647188,12079.2232431,938.973545802,13018.1967889,14,4,4,893.101731944,-7.27595761418e-12,-1.81898940355e-12
2025-06-02,49163.8977041,41037.5235596,640.087506176,7486.28663833,6431.18737447,55595.0850786,1033.58068439,8788.39448212,8865.3484225,258.255187871,0,20380.5157212,16438.9591879,68750.4079595,42317.6985719,68737.3990177,71807.0384869,1452.65395057,1452.65395057,1452.65395057,4766.31318743,1084.9207274,4374.82501712,654.512163002,4918.74326024,254.444240369,2346.04660692,5579.04976717,2522.4192398,8101.46900697,14,1,12,2522.4192398,7.27595761418e-12,-2.72848410532e-12
2025-06-03,49919.2594469,44019.1863096,1552.41813719,4347.65500015,2087.40143009,52006.660877,361.042245302,8865.3484225,9319.08246968,813.136149372,1173.2486019,20308.5775254,16041.5871531,74504.8755493,47028.6566817,74573.8115998,74084.6997116,1514.2035138,1514.2035138,1514.2035138,-1309.438932,1105.648604,-4004.24723875,715.087313738,2467.54680145,259.311071447,1091.5314577,4415.47088017,4835.64671789,9251.11759806,10,23,32,4669.56337123,0,2.72848410532e-12
2025-06-04,49363.6708936,45102.9663206,2469.39222086,1791.3123521,1007.54124071,50371.2121343,147.873612856,9319.08246968,9229.64419753,283.180337966,1.13466666667,19075.3083642,15531.49422,79075.7848199,50019.5326986,79060.8612322,73325.5163527,1499.15812439,1499.15812439,1499.15812439,-4751.6662881,1100.08987844,1065.9224186,758.297449058,670.210366178,267.144511833,966.395235747,1984.06095396,7734.32942112,9718.39037508,4,17,59,7681.20808807,-2.91038304567e-11,4.32009983342e-12
2025-06-05,49121.5336659,45851.7326387,900.138184818,2369.66284243,1657.20193721,50778.7356031,244.683075171,9229.64419753,9140.34446638,329.978286895,65.0771343557,20278.9665832,16506.3326905,75415.5203273,47649.4595524,75433.6923813,75072.3242555,1484.11273497,1484.11273497,1484.11273497,267.276468821,1094.53115288,-918.357183986,755.948950251,2052.70904937,284.3319105,1195.38660327,2728.23922779,3071.43529955,5799.67452734,5,17,26,3065.33741832,1.45519152284e-11,1.36424205266e-12
2025-06-06,22664.5744432,19882.58764,288.177337675,2493.80946558,4947.41426617,27611.9887094,788.645212001,9140.34446638,9121.23281449,166.049149066,4036.3428935,18875.40054,15306.2749241,36176.5626326,20455.0161701,35979.8327306,37837.8678465,1469.06734555,1469.06734555,1469.06734555,4551.58799862,1088.97242731,4875.61604328,765.342945478,4497.40162563,322.596555233,1719.15912848,2197.29246622,535.987252392,2733.27971861,6,13,15,526.59306496,-3.63797880709e-12,-2.72848410532e-12
2025-06-07,21543.3190526,20359.8004158,250.028588667,933.490048117,2805.59478586,24348.9138384,411.136293721,9121.23281449,9243.85703011,42.0377434102,3351.59688606,18166.2440208,14604.2958628,36863.5962524,20859.8575931,36894.3745984,37670.9596604,1529.24890322,1529.24890322,1529.24890322,-187.835286816,1111.20732956,3073.52021458,800.208799302,2732.63009493,334.50123639,1175.97728144,1407.19085853,599.827450552,2007.01830908,3,14,29,599.827450552,3.63797880709e-12,3.63797880709e-12
2025-06-08,51047.0921435,46403.3460279,4161.62786287,482.118252716,0,51047.0921435,0,9243.85703011,10800,3263.41295119,2.27373675443e-12,19281.0783378,14217.1447807,84933.4421679,54726.6017536,85194.6502096,73512.2697749,1514.2035138,1514.2035138,1514.2035138,-14912.9597434,1125.96297111,-5040.22898567,838.797685369,-804.276635186,342.779557591,-1157.28441965,515.327971223,11936.5003641,12451.8283354,0,18,70,11936.5003641,0,0
2025-06-09,51285.2504097,48789.5345444,2002.12165459,493.594210768,221.249454458,51506.4998642,32.8142726929,10800,10650.9256509,2362.53117142,229.710315631,20184.9037985,16483.9389909,81810.5954438,52793.7778535,81757.9430479,77193.1047552,1499.15812439,1499.15812439,1499.15812439,-6979.09211489,1122.89733245,-1435.02185352,828.840211165,-1050.22633457,341.012173954,-921.861709107,731.577632097,5349.06832063,6080.64595272,2,17,65,5349.06832063,0,3.18323145621e-12
2025-06-10,50176.0168545,47756.6077229,729.5661269,1689.84300461,30.9506798421,50206.9675343,4.59140777958,10650.9256509,10491.3811473,1598.56802807,130.080933333,20112.1712185,16434.4487403,76769.0868287,49215.7399767,76781.6496684,77020.2242652,1484.11273497,1484.11273497,1484.11273497,-1478.08169046,1119.83169379,852.692498788,818.882736962,-1026.32656409,339.244790316,-529.736673378,2050.88667394,1799.74923749,3850.63591143,1,19,54,1799.74923749,7.27595761418e-12,-4.16378043155e-12
2025-06-11,53533.5231022,50004.0819171,172.767328626,3356.67385655,67.9404211932,53601.4635234,10.0755864067,10491.3811473,10352.7836739,1522.10992272,0,22181.4365532,18091.7013341,78338.6029962,50349.6165743,78309.4825085,81686.2158721,1469.06734555,1469.06734555,1469.06734555,1572.08149885,1116.76605513,1906.15244578,808.925262758,299.978039996,337.477406679,-420.357681307,3732.95764667,385.344770767,4118.30241743,2,20,22,385.344770767,1.45519152284e-11,-9.57811607805e-12
2025-06-12,50848.7330514,48852.0816126,744.776389712,1251.87504908,0,50848.7330514,0,10352.7836739,10443.1191184,1460.17410759,0,20481.5803622,16508.7781934,78139.6627816,50341.6343921,78156.0911904,77885.3677097,1529.24890322,1529.24890322,1529.24890322,-1938.86962493,1129.02860977,-26.9750044848,800.208799302,447.641320469,334.50123639,-546.271744014,1557.66789144,1811.96296327,3369.63085471,0,26,40,1811.96296327,0,0
2025-06-13,21704.2112208,20716.6935058,387.433878635,600.083836387,0,21704.2112208,0,10443.1191184,9413.20034149,960.221529228,5102.81318948,18242.7800875,15703.5787701,36873.9858427,21491.561263,36663.2073639,36947.5497362,1514.2035138,1514.2035138,1514.2035138,-48.7946230768,1125.96297111,637.484699965,791.492335846,685.506690408,331.5250661,472.979745996,937.827148153,864.263254699,1802.09040285,0,9,30,864.263254699,-3.63797880709e-12,0
2025-06-14,21562.0056944,20585.8131099,371.67364076,604.518943734,0,21562.0056944,0,9413.20034149,9279.45596607,16.8660302622,7244.57997695,18484.1667311,15092.5449901,36704.3409916,21329.1603914,36716.6838593,36846.4104983,1499.15812439,1499.15812439,1499.15812439,-1907.7840586,1122.89733245,285.901341223,782.77587239,2202.69738604,341.012173954,736.32087782,944.86947824,802.799971619,1747.66944986,0,9,29,802.799971619,-3.63797880709e-12,0
2025-06-15,50376.0329077,48382.0032869,145.819741489,1848.20987937,0,50376.0329077,0,9279.45596607,10800,2292.10578938,0,22084.340436,16519.8261227,76419.9465825,48673.6427699,76668.1572549,78483.5944361,1484.11273497,1484.11273497,1484.11273497,-1143.26470175,1119.83169379,390.953219108,818.882736962,-1454.07232912,346.771926518,-1435.39397816,2428.05738857,364.40953495,2792.46692352,0,10,16,364.40953495,1.45519152284e-11,0
2025-06-16,51299.0355831,48664.06057,21.1999902591,2613.77502288,11.2703660592,51310.3059492,1.6680775637,10800,10800,2251.1920015,0,20745.7732036,16804.0762949,76205.6337517,48706.4605505,76173.7467122,78885.2736493,1469.06734555,1469.06734555,1469.06734555,323.02178186,1116.76605513,-17.4368529017,808.925262758,-547.464542131,346.314324866,-1301.79312401,2772.06284613,92.4229485766,2864.4857947,1,9,11,92.4229485766,2.18278728426e-11,2.82263101781e-12
2025-06-17,51835.0424844,46859.4770198,0,4975.5654646,984.674450558,52819.7169349,144.845214115,10800,10034.8515936,1279.33349948,0,21871.2721356,18404.3639956,73729.989046,46859.4770198,73720.0194184,79238.407642,1452.65395057,1452.65395057,1452.65395057,4694.97559674,1111.20732956,889.18978413,800.208799302,-78.5601128545,344.546941228,109.649722032,5508.41859599,0,5508.41859599,5,0,0,0,-1.45519152284e-11,1.70530256582e-12
2025-06-18,49784.7937617,46792.5591689,758.281214049,2233.95337879,482.771546204,50267.5653079,71.5859840582,10034.8515936,10312.3574112,1541.89901005,0,20800.0966085,16598.323017,75945.2536902,48228.5809062,75927.4974758,76600.4775175,1514.2035138,1514.2035138,1514.2035138,-1123.93958772,1105.648604,-3104.926234,791.492335846,-763.470952905,342.779557591,-303.510646552,2652.91677338,1997.69294609,4650.60971947,3,3,17,1839.47224256,-7.27595761418e-12,-1.70530256582e-12
2025-06-19,48830.322206,44675.1648713,1122.15468495,3033.00264976,550.397625983,49380.719832,81.6389262638,10312.3574112,10124.7041356,1995.52637732,0,21514.4046456,17595.555711,73673.2501957,46919.4742412,73666.1790892,74092.2405857,1499.15812439,1499.15812439,1499.15812439,-1775.35937635,1100.08987844,217.497052586,782.77587239,-2186.38124134,341.012173954,-386.464142817,3274.89570936,2855.90531943,6130.80102879,2,4,18,2855.90531943,-7.27595761418e-12,-2.72848410532e-12
2025-06-20,21545.5345407,20949.5326354,360.03010606,235.971799231,0,21545.5345407,0,10124.7041356,10306.8841388,967.972696245,8983.59515846,18546.6771856,14858.8465174,36345.7883562,21669.5928475,36156.1267608,36039.9793729,1484.11273497,1484.11273497,1484.11273497,-2532.60670601,1094.53115288,-1523.32014499,774.059408934,-1056.49291438,339.244790316,-307.30575665,369.821644989,675.630628279,1045.45227327,0,9,30,675.630628279,-3.63797880709e-12,0
2025-06-21,21389.622116,21031.8679695,170.482146815,187.271999631,0,21389.622116,0,10306.8841388,10556.5951123,1687.74665487,11337.4324878,18972.0426646,15142.6146822,36250.3706603,21372.8322632,36298.206546,36189.347525,1469.06734555,1469.06734555,1469.06734555,-2887.16783361,1088.97242731,-3854.86625114,765.342945478,-3173.36198967,337.477406679,-926.830884908,268.169155108,329.192290382,597.36144549,0,0,12,329.192290382,-3.63797880709e-12,0
2025-06-22,46619.6819364,43140.178283,85.4943187388,3394.00933465,398.316627112,47017.9985635,58.2933145755,10556.5951123,10386.1310716,749.817288815,0,20287.085217,16585.9566624,68362.1433441,43311.1669205,68518.0631822,71849.9936289,1452.65395057,1452.65395057,1452.65395057,2273.7171581,1084.9207274,276.568656583,762.994446671,-864.161901141,334.50123639,-510.164437794,3680.09142584,192.241141102,3872.33256694,5,0,3,192.241141102,-7.27595761418e-12,-1.47792889038e-12
2025-06-23,46282.5292562,44527.0752584,25.4950186955,1729.95897908,223.020055041,46505.5493112,32.7538626209,10386.1310716,9989.15212987,1250.97944134,0,20548.8209422,17001.8260108,69813.6935501,44578.0652958,69797.9002114,71826.5065102,1514.2035138,1514.2035138,1514.2035138,971.709243224,1080.86902748,693.351098596,760.645947865,844.300492928,331.5250661,-51.4787530529,2106.22805793,93.4150979128,2199.64315584,3,9,10,93.4150979128,0,-5.88329385209e-12
2025-06-24,54326.0233198,46581.7835695,16.7150736418,7727.52467663,1065.01523323,55391.038553,230.1880288,9989.15212987,10267.6253187,416.532826492,0,23518.6421741,18799.4742911,73514.807867,46615.2137168,73512.2907742,81174.3049307,1499.15812439,1499.15812439,1499.15812439,6588.53200016,1076.81732756,3293.94609989,782.77587239,-121.81632322,328.548895811,-499.773039953,7737.54125786,78.0441941227,7815.58545198,5,3,3,78.0441941227,-2.18278728426e-11,6.36646291241e-12
2025-06-25,47899.9651756,45532.0297918,162.76989016,2205.16549369,380.860540987,48280.8257166,56.4529273484,10267.6253187,10030.6802407,949.483828327,0,20541.6210473,16851.9636185,72364.4788354,45857.5695721,72354.9390009,75020.1096964,1549.85173388,1549.85173388,1549.85173388,1639.96705179,1094.53115288,-333.807029112,774.059408934,-769.152457347,325.572725522,-95.3325444088,2897.38028943,241.749428427,3139.12971785,3,0,1,241.749428427,2.91038304567e-11,-1.04591890704e-11
2025-06-26,46294.9286254,45057.5053263,189.412687426,1048.0106117,777.112560223,47072.0411857,115.167714218,10030.6802407,10026.8715051,898.531736158,0,19829.159457,16065.0470222,70874.0165883,45436.3307012,70895.8965237,72094.86029,1572.08149885,1572.08149885,1572.08149885,213.696924902,1088.97242731,-1138.88046475,765.342945478,-230.538074751,322.596555233,64.4146350182,1502.71029751,281.866595798,1784.57689331,4,0,4,281.866595798,2.18278728426e-11,6.8212102633e-13
2025-06-27,20402.1649969,19966.7382803,368.093762551,67.3329540134,0,20402.1649969,0,10026.8715051,10126.5674938,394.358136382,10859.289191,18670.8590649,15033.6694527,35351.9056652,20694.5142695,35173.7893516,34662.4828062,1566.52405761,1566.52405761,1566.52405761,-2010.6129431,1084.9207274,-979.651048947,762.994446671,331.477569717,313.03039405,-285.823682172,105.890001989,795.312860972,901.202862961,0,9,27,775.202199713,-1.45519152284e-11,0
2025-06-28,20342.3975242,19756.4392649,241.416553783,344.541705518,0,20342.3975242,0,10126.5674938,10113.82417,536.458834453,9077.53978121,19167.3526112,15537.0246065,34888.5708709,20239.2723724,34914.1773607,35021.2527371,1560.96661637,1560.96661637,1560.96661637,944.045768081,1080.86902748,-1306.30506252,760.645947865,-1073.63494672,303.464232866,-275.477970829,516.229077461,383.547211312,899.776288774,0,0,6,383.547211312,0,0
2025-06-29,47806.6433751,42767.6273183,235.2841985,4803.73185825,379.106548747,48185.7499238,56.1646020995,10113.82417,10017.1819002,375.985551271,0,20567.5687841,16746.708758,68188.6506381,43238.1957153,68355.7453897,73408.4495086,1555.40917513,1555.40917513,1555.40917513,4473.01458315,1076.81732756,1805.6311918,758.297449058,-629.195391719,293.898071683,-280.84902953,5577.50112309,357.702252617,5935.20337571,4,0,3,357.702252617,-2.18278728426e-11,2.21689333557e-12
2025-06-30,47844.1581245,45364.0920074,174.24450211,2305.82161497,399.994764431,48244.1528889,59.1570391088,10017.1819002,10030.0417624,327.864971028,0,20597.1081199,16672.0837012,71689.8103088,45712.5810117,71641.7229403,74071.416334,1585.65860944,1585.65860944,1585.65860944,1872.0220793,1094.53115288,1511.00385412,755.948950251,-284.625427555,284.3319105,-35.415012852,2759.24592,377.639894747,3136.88581475,4,9,13,377.639894747,-7.27595761418e-12,1.36424205266e-12
2025-07-01,61468.2063457,41780.3744574,967.22019116,18720.6116972,4883.00765323,66351.213999,788.216426169,10030.0417624,9035.41725552,3.01980662698e-13,1.5916157281e-12,19146.9948393,16404.227876,68289.9019774,43523.4399381,68293.5615149,80821.0945705,1639.96705179,1639.96705179,1639.96705179,13877.8971714,1116.76605513,1406.3776804,753.600451444,4489.27786216,274.765749317,2011.30337387,15476.3088633,2945.11627026,18421.4251336,11,6,6,2577.64538074,0,7.27595761418e-12
2025-07-02,54651.6791029,43165.1651029,1247.29001546,10239.2239845,2941.73146201,57593.4105649,453.789447887,9035.41725552,9261.07929373,263.022237033,0,20518.0185913,16416.4992246,70677.5057349,45369.879425,70722.0338144,76815.5185225,1747.40864162,1747.40864162,1747.40864162,6653.63478018,1129.02860977,-1748.34527718,762.994446671,2290.52612341,313.03039405,1410.25370725,9795.02128317,3657.00849551,13452.0297787,11,6,7,3137.6468999,0,5.45696821064e-12
2025-07-03,59349.9517128,50194.7682848,1267.71163081,7887.47179728,488.932073178,59838.883786,71.5135818757,9261.07929373,9823.70072592,505.847476712,413.943141994,20338.654805,15967.9511031,80754.9410658,52546.4064035,80851.5946225,84979.3996721,1780.34194128,1780.34194128,1780.34194128,3413.21589983,1125.96297111,-3582.27344479,791.492335846,698.839770158,331.5250661,342.90679118,8296.54927011,4072.09066382,12368.6399339,3,6,7,3664.79620591,1.45519152284e-11,1.02318153949e-12
2025-07-04,27335.6792728,24464.0513372,350.23202672,2521.39590891,0,27335.6792728,0,9823.70072592,9391.97921076,390.109301529,11025.5952682,19049.406179,15818.5683686,41577.742253,25099.3058591,41405.6726384,43527.4098467,1819.44315737,1819.44315737,1819.44315737,3219.16762217,1122.89733245,-3565.72326607,782.77587239,583.249336101,339.649160479,693.847411509,2549.68646806,600.018874345,3149.70534241,0,1,2,523.472881247,0,0
2025-07-05,26925.1091872,26074.895113,125.839043947,724.375030221,0,26925.1091872,0,9391.97921076,9698.77449059,146.779497207,11819.6084845,18890.8187165,15025.4474085,43675.5881269,26326.5732009,43632.7911127,44621.8392564,1872.74650544,1872.74650544,1872.74650544,1606.67078722,1119.83169379,-526.322105349,774.059408934,2365.21278437,343.588297917,253.531747897,1135.02557037,188.774440911,1323.80001128,0,0,9,188.774440911,-3.63797880709e-12,0
2025-07-06,58677.831871,52916.2976863,435.053332281,5326.48085249,164.750180804,58842.5820518,24.4255271763,9698.77449059,10635.0493395,1290.85646486,76.6099,20979.8565462,16151.0364384,81671.5242081,53651.0886547,81942.862174,85965.8424955,1872.0220793,1872.0220793,1872.0220793,2147.20211071,1116.76605513,-2121.57248574,808.925262758,-1169.14410742,342.90679118,-757.55065736,6159.29569207,1864.97740464,8024.27309671,1,11,15,1562.51207129,2.18278728426e-11,-9.09494701773e-13
2025-07-07,54289.8633028,52338.2654462,1741.32838833,210.269468222,0,54289.8633028,0,10635.0493395,10800,3108.73987255,280.928541803,17516.4101954,14039.8366638,84774.7824888,55815.8585089,84707.8396022,80275.7247126,1874.91978383,1874.91978383,1874.91978383,-7670.95688364,1111.20732956,-5068.40294383,800.208799302,-3493.86905825,341.820914279,-1278.66707746,299.824903188,4798.88267938,5098.70758257,0,9,54,4786.7719706,7.27595761418e-12,0
2025-07-08,60201.4766169,54653.5015934,3667.3258066,1880.64921688,0,60201.4766169,0,10800,10800,6318.75067382,379.730170019,18988.1453768,15380.3977552,93552.597101,61988.1532066,93652.0929203,85877.6154821,1874.1953577,1874.1953577,1874.1953577,-14211.8286411,1105.648604,-2316.42455331,791.492335846,-3357.57624617,340.735037379,-2549.43403207,1927.86991287,9602.8515318,11530.7214447,0,27,67,9602.8515318,0,0
2025-07-09,56476.6962568,52839.4722554,2701.7439822,935.480019184,0,56476.6962568,0,10800,10800,4932.77421966,161.482306409,18437.2678031,14934.1869205,88396.23288,58242.9602198,88361.1969222,82656.0624253,1873.47093157,1873.47093157,1873.47093157,-10637.4560579,1100.08987844,-3475.12279282,782.77587239,-2215.67267861,339.649160479,-2395.81577729,1217.07997639,6957.25043102,8174.33040741,0,17,60,6957.25043102,-1.45519152284e-11,0
2025-07-10,53570.7208822,51199.6165046,1048.07276229,1323.03161535,0,53570.7208822,0,10800,10800,3111.83170734,0,18914.3332212,15320.6099091,80637.5622488,53295.7620292,80629.3032586,79559.1784027,1872.74650544,1872.74650544,1872.74650544,-4218.84927605,1094.53115288,52.370639484,774.059408934,-357.777747718,338.563283579,-1696.19077941,1829.64590047,2908.02974662,4737.67564709,0,18,46,2908.02974662,-7.27595761418e-12,0
2025-07-11,27830.3848355,27355.2618501,475.122985447,1.40275460581e-11,0,27830.3848355,0,10800,10159.985234,1497.54226292,8100.32503075,17083.4559027,14413.6125706,45777.0548263,28305.507821,45568.2894547,44786.4877758,1872.0220793,1872.0220793,1872.0220793,-362.397739157,1088.97242731,-1010.75298469,765.342945478,-1149.55650921,337.477406679,-196.892419595,1.76214598469e-11,990.567050516,990.567050516,0,0,32,990.567050516,7.27595761418e-12,0
2025-07-12,26937.97128,25814.7426473,419.052200766,704.176431917,0,26937.97128,0,10159.985234,9782.88140802,164.588964382,9726.33673901,18779.9617886,15551.1624921,43726.3517515,26652.8470488,43679.4213607,44203.9683332,1854.49577199,1854.49577199,1854.49577199,3440.87679991,1084.9207274,-1107.93350219,762.994446671,-1557.26821539,334.50123639,266.942535969,1102.7913686,625.174786885,1727.96615548,0,0,3,625.174786885,0,0
2025-07-13,51491.3623159,46686.8582915,2105.70549873,2698.79852567,493.999900634,51985.3622166,72.9605748461,9782.88140802,10247.4831711,682.814198964,6.59383658785e-12,20024.7973464,15801.9442637,77495.033049,50898.269289,77698.882932,74100.4271067,1874.1953577,1874.1953577,1874.1953577,-4520.02866924,1080.86902748,670.323951604,760.645947865,1611.65721585,331.5250661,-318.799191179,2632.10399374,6026.70993601,8658.81392975,4,26,56,6026.70993601,7.27595761418e-12,3.18323145621e-12
2025-07-14,50620.5141116,46709.471914,102.302924904,3808.73927272,519.351038973,51139.8651506,76.9763905217,10247.4831711,10085.0148383,508.152623174,0,18998.8270426,15535.2714041,72375.174641,46914.0777638,72338.9895182,75702.4110878,1873.47093157,1873.47093157,1873.47093157,2719.373371,1076.81732756,2798.85305813,782.77587239,1058.90424064,328.548895811,-211.483608957,3785.03736721,457.800920398,4242.83828761,3,4,6,457.800920398,0,2.27373675443e-13
2025-07-15,54557.0040241,48685.8661875,1800.40729447,4070.73054208,0,54557.0040241,0,10085.0148383,10800,1938.55378381,5.22959453519e-12,17966.2908302,13909.2089269,80249.0461761,52286.6807765,80311.7798625,78744.6862704,1885.53460968,1885.53460968,1885.53460968,-4163.06511596,1094.53115288,2713.18610367,816.000308792,42.0310367223,325.572725522,-1377.00454,4223.66686796,5728.02677364,9951.69364161,0,30,56,5728.02677364,-7.27595761418e-12,0
2025-07-16,52814.734313,48209.8313845,1425.26659146,3179.63633711,108.970278445,52923.7045915,16.128214082,10800,10747.6895842,2046.95252689,1.15960574476e-11,18547.3130906,15070.4029776,77700.0136251,51060.3645674,77671.5316959,77642.2978091,1875.64420997,1875.64420997,1875.64420997,-2175.48304066,1116.76605513,2750.75139928,808.925262758,-544.799475264,322.596555233,-961.85366277,4029.39881293,4087.11462893,8116.51344187,1,28,55,4087.11462893,7.27595761418e-12,-5.40012479178e-13
2025-07-17,51147.7778202,48957.3010756,18.9372497671,2171.53949478,311.010192346,51458.7880125,45.8468329947,10747.6895842,10201.9685633,1653.14711629,0,19716.6230196,16461.6135647,74764.5176891,48982.335946,74756.9893308,77582.7258049,1874.91978383,1874.91978383,1874.91978383,1268.898375,1129.02860977,503.94003774,800.208799302,-171.069758565,313.03039405,-243.266520566,2909.96099401,91.7528781867,3001.7138722,3,10,10,60.5356909016,0,-8.58335624798e-12
2025-07-18,27084.3582404,26647.1812745,406.182933771,30.9940321808,0,27084.3582404,0,10201.9685633,10254.7184699,413.127622808,8617.59104644,17397.882541,14044.8099422,44535.5009649,27456.6678615,44359.9275287,43658.039368,1874.1953577,1874.1953577,1874.1953577,-322.564241186,1125.96297111,-1036.12263924,791.492335846,569.274669724,303.464232866,-212.705761026,48.7473357367,926.208932585,974.956268321,0,9,33,919.324609156,3.63797880709e-12,0
2025-07-19,27085.9187749,26052.9606432,633.206495219,399.75163647,0,27085.9187749,0,10254.7184699,9775.50312557,570.12632556,12842.9470186,17997.4478388,15009.2265594,44199.3809181,27316.3776967,44217.5420725,43584.1136736,1873.47093157,1873.47093157,1873.47093157,-4091.01812758,1122.89733245,3097.5854378,782.77587239,-850.089063645,293.898071683,94.5000379268,627.245490359,1242.51273486,1869.75822522,0,9,30,1235.34784076,-3.63797880709e-12,0
2025-07-20,50695.5312342,49062.4472242,432.663314824,1200.42069517,154.870178951,50850.4014132,22.2004270286,9775.50312557,10565.6549255,1005.46826161,3.86535248253e-12,19803.6760666,15329.840994,77220.7074671,49927.7738539,77391.7222557,77547.0811239,1872.74650544,1872.74650544,1872.74650544,-1425.85842537,1132.26932468,269.718613064,774.059408934,-212.031076333,284.3319105,-741.144470073,1647.73133531,1321.35767854,2969.08901385,1,17,42,1321.35767854,-7.27595761418e-12,7.90123522165e-12
2025-07-21,53374.5690686,48394.1307305,1061.36102202,3919.07731613,202.417916501,53576.9869851,29.0163297736,10565.6549255,10381.3417205,1715.68766724,0,20102.2941664,16448.7401593,77649.8771916,50516.8527745,77618.7063131,79329.9746946,1872.0220793,1872.0220793,1872.0220793,-270.910702852,1132.09424843,3028.98182555,765.342945478,-1087.98622132,274.765749317,-535.079845107,4489.9412851,2809.84378209,7299.7850672,1,28,56,2809.84378209,7.27595761418e-12,2.75690581475e-12
2025-07-22,54268.0029683,47312.2236842,989.305544299,5966.47373983,946.736603486,55214.7395718,140.379625828,10381.3417205,10282.2199148,2093.42181176,0,20050.5614437,16330.1643945,75205.0305111,49056.0043513,75216.408206,79468.5838518,1854.49577199,1854.49577199,1854.49577199,1887.02006368,1132.79455344,-4503.41056679,762.994446671,51.754737939,273.201106647,-122.175203147,7227.10236241,2963.54902176,10190.6513842,5,3,7,2466.06383941,-7.27595761418e-12,6.13908923697e-12
2025-07-23,53723.0434014,48900.6749356,1690.87559297,3131.49287279,675.358848691,54398.4022501,100.073688154,10282.2199148,10026.8244066,823.995829375,9.77706804406e-12,20251.3954454,16633.4862682,80292.0337722,52282.4261216,80262.8371959,78558.3784352,1874.1953577,1874.1953577,1874.1953577,-2568.60225584,1132.61947719,2962.62444166,760.645947865,-25.9536274957,271.636463977,-66.692065995,3678.19704677,5411.85238378,9090.04943055,3,27,60,5411.85238378,7.27595761418e-12,3.75166564481e-12
2025-07-24,51526.7397899,49942.8482976,477.8980993,1105.99339298,134.369686997,51661.1094769,19.9360632065,10026.8244066,10423.4857475,320.780726901,0,19920.6316434,15778.7164244,78300.3671903,50898.6444962,78300.2984884,78059.2318827,1873.47093157,1873.47093157,1873.47093157,-1133.15456205,1200.68486164,-88.7573311287,758.297449058,-560.152721137,270.071821308,-543.338128699,1526.60866224,1767.74396985,3294.3526321,2,1,14,1767.74396985,2.18278728426e-11,1.27897692437e-12
2025-07-25,25877.8203373,25378.1952959,328.280950293,171.344091129,0,25877.8203373,0,10423.4857475,9679.44367046,987.265242567,12116.1398043,17836.8147611,15117.4578258,42686.8029737,26034.7571965,42506.4156921,42328.0815489,1872.74650544,1872.74650544,1872.74650544,-54.4285580164,1166.82724567,-3469.56145218,755.948950251,-515.248326661,268.507178638,272.220662184,269.289652848,628.011077682,897.30073053,0,0,18,628.011077682,7.27595761418e-12,0
2025-07-26,26182.744985,25801.1820593,177.752361645,203.810564034,0,26182.744985,0,9679.44367046,9836.3198627,358.014976379,10607.3043612,18395.7220084,14759.3462538,43057.4588374,26156.6867826,43089.6721258,43070.7866589,1872.0220793,1872.0220793,1872.0220793,-850.436711627,1132.9696297,-852.94063273,753.600451444,-370.693681336,272.220662184,-86.1342858205,320.079346578,306.751525114,626.830871692,0,0,11,306.751525114,-3.63797880709e-12,0
2025-07-27,51938.5413464,49016.9513423,132.22174633,2789.36825777,101.1807707,52039.7221171,15.0016003775,9836.3198627,10306.0087804,530.969268475,0,20967.6213104,16561.0532354,75870.4302498,49281.394835,76046.6453316,78607.725543,1854.49577199,1854.49577199,1854.49577199,1392.27342732,1132.79455344,698.905696089,742.648315186,120.564871403,271.165036941,-488.998022188,3318.54059455,581.245301326,3899.78589588,2,4,8,581.245301326,-7.27595761418e-12,2.48689957516e-12
