date,x_plan_kwh,C_grid_yuan,e_emergency_kwh,C_emer_yuan,C_total_yuan,r_purchase_waste_kwh,w_pv_waste_kwh,u_charge_kwh,v_discharge_kwh,E_start_kwh,E_end_kwh,L_energy_kwh,P_act_energy_kwh
2025-11-04,80459.02750281262,53353.52173456532,8.142286743822865,39.013766933027256,53392.53550149835,7151.851700217258,1843.1651999999997,20484.63608424129,16592.555228235447,10800.0,10800.0,117396.61073333333,49816.53869999999
2025-11-05,80078.7444271686,53906.426606297166,0.0,0.0,53906.426606297166,5611.551836935293,932.4197880050345,20298.69860821894,16441.945872657343,10800.0,10800.0,117764.40761666666,48086.38755
2025-11-06,79427.83789901414,53718.165743726015,140.68403381575877,740.8425108083633,54459.008254534376,4075.3625216891396,0.0,21703.02558495132,17579.450723810565,10800.0,10800.0,117713.09413333333,46343.50958333333
2025-11-07,38382.947156388065,16233.858264564306,0.0,0.0,16233.858264564306,2626.751718403306,8691.01329149227,19719.580858732428,15972.860495573274,10800.0,10800.0,72212.37866666666,48893.91688333334
2025-11-08,38257.91805377057,16281.424257113642,0.0,0.0,16281.424257113642,2448.794159600805,8440.026980183498,18830.99902098032,15253.10920699406,10800.0,10800.0,72034.86681666666,48243.65971666666
2025-11-09,80367.03637664238,53962.215948891695,0.0,0.0,53962.215948891695,4237.092511766154,762.6824093962857,21160.233011297976,17139.78873915136,10800.0,10800.0,117877.67016666665,46530.85298333332
2025-11-10,81761.69813020283,55512.495780081255,0.0,0.0,55512.495780081255,3471.850587736375,203.77824999999984,22250.664170876073,18023.037978409622,10800.0,10800.0,118420.10276666668,44561.65966666666
2025-11-11,82018.09471908341,55503.99933236191,0.0,0.0,55503.99933236191,5844.675299472912,639.3925166666663,20921.090717248233,16946.083480971065,10800.0,10800.0,117957.86745000002,46398.84778333333
2025-11-12,82274.86791493325,55297.78107387436,4.120585561719054,21.202473007825386,55318.983546882184,6788.821191380817,463.5332000000002,21424.454521653395,17353.80816253925,10800.0,10800.0,117416.71383333334,46460.72608333333
2025-11-13,81702.16760733598,55976.198417897365,0.0,0.0,55976.198417897365,5177.886901636492,251.1851354651743,20406.443439829767,16529.21918626211,10800.0,10800.0,117780.10726666666,45384.23595
2025-11-14,37881.57492559722,15746.04764765609,0.0,0.0,15746.04764765609,1701.3189582964355,4909.460586083673,19328.105690616394,15655.765609399281,10800.0,10800.0,71737.89309999999,44139.43779999999
2025-11-15,37437.11873359246,16207.552080144238,0.0,0.0,16207.552080144238,1372.092067736375,3964.2136070827473,20468.032326877288,16579.106184770608,10800.0,10800.0,72466.97681666666,44255.0899
2025-11-16,83367.69627565073,57001.04548036129,0.0,0.0,57001.04548036129,4422.45966244592,478.07368333333307,21224.308139674395,17191.689593136267,10800.0,10800.0,118360.27023333334,43925.72585
2025-11-17,84892.21245163512,58067.87723127608,0.0,0.0,58067.87723127608,7793.943952846819,469.19386666666674,20701.68578309633,16768.365484308026,10800.0,10800.0,117269.71065,44573.956316666656
2025-11-18,83694.47986592847,57968.60849780755,0.0,0.0,57968.60849780755,4739.747956321809,71.139183333333,21016.004699684217,17022.96380674422,10800.0,10800.0,117783.68650000001,42893.134666666665
2025-11-19,83930.03977161174,58705.15572468372,0.0,0.0,58705.15572468372,4206.877304828216,229.15714704849972,21714.177472289546,17588.483752554526,10800.0,10800.0,118179.70134999999,42811.38975
2025-11-20,84863.50066107059,58454.556303405494,0.0,0.0,58454.556303405494,6031.083010652584,185.32356666666658,20284.305528515844,16430.287478097835,10800.0,10800.0,117846.45723333333,43053.3812
2025-11-21,39326.02904381109,16798.157533651396,0.0,0.0,16798.157533651396,2167.809255240576,4719.583746416404,18811.8525025655,15237.600527078055,10800.0,10800.0,71999.17709999999,43134.793033333335
2025-11-22,39270.07681455834,17121.754352522414,0.0,0.0,17121.754352522414,1759.4667628199097,3517.7853216008434,19857.869720022427,16084.874473218166,10800.0,10800.0,72549.91013333332,42330.080649999996
2025-11-23,85382.75209921034,59042.99097555227,0.0,0.0,59042.99097555227,5542.0851497914555,557.4431999999999,21321.72350571347,17270.596039627915,10800.0,10800.0,117782.6922,42550.595916666665
2025-11-24,85051.93058372835,58763.783957965665,18.83966666666663,99.5299589999998,58863.313916965664,6663.712024150238,463.0363,19905.674874972545,16123.596648727766,10800.0,10800.0,117975.68781666667,43813.74411666667
2025-11-25,85072.80288011042,58460.157208265446,0.0,0.0,58460.157208265446,4461.260760008807,183.10095000000024,22419.898439131426,18160.11773569646,10800.0,10800.0,117682.39221666666,41513.73175
2025-11-26,85514.84802528609,59667.28881412472,28.91981559590431,155.7910466151365,59823.079860739854,4681.365271582543,60.651583333333065,21284.653171751535,17240.56906911874,10800.0,10800.0,117686.43673333334,40928.76985
2025-11-27,85961.17752765096,60137.87439541049,0.0,0.0,60137.87439541049,5870.783560014272,373.81698333333316,20714.127636684385,16778.443385714352,10800.0,10800.0,117198.14165,41417.248916666664
2025-11-28,40003.52103251075,16724.580675187135,0.0,0.0,16724.580675187135,2052.6012403516797,3389.7614373257825,19157.472657017315,15517.55285218403,10800.0,10800.0,72239.02128333332,41317.78273333333
2025-11-29,40477.79671703379,17233.2565564093,0.0,0.0,17233.2565564093,1807.8612777693938,33.55048394043115,19510.183449073455,15803.248593749497,10800.0,10800.0,72156.19988333333,37226.74978333333
2025-11-30,87974.60089286554,62298.326516440364,0.0,0.0,62298.326516440364,3647.177726284552,0.0,21487.34236797011,17404.74731805579,10800.0,10800.0,118008.83443333332,37764.006316666666
2025-12-01,89275.36255259515,66568.15994650406,2933.88179435615,19284.51965349992,85852.67960000399,1455.4267711824973,0.0,23446.788644397253,18991.898801961775,10800.0,10800.0,125291.39163333332,38992.4639
2025-12-02,92783.74041733009,70134.70126375297,2034.3948472450707,13802.349834505647,83937.05109825861,1770.899187239711,0.0,23207.505933344546,18798.079806009082,10800.0,10800.0,125400.62359999999,36762.81365
2025-12-03,97816.22714327573,74832.15916729002,0.0,0.0,74832.15916729002,6385.851348079232,0.0,22461.195939630663,18193.56871110083,10800.0,10800.0,124622.93113333332,37460.18256666666
2025-12-04,97980.04685187084,74771.92212095542,32.967699489211896,234.08841875022293,75006.01053970565,7172.695450534009,0.0,21416.37026750557,17347.259916679515,10800.0,10800.0,125336.25094999999,38565.0422
2025-12-05,50311.255399805115,22592.042021274043,0.0,0.0,22592.042021274043,4159.119200879194,980.3594709436941,20316.573919204795,16456.424874555894,10800.0,10800.0,78868.07108333333,37556.4434
2025-12-06,50915.090788577014,23707.857434322977,0.0,0.0,23707.857434322977,2852.464962565472,527.6924879372422,20370.013270566535,16499.71074915889,10800.0,10800.0,79470.82114999999,35806.19033333333
2025-12-07,101286.46856112276,77672.14570695441,0.0,0.0,77672.14570695441,9606.043028641248,0.0,21198.65411832378,17170.909835842263,10800.0,10800.0,125067.46291666666,37414.78166666666
2025-12-08,104667.25750337371,79732.56305950019,0.0,0.0,79732.56305950019,12667.842078102472,0.0,21853.70688739254,17701.502578787957,10800.0,10800.0,124410.35393333333,36563.14281666666
2025-12-09,103862.81202501341,78062.75395959546,15.861879701310045,117.29329089758295,78180.04725049304,12231.82453400452,0.0,22412.60581075553,18154.210706711983,10800.0,10800.0,124694.68108333333,37306.22681666666
2025-12-10,100931.85975865537,76873.54825050167,0.0,0.0,76873.54825050167,8332.294443089791,0.0,22168.14130999426,17956.194461095347,10800.0,10800.0,124378.76451666666,35991.146049999996
2025-12-11,100217.78914389526,74448.92492250272,0.0,0.0,74448.92492250272,10080.792789803585,0.0,21977.58765311413,17801.845999022444,10800.0,10800.0,123787.79896666665,37826.544266666664
2025-12-12,52654.27918643725,24370.98667231342,0.0,0.0,24370.98667231342,3615.5773727206697,1643.5620999999999,19372.243317806588,15691.517087423337,10800.0,10800.0,78661.70368333333,34947.2902
2025-12-13,52846.57094141549,24463.620698204802,0.0,0.0,24463.620698204802,4130.307736214832,1132.38245,19922.880904564838,16137.533532697515,10800.0,10800.0,78840.15754999999,35041.62416666666
2025-12-14,97717.40975308765,74426.21399038855,0.0,0.0,74426.21399038855,4546.169110030971,0.0,23118.520226614197,18726.0013835575,10800.0,10800.0,124522.58584999999,35743.86405
2025-12-15,99763.9623787364,75888.63376478144,0.0,0.0,75888.63376478144,5867.355481484173,0.0,23300.257529397713,18873.208598812147,10800.0,10800.0,124305.22548333334,34835.66751666667
2025-12-16,99166.7945405789,74929.18941254185,0.0,0.0,74929.18941254185,5355.99467545108,0.0,23119.518588392148,18726.810056597646,10800.0,10800.0,124646.94338333333,35228.852049999994
2025-12-17,97844.21645042594,73582.46551936227,0.0,0.0,73582.46551936227,5283.531074113447,0.0,22993.885840241237,18625.047530595402,10800.0,10800.0,124466.55464999998,36274.70758333333
2025-12-18,97000.62226140595,72394.97316883787,0.0,0.0,72394.97316883787,5088.6319786601525,0.0,23924.85955831125,19379.13624223211,10800.0,10800.0,124315.35926666665,36949.0923
2025-12-19,51948.51982303063,23871.153953013163,0.0,0.0,23871.153953013163,3397.0262600918286,1895.7138990755748,19723.09665191172,15975.708288048494,10800.0,10800.0,78593.32543333333,35684.93413333333
2025-12-20,51970.35605815823,23586.105103366892,0.0,0.0,23586.105103366892,3277.3038617502634,1995.128091964807,20218.799233911363,16377.227379468206,10800.0,10800.0,78668.52011666665,35812.16786666666
2025-12-21,97399.86088916818,73243.93811658816,0.0,0.0,73243.93811658816,3888.853441514534,0.0,23543.292531510444,19070.066950523455,10800.0,10800.0,124376.44096666668,35338.6591
2025-12-22,98138.5269928491,74566.45301800943,69.00795904221111,338.8391059789119,74905.29212398834,4777.025579437395,0.0,23647.801521687346,19154.719232566753,10800.0,10800.0,124718.45381666665,35781.02673333333
2025-12-23,97902.04871329789,73710.50900760655,0.0,0.0,73710.50900760655,6242.640850142692,0.0,23164.81752537827,18763.502195556397,10800.0,10800.0,123956.65456666665,36698.56203333333
2025-12-24,96708.77431853139,72125.64153258668,23.846910137068107,155.99456266163102,72281.63609524831,4366.194273887277,0.0,23746.67177955011,19234.804141435587,10800.0,10800.0,123954.37128333334,36099.81196666666
2025-12-25,96181.43277199188,72184.82142230246,38.21882138975718,304.7026871410829,72489.52410944353,4016.6164964055997,0.0,23108.350334961622,18717.763771318914,10800.0,10800.0,123789.85789999997,35977.40936666667
2025-12-26,51597.64419587582,23498.37556500407,0.0,0.0,23498.37556500407,3357.3432314310694,1307.788461481186,20657.316155948592,16732.426086318363,10800.0,10800.0,78270.30765,35262.685216666665
2025-12-27,51402.03447413692,23025.156580282935,0.0,0.0,23025.156580282935,2757.6307954593312,1504.6289666666667,20005.08234391716,16204.116698572898,10800.0,10800.0,78409.18393333333,35070.374866666665
2025-12-28,97557.6717113608,72763.29757777063,52.38729550125572,391.8727395357795,73155.17031730642,6526.454710255629,0.0,22496.576561086535,18222.227014480093,10800.0,10800.0,123511.26975,36702.015
2025-12-29,97393.32435128908,72798.27399909146,0.0,0.0,72798.27399909146,5614.194208516218,0.0,22396.651979506372,18141.288103400162,10800.0,10800.0,123677.30638333331,36153.54011666667
2025-12-30,95872.2098641562,70527.43604614152,6.738763459842289,49.29405470874635,70576.73010085027,5204.787070584565,0.0,23419.78398437624,18970.02502734476,10800.0,10800.0,123526.50905,37302.10645
2025-12-31,89713.13211979248,68532.25113951464,73.1975714972247,331.37450919613576,68863.62564871077,1855.2932984810182,0.0,19327.61417362815,20043.00071415278,10800.0,5924.851962762246,123791.70508333333,35145.28214999999
