date,t,time_end,price_actual,price_fixed,price_fc
2025-06-09,142,23:40,0.5379,0.424,0.5288020166
2025-06-09,143,23:50,0.5126,0.4271,0.537677685634
2025-06-09,144,00:00+1,0.4524,0.4276,0.5192712977
2025-06-10,1,00:10,0.5273,0.4248,0.509638536754
2025-06-10,2,00:20,0.5147,0.4245,0.496979357183
2025-06-10,3,00:30,0.42,0.4269,0.484960245102
2025-06-10,4,00:40,0.4727,0.4272,0.513119979221
2025-06-10,5,00:50,0.4928,0.4271,0.515077410128
2025-06-10,6,01:00,0.4531,0.4285,0.480606148249
2025-06-10,7,01:10,0.5084,0.4311,0.500296106485
2025-06-10,8,01:20,0.5152,0.4302,0.506048945327
2025-06-10,9,01:30,0.4487,0.4279,0.498973935424
2025-06-10,10,01:40,0.4458,0.4312,0.503273673134
2025-06-10,11,01:50,0.5007,0.4333,0.506664591561
2025-06-10,12,02:00,0.5194,0.4311,0.509926654504
2025-06-10,13,02:10,0.4321,0.4293,0.518713387969
2025-06-10,14,02:20,0.4529,0.4324,0.505333027031
2025-06-10,15,02:30,0.5536,0.4367,0.490577831903
2025-06-10,16,02:40,0.4926,0.4348,0.498439395055
2025-06-10,17,02:50,0.422,0.4335,0.530090931143
2025-06-10,18,03:00,0.438,0.4357,0.533412057811
2025-06-10,19,03:10,0.4783,0.4374,0.512251961708
2025-06-10,20,03:20,0.4793,0.4371,0.507064370879
2025-06-10,21,03:30,0.4447,0.4356,0.515328166954
2025-06-10,22,03:40,0.4331,0.4353,0.509044171947
2025-06-10,23,03:50,0.455,0.436,0.516841850008
2025-06-10,24,04:00,0.4757,0.4378,0.536764079768
2025-06-10,25,04:10,0.4558,0.4401,0.512947784302
2025-06-10,26,04:20,0.4607,0.4389,0.49667239847
2025-06-10,27,04:30,0.4858,0.4364,0.506492425513
2025-06-10,28,04:40,0.4647,0.4393,0.511263349152
2025-06-10,29,04:50,0.4666,0.4422,0.498238196715
2025-06-10,30,05:00,0.4823,0.4395,0.485036559517
2025-06-10,31,05:10,0.4338,0.4333,0.481444201706
2025-06-10,32,05:20,0.4167,0.4439,0.500563586784
2025-06-10,33,05:30,0.421,0.4301,0.49593003784
2025-06-10,34,05:40,0.377,0.3713,0.411624940355
2025-06-10,35,05:50,0.5568,0.5708,0.609162133131
2025-06-10,36,06:00,0.8659,0.9099,0.969845816119
2025-06-10,37,06:10,0.9034,0.9368,0.976116952014
2025-06-10,38,06:20,0.8477,0.8758,0.904494243363
2025-06-10,39,06:30,0.8355,0.8759,0.897994952435
2025-06-10,40,06:40,0.8246,0.8601,0.868434727063
2025-06-10,41,06:50,0.8236,0.8442,0.853822946013
2025-06-10,42,07:00,0.824,0.8334,0.860232730677
2025-06-10,43,07:10,0.7974,0.8092,0.838544063196
2025-06-10,44,07:20,0.7596,0.7972,0.825172033037
2025-06-10,45,07:30,0.7006,0.7644,0.789175942438
2025-06-10,46,07:40,0.6474,0.6899,0.71629381272
2025-06-10,47,07:50,0.8974,0.86,0.912471077331
2025-06-10,48,08:00,1.2541,1.1617,1.21220097741
2025-06-10,49,08:10,1.1908,1.1683,1.24988366476
2025-06-10,50,08:20,1.0866,1.0956,1.185254723
2025-06-10,51,08:30,1.1301,1.0849,1.16552231671
2025-06-10,52,08:40,1.1355,1.061,1.15016079945
2025-06-10,53,08:50,1.1125,1.043,1.12099651478
2025-06-10,54,09:00,1.1074,1.036,1.1005437387
2025-06-10,55,09:10,1.1289,1.0147,1.07756779431
2025-06-10,56,09:20,1.1036,0.9922,1.05446436628
2025-06-10,57,09:30,1.0369,0.97,1.03626631473
2025-06-10,58,09:40,1.0077,0.9422,1.03666349012
2025-06-10,59,09:50,0.9921,0.9569,1.01433609991
2025-06-10,60,10:00,0.9881,0.9977,0.998060769695
2025-06-10,61,10:10,1.0143,0.9919,1.01591392267
2025-06-10,62,10:20,0.9851,0.9588,1.00020284662
2025-06-10,63,10:30,0.9284,0.9549,0.98552602468
2025-06-10,64,10:40,0.931,0.9839,1.0210041488
2025-06-10,65,10:50,0.7713,0.799,0.892005193791
2025-06-10,66,11:00,0.5228,0.5025,0.593143714004
2025-06-10,67,11:10,0.5123,0.4662,0.569018155688
2025-06-10,68,11:20,0.5923,0.5007,0.58083292028
2025-06-10,69,11:30,0.622,0.4827,0.529672992026
2025-06-10,70,11:40,0.6057,0.4785,0.564103419113
2025-06-10,71,11:50,0.6062,0.4662,0.583733821474
2025-06-10,72,12:00,0.6008,0.4432,0.531958566531
2025-06-10,73,12:10,0.5219,0.4411,0.502824522374
2025-06-10,74,12:20,0.5107,0.4551,0.527049601265
2025-06-10,75,12:30,0.548,0.4463,0.550217611452
2025-06-10,76,12:40,0.5086,0.4113,0.479248932609
2025-06-10,77,12:50,0.6747,0.5682,0.663060761295
2025-06-10,78,13:00,0.9701,0.8279,0.969888654022
2025-06-10,79,13:10,1.0009,0.8636,0.959588674781
2025-06-10,80,13:20,0.9455,0.8416,0.924393393508
2025-06-10,81,13:30,0.9535,0.8618,0.975376329152
2025-06-10,82,13:40,0.9918,0.8623,0.980772627813
2025-06-10,83,13:50,1.0085,0.9026,0.977889637141
2025-06-10,84,14:00,1.0198,0.9754,0.98221542933
2025-06-10,85,14:10,1.0697,1.0002,0.997737655416
2025-06-10,86,14:20,1.0401,0.9978,1.00366724419
2025-06-10,87,14:30,0.9984,1.0271,1.02356999626
2025-06-10,88,14:40,1.1101,1.0906,1.08889880711
2025-06-10,89,14:50,1.0453,0.9376,0.96955770201
2025-06-10,90,15:00,0.8166,0.6694,0.731492418425
2025-06-10,91,15:10,0.7855,0.66,0.693241383566
2025-06-10,92,15:20,0.8367,0.7217,0.747323027246
2025-06-10,93,15:30,0.8638,0.7308,0.800719356505
2025-06-10,94,15:40,0.8807,0.7534,0.835398690305
2025-06-10,95,15:50,0.8587,0.7823,0.898278734787
2025-06-10,96,16:00,0.8564,0.8055,0.927674852689
2025-06-10,97,16:10,0.9602,0.8271,0.926854098627
2025-06-10,98,16:20,0.9801,0.8519,0.93552585532
2025-06-10,99,16:30,0.9259,0.8791,0.958595373358
2025-06-10,100,16:40,0.9886,0.9024,0.962957417185
2025-06-10,101,16:50,1.0111,0.9163,0.971951017846
2025-06-10,102,17:00,0.9666,0.9264,0.995651337381
2025-06-10,103,17:10,1.0002,0.9462,1.02730212332
2025-06-10,104,17:20,1.0659,0.9742,1.06467430909
2025-06-10,105,17:30,1.0971,0.9862,1.08718836868
2025-06-10,106,17:40,1.0853,0.976,1.08214372359
2025-06-10,107,17:50,1.133,1.0742,1.17832067294
2025-06-10,108,18:00,1.2281,1.2313,1.32146383073
2025-06-10,109,18:10,1.2585,1.2561,1.34500225607
2025-06-10,110,18:20,1.2769,1.2447,1.33804801849
2025-06-10,111,18:30,1.3322,1.2545,1.35220981173
2025-06-10,112,18:40,1.4086,1.2522,1.36220867724
2025-06-10,113,18:50,1.4223,1.2881,1.37745155402
2025-06-10,114,19:00,1.3897,1.3466,1.38870027673
2025-06-10,115,19:10,1.3978,1.3523,1.38035573835
2025-06-10,116,19:20,1.3551,1.3445,1.37358655553
2025-06-10,117,19:30,1.3024,1.3483,1.37596094104
2025-06-10,118,19:40,1.3782,1.349,1.37570427923
2025-06-10,119,19:50,1.4063,1.3473,1.37083810537
2025-06-10,120,20:00,1.3454,1.3482,1.36829743658
2025-06-10,121,20:10,1.3299,1.3513,1.37679986671
2025-06-10,122,20:20,1.3377,1.34,1.38690957652
2025-06-10,123,20:30,1.3718,1.3489,1.39814953763
2025-06-10,124,20:40,1.4372,1.3952,1.40284848319
2025-06-10,125,20:50,1.2984,1.2226,1.28085002586
2025-06-10,126,21:00,1.0351,0.9332,1.05111899279
2025-06-10,127,21:10,0.9822,0.9068,1.02371788711
2025-06-10,128,21:20,0.9968,0.9371,1.05529896676
2025-06-10,129,21:30,1.0077,0.9371,1.09149094866
2025-06-10,130,21:40,1.055,0.9871,1.13945667102
2025-06-10,131,21:50,0.862,0.7764,0.911750238353
2025-06-10,132,22:00,0.5302,0.4209,0.517120447925
2025-06-10,133,22:10,0.469,0.3859,0.500104616478
2025-06-10,134,22:20,0.491,0.4368,0.579990730418
2025-06-10,135,22:30,0.4714,0.4198,0.54083626946
2025-06-10,136,22:40,0.4737,0.4186,0.500472489317
2025-06-10,137,22:50,0.4508,0.4241,0.496107080983
2025-06-10,138,23:00,0.4303,0.4237,0.527960567591
2025-06-10,139,23:10,0.4964,0.4248,0.532537273647
2025-06-10,140,23:20,0.5467,0.424,0.540503395344
2025-06-10,141,23:30,0.5273,0.422,0.528384295707
2025-06-10,142,23:40,0.4821,0.424,0.531615897707
2025-06-10,143,23:50,0.4583,0.4271,0.523701641759
2025-06-10,144,00:00+1,0.4584,0.4276,0.505738548004
2025-06-11,1,00:10,0.4555,0.4248,0.510864022307
2025-06-11,2,00:20,0.4777,0.4245,0.512551964733
2025-06-11,3,00:30,0.5208,0.4269,0.508366992635
2025-06-11,4,00:40,0.5379,0.4272,0.51825814487
2025-06-11,5,00:50,0.5038,0.4271,0.518076953638
2025-06-11,6,01:00,0.4636,0.4285,0.508111662714
2025-06-11,7,01:10,0.4921,0.4311,0.521889306764
2025-06-11,8,01:20,0.5239,0.4302,0.530566976827
2025-06-11,9,01:30,0.5312,0.4279,0.521235956168
2025-06-11,10,01:40,0.5406,0.4312,0.50092273926
2025-06-11,11,01:50,0.5083,0.4333,0.503798748731
2025-06-11,12,02:00,0.4626,0.4311,0.525826873027
2025-06-11,13,02:10,0.4781,0.4293,0.519067640311
2025-06-11,14,02:20,0.4585,0.4324,0.530699425864
2025-06-11,15,02:30,0.4189,0.4367,0.544752244123
2025-06-11,16,02:40,0.4724,0.4348,0.494370334363
2025-06-11,17,02:50,0.5075,0.4335,0.472076558157
2025-06-11,18,03:00,0.4826,0.4357,0.503192768115
2025-06-11,19,03:10,0.4613,0.4374,0.54381482146
2025-06-11,20,03:20,0.4214,0.4371,0.56537589142
2025-06-11,21,03:30,0.3855,0.4356,0.540160179835
2025-06-11,22,03:40,0.4114,0.4353,0.502356416123
2025-06-11,23,03:50,0.4308,0.436,0.495121021032
2025-06-11,24,04:00,0.427,0.4378,0.497103655519
2025-06-11,25,04:10,0.4465,0.4401,0.483639819701
2025-06-11,26,04:20,0.4516,0.4389,0.482742212007
2025-06-11,27,04:30,0.4336,0.4364,0.496826112873
2025-06-11,28,04:40,0.4316,0.4393,0.516414586306
2025-06-11,29,04:50,0.4684,0.4422,0.519455285719
2025-06-11,30,05:00,0.4944,0.4395,0.504776801296
2025-06-11,31,05:10,0.4407,0.4333,0.494852090666
2025-06-11,32,05:20,0.4258,0.4439,0.499454670283
2025-06-11,33,05:30,0.4088,0.4301,0.470181135014
2025-06-11,34,05:40,0.2889,0.3713,0.369261494306
2025-06-11,35,05:50,0.5224,0.5708,0.592174282909
2025-06-11,36,06:00,0.958,0.9099,0.979980880319
2025-06-11,37,06:10,0.9532,0.9368,0.970639882872
2025-06-11,38,06:20,0.8785,0.8758,0.884660433223
2025-06-11,39,06:30,0.9133,0.8759,0.892551827357
2025-06-11,40,06:40,0.8635,0.8601,0.889672292922
2025-06-11,41,06:50,0.8442,0.8442,0.879899942062
2025-06-11,42,07:00,0.8745,0.8334,0.873303077601
2025-06-11,43,07:10,0.8399,0.8092,0.812981757041
2025-06-11,44,07:20,0.8001,0.7972,0.821089983353
2025-06-11,45,07:30,0.7674,0.7644,0.821339052062
2025-06-11,46,07:40,0.7274,0.6899,0.721902795037
2025-06-11,47,07:50,0.9113,0.86,0.925136057869
2025-06-11,48,08:00,1.2076,1.1617,1.24600306021
2025-06-11,49,08:10,1.2355,1.1683,1.2205951197
2025-06-11,50,08:20,1.1546,1.0956,1.14272782202
2025-06-11,51,08:30,1.1176,1.0849,1.15373840206
2025-06-11,52,08:40,1.1208,1.061,1.16140065469
2025-06-11,53,08:50,1.1202,1.043,1.12870123667
2025-06-11,54,09:00,1.1195,1.036,1.07963019374
2025-06-11,55,09:10,1.1529,1.0147,1.07553171953
2025-06-11,56,09:20,1.1532,0.9922,1.04363389875
2025-06-11,57,09:30,1.1131,0.97,1.00059948245
2025-06-11,58,09:40,1.0908,0.9422,1.00125767744
2025-06-11,59,09:50,1.0669,0.9569,1.01095230776
2025-06-11,60,10:00,1.0544,0.9977,1.01768719512
2025-06-11,61,10:10,1.0853,0.9919,1.01557751294
2025-06-11,62,10:20,1.0624,0.9588,0.986827767938
2025-06-11,63,10:30,1.025,0.9549,0.955890452768
2025-06-11,64,10:40,1.0736,0.9839,0.989413518799
2025-06-11,65,10:50,0.8974,0.799,0.869183371867
2025-06-11,66,11:00,0.5802,0.5025,0.600206173088
2025-06-11,67,11:10,0.5478,0.4662,0.594353836421
2025-06-11,68,11:20,0.6072,0.5007,0.621466462213
2025-06-11,69,11:30,0.6187,0.4827,0.568747103544
2025-06-11,70,11:40,0.6267,0.4785,0.58754285704
2025-06-11,71,11:50,0.562,0.4662,0.629132953385
2025-06-11,72,12:00,0.4827,0.4432,0.623200468124
2025-06-11,73,12:10,0.5324,0.4411,0.602022905669
2025-06-11,74,12:20,0.5723,0.4551,0.595858426664
2025-06-11,75,12:30,0.5522,0.4463,0.561976895352
2025-06-11,76,12:40,0.5887,0.4113,0.507522760375
2025-06-11,77,12:50,0.8097,0.5682,0.715009087161
2025-06-11,78,13:00,1.0587,0.8279,0.995127772036
2025-06-11,79,13:10,1.0372,0.8636,0.987423539373
2025-06-11,80,13:20,1.006,0.8416,0.961316067914
2025-06-11,81,13:30,1.0521,0.8618,1.02441821187
2025-06-11,82,13:40,1.0207,0.8623,1.00974262785
2025-06-11,83,13:50,1.0459,0.9026,1.00001462365
2025-06-11,84,14:00,1.1404,0.9754,1.01241691956
2025-06-11,85,14:10,1.1583,1.0002,0.976698772572
2025-06-11,86,14:20,1.1088,0.9978,0.98915433224
2025-06-11,87,14:30,1.0745,1.0271,1.06691157804
2025-06-11,88,14:40,1.1029,1.0906,1.0898345033
2025-06-11,89,14:50,0.9863,0.9376,0.941587873768
2025-06-11,90,15:00,0.7805,0.6694,0.717979774023
2025-06-11,91,15:10,0.7693,0.66,0.71499735033
2025-06-11,92,15:20,0.8402,0.7217,0.786031022011
2025-06-11,93,15:30,0.8877,0.7308,0.817116505091
2025-06-11,94,15:40,0.9111,0.7534,0.849168309281
2025-06-11,95,15:50,0.8929,0.7823,0.880960152331
2025-06-11,96,16:00,0.8768,0.8055,0.898505007096
2025-06-11,97,16:10,0.9301,0.8271,0.923280532075
2025-06-11,98,16:20,0.9524,0.8519,0.952833877063
2025-06-11,99,16:30,0.9274,0.8791,0.974356401604
2025-06-11,100,16:40,0.9372,0.9024,0.966542932884
2025-06-11,101,16:50,0.9509,0.9163,0.999374836676
2025-06-11,102,17:00,0.9709,0.9264,1.02537158217
2025-06-11,103,17:10,1.0326,0.9462,1.03385221796
2025-06-11,104,17:20,1.0571,0.9742,1.06793651916
2025-06-11,105,17:30,1.035,0.9862,1.10752225497
2025-06-11,106,17:40,1.0493,0.976,1.07497904061
2025-06-11,107,17:50,1.1521,1.0742,1.15592657817
2025-06-11,108,18:00,1.27,1.2313,1.28096979177
2025-06-11,109,18:10,1.2772,1.2561,1.30261010969
2025-06-11,110,18:20,1.2982,1.2447,1.31601474584
2025-06-11,111,18:30,1.3509,1.2545,1.34182839078
2025-06-11,112,18:40,1.334,1.2522,1.35534033212
2025-06-11,113,18:50,1.3434,1.2881,1.37484473262
2025-06-11,114,19:00,1.3914,1.3466,1.39401635095
2025-06-11,115,19:10,1.3868,1.3523,1.39024455603
2025-06-11,116,19:20,1.3632,1.3445,1.37356799329
2025-06-11,117,19:30,1.3687,1.3483,1.36554067377
2025-06-11,118,19:40,1.4061,1.349,1.38046861093
2025-06-11,119,19:50,1.3726,1.3473,1.38646765306
2025-06-11,120,20:00,1.3053,1.3482,1.37804141893
2025-06-11,121,20:10,1.3435,1.3513,1.37841952804
2025-06-11,122,20:20,1.3757,1.34,1.37510877954
2025-06-11,123,20:30,1.3881,1.3489,1.37745225074
2025-06-11,124,20:40,1.442,1.3952,1.39447608489
2025-06-11,125,20:50,1.2712,1.2226,1.28963330197
2025-06-11,126,21:00,0.986,0.9332,1.0565333036
2025-06-11,127,21:10,0.9907,0.9068,1.03505205726
2025-06-11,128,21:20,1.0399,0.9371,1.08221646552
2025-06-11,129,21:30,1.0488,0.9371,1.10821034903
2025-06-11,130,21:40,1.1278,0.9871,1.13485189324
2025-06-11,131,21:50,0.8859,0.7764,0.907139821349
2025-06-11,132,22:00,0.4595,0.4209,0.513569215757
2025-06-11,133,22:10,0.4231,0.3859,0.485406810983
2025-06-11,134,22:20,0.4928,0.4368,0.532543815166
2025-06-11,135,22:30,0.4837,0.4198,0.545051729049
2025-06-11,136,22:40,0.4939,0.4186,0.525481446331
2025-06-11,137,22:50,0.4744,0.4241,0.535963286568
2025-06-11,138,23:00,0.4381,0.4237,0.556098512904
2025-06-11,139,23:10,0.4645,0.4248,0.531882734667
2025-06-11,140,23:20,0.4944,0.424,0.526171806105
2025-06-11,141,23:30,0.4851,0.422,0.525283867433
2025-06-11,142,23:40,0.4603,0.424,0.513224416941
2025-06-11,143,23:50,0.4934,0.4271,0.520970937902
2025-06-11,144,00:00+1,0.5396,0.4276,0.542913036715
2025-06-12,1,00:10,0.4854,0.4248,0.512883964371
2025-06-12,2,00:20,0.4554,0.4245,0.498029885212
2025-06-12,3,00:30,0.4835,0.4269,0.506056667699
2025-06-12,4,00:40,0.4807,0.4272,0.512956524486
2025-06-12,5,00:50,0.4738,0.4271,0.512176896229
2025-06-12,6,01:00,0.4829,0.4285,0.508157677103
2025-06-12,7,01:10,0.4935,0.4311,0.51377286066
2025-06-12,8,01:20,0.5006,0.4302,0.506811003837
2025-06-12,9,01:30,0.4841,0.4279,0.495193492254
2025-06-12,10,01:40,0.434,0.4312,0.492092490305
2025-06-12,11,01:50,0.4446,0.4333,0.498075235141
2025-06-12,12,02:00,0.493,0.4311,0.510617876261
2025-06-12,13,02:10,0.4656,0.4293,0.515184104971
2025-06-12,14,02:20,0.452,0.4324,0.524305929792
2025-06-12,15,02:30,0.4688,0.4367,0.518940982953
2025-06-12,16,02:40,0.4458,0.4348,0.507426835078
2025-06-12,17,02:50,0.4635,0.4335,0.505341777476
2025-06-12,18,03:00,0.5174,0.4357,0.51172447875
2025-06-12,19,03:10,0.5133,0.4374,0.509763753606
2025-06-12,20,03:20,0.4938,0.4371,0.506209679538
2025-06-12,21,03:30,0.4972,0.4356,0.502366451973
2025-06-12,22,03:40,0.5114,0.4353,0.494995236159
2025-06-12,23,03:50,0.4857,0.436,0.491896016509
2025-06-12,24,04:00,0.4398,0.4378,0.49440485285
2025-06-12,25,04:10,0.4393,0.4401,0.485442863804
2025-06-12,26,04:20,0.4222,0.4389,0.490876820154
2025-06-12,27,04:30,0.4063,0.4364,0.503756578464
2025-06-12,28,04:40,0.464,0.4393,0.49707705288
2025-06-12,29,04:50,0.4451,0.4422,0.492813870092
2025-06-12,30,05:00,0.3703,0.4395,0.491751001305
2025-06-12,31,05:10,0.411,0.4333,0.483518626304
2025-06-12,32,05:20,0.4372,0.4439,0.499261723585
2025-06-12,33,05:30,0.3689,0.4301,0.479739920913
2025-06-12,34,05:40,0.3069,0.3713,0.384910358022
2025-06-12,35,05:50,0.5394,0.5708,0.588741115429
2025-06-12,36,06:00,0.8961,0.9099,0.966908715652
2025-06-12,37,06:10,0.898,0.9368,0.971420228929
2025-06-12,38,06:20,0.8359,0.8758,0.89346401605
2025-06-12,39,06:30,0.8611,0.8759,0.906504939176
2025-06-12,40,06:40,0.8352,0.8601,0.892870125677
2025-06-12,41,06:50,0.805,0.8442,0.87649624841
2025-06-12,42,07:00,0.7719,0.8334,0.865539257614
2025-06-12,43,07:10,0.6916,0.8092,0.855374302609
2025-06-12,44,07:20,0.707,0.7972,0.851607223249
2025-06-12,45,07:30,0.7497,0.7644,0.810917604346
2025-06-12,46,07:40,0.6452,0.6899,0.700164569499
2025-06-12,47,07:50,0.8059,0.86,0.903433611642
2025-06-12,48,08:00,1.1834,1.1617,1.24011294883
2025-06-12,49,08:10,1.2756,1.1683,1.28031021561
2025-06-12,50,08:20,1.2036,1.0956,1.19271001037
2025-06-12,51,08:30,1.1345,1.0849,1.18254199408
2025-06-12,52,08:40,1.1051,1.061,1.17602109963
2025-06-12,53,08:50,1.0969,1.043,1.14159372552
2025-06-12,54,09:00,1.0821,1.036,1.12508558777
2025-06-12,55,09:10,1.0487,1.0147,1.12317337899
2025-06-12,56,09:20,1.0323,0.9922,1.08407501711
2025-06-12,57,09:30,1.0238,0.97,1.02431650089
2025-06-12,58,09:40,0.9818,0.9422,1.02628226716
2025-06-12,59,09:50,0.96,0.9569,1.03642313271
2025-06-12,60,10:00,0.9729,0.9977,1.0189946341
2025-06-12,61,10:10,0.9796,0.9919,1.0159963782
2025-06-12,62,10:20,0.9706,0.9588,1.00458083488
2025-06-12,63,10:30,0.9718,0.9549,0.996476988083
2025-06-12,64,10:40,0.9893,0.9839,1.01068605085
2025-06-12,65,10:50,0.8555,0.799,0.882738870539
2025-06-12,66,11:00,0.6261,0.5025,0.645538991641
2025-06-12,67,11:10,0.5464,0.4662,0.60605171938
2025-06-12,68,11:20,0.5543,0.5007,0.642197506978
2025-06-12,69,11:30,0.586,0.4827,0.628494668793
2025-06-12,70,11:40,0.6321,0.4785,0.623562150789
2025-06-12,71,11:50,0.5942,0.4662,0.625943037331
2025-06-12,72,12:00,0.5212,0.4432,0.587482986041
2025-06-12,73,12:10,0.5633,0.4411,0.528855150568
2025-06-12,74,12:20,0.5988,0.4551,0.534409391944
2025-06-12,75,12:30,0.5613,0.4463,0.557354541618
2025-06-12,76,12:40,0.5429,0.4113,0.505564491167
2025-06-12,77,12:50,0.7515,0.5682,0.674347286656
2025-06-12,78,13:00,1.0249,0.8279,0.953805143002
2025-06-12,79,13:10,0.9843,0.8636,0.999005736381
2025-06-12,80,13:20,0.9556,0.8416,0.977342028697
2025-06-12,81,13:30,1.0574,0.8618,0.982889731186
2025-06-12,82,13:40,1.084,0.8623,0.982439908644
2025-06-12,83,13:50,1.0832,0.9026,1.00447735409
2025-06-12,84,14:00,1.084,0.9754,1.04529173186
2025-06-12,85,14:10,1.0541,1.0002,1.0577981414
2025-06-12,86,14:20,1.0576,0.9978,1.06991813463
2025-06-12,87,14:30,1.1276,1.0271,1.09566764973
2025-06-12,88,14:40,1.1995,1.0906,1.13573602136
2025-06-12,89,14:50,1.0605,0.9376,1.0070095909
2025-06-12,90,15:00,0.8183,0.6694,0.795028783189
2025-06-12,91,15:10,0.8078,0.66,0.808885902987
2025-06-12,92,15:20,0.8509,0.7217,0.856865821375
2025-06-12,93,15:30,0.845,0.7308,0.838648278353
2025-06-12,94,15:40,0.8717,0.7534,0.860051746123
2025-06-12,95,15:50,0.9187,0.7823,0.915785500882
2025-06-12,96,16:00,0.9434,0.8055,0.931675780997
2025-06-12,97,16:10,0.9206,0.8271,0.926429826441
2025-06-12,98,16:20,0.9082,0.8519,0.949666186537
2025-06-12,99,16:30,0.9326,0.8791,0.982774160405
2025-06-12,100,16:40,0.9702,0.9024,1.00531060248
2025-06-12,101,16:50,1.0066,0.9163,1.0153465109
2025-06-12,102,17:00,1.034,0.9264,1.03602613317
2025-06-12,103,17:10,1.051,0.9462,1.04780650198
2025-06-12,104,17:20,1.0694,0.9742,1.06605531161
2025-06-12,105,17:30,1.0842,0.9862,1.08338503031
2025-06-12,106,17:40,1.0904,0.976,1.11131191233
2025-06-12,107,17:50,1.1581,1.0742,1.18442683429
2025-06-12,108,18:00,1.2556,1.2313,1.30340456274
2025-06-12,109,18:10,1.2777,1.2561,1.34107286752
2025-06-12,110,18:20,1.3045,1.2447,1.35369820496
2025-06-12,111,18:30,1.3533,1.2545,1.36732588008
2025-06-12,112,18:40,1.3632,1.2522,1.36013827794
2025-06-12,113,18:50,1.3961,1.2881,1.3627999478
2025-06-12,114,19:00,1.4394,1.3466,1.37855237257
2025-06-12,115,19:10,1.4117,1.3523,1.38618318189
2025-06-12,116,19:20,1.3793,1.3445,1.38294180496
2025-06-12,117,19:30,1.3656,1.3483,1.37530454815
2025-06-12,118,19:40,1.3382,1.349,1.37223361495
2025-06-12,119,19:50,1.3599,1.3473,1.3713629333
2025-06-12,120,20:00,1.4032,1.3482,1.37210676899
2025-06-12,121,20:10,1.3713,1.3513,1.37720977818
2025-06-12,122,20:20,1.3457,1.34,1.38339284997
2025-06-12,123,20:30,1.378,1.3489,1.3919551741
2025-06-12,124,20:40,1.4117,1.3952,1.39214224706
2025-06-12,125,20:50,1.2758,1.2226,1.26900028734
2025-06-12,126,21:00,1.0478,0.9332,1.05683483357
2025-06-12,127,21:10,0.9955,0.9068,1.05476332617
2025-06-12,128,21:20,1.0449,0.9371,1.07644156928
2025-06-12,129,21:30,1.1028,0.9371,1.07301088409
2025-06-12,130,21:40,1.109,0.9871,1.10945043073
2025-06-12,131,21:50,0.8707,0.7764,0.908203837124
2025-06-12,132,22:00,0.5104,0.4209,0.544832515876
2025-06-12,133,22:10,0.3927,0.3859,0.494132127937
2025-06-12,134,22:20,0.4525,0.4368,0.532283308522
2025-06-12,135,22:30,0.5303,0.4198,0.507480819934
2025-06-12,136,22:40,0.5246,0.4186,0.497890297957
2025-06-12,137,22:50,0.4987,0.4241,0.501770189258
2025-06-12,138,23:00,0.5136,0.4237,0.510214116195
2025-06-12,139,23:10,0.5559,0.4248,0.537194914985
2025-06-12,140,23:20,0.4983,0.424,0.531949302906
2025-06-12,141,23:30,0.4163,0.422,0.511401859667
2025-06-12,142,23:40,0.4971,0.424,0.534874912998
2025-06-12,143,23:50,0.4658,0.4271,0.521866742324
2025-06-12,144,00:00+1,0.3301,0.4276,0.465816690353
2025-06-13,1,00:10,0.376,0.4248,0.401467272521
2025-06-13,2,00:20,0.4121,0.4245,0.402926314143
2025-06-13,3,00:30,0.3681,0.4269,0.408504353501
2025-06-13,4,00:40,0.3692,0.4272,0.394357075332
2025-06-13,5,00:50,0.3507,0.4271,0.405531206504
2025-06-13,6,01:00,0.3146,0.4285,0.420970437505
2025-06-13,7,01:10,0.3422,0.4311,0.40678035463
2025-06-13,8,01:20,0.3693,0.4302,0.37950883998
2025-06-13,9,01:30,0.3607,0.4279,0.388557759885
2025-06-13,10,01:40,0.3466,0.4312,0.398796234901
2025-06-13,11,01:50,0.3512,0.4333,0.404614207308
2025-06-13,12,02:00,0.3627,0.4311,0.40339452544
2025-06-13,13,02:10,0.3545,0.4293,0.405136215995
2025-06-13,14,02:20,0.3722,0.4324,0.416523218353
2025-06-13,15,02:30,0.3968,0.4367,0.398469631327
2025-06-13,16,02:40,0.3625,0.4348,0.361089068509
2025-06-13,17,02:50,0.341,0.4335,0.371150419913
2025-06-13,18,03:00,0.3757,0.4357,0.425306546978
2025-06-13,19,03:10,0.4328,0.4374,0.40625608677
2025-06-13,20,03:20,0.43,0.4371,0.39161123193
2025-06-13,21,03:30,0.376,0.4356,0.414870180449
2025-06-13,22,03:40,0.3586,0.4353,0.407261810085
2025-06-13,23,03:50,0.372,0.436,0.386704666075
2025-06-13,24,04:00,0.3695,0.4378,0.374311607707
2025-06-13,25,04:10,0.3197,0.4401,0.371670387925
2025-06-13,26,04:20,0.3115,0.4389,0.366207052485
2025-06-13,27,04:30,0.3599,0.4364,0.364117991815
2025-06-13,28,04:40,0.3904,0.4393,0.367789270193
2025-06-13,29,04:50,0.389,0.4422,0.386950541784
2025-06-13,30,05:00,0.3691,0.4395,0.385501059016
2025-06-13,31,05:10,0.3543,0.4333,0.362949262257
2025-06-13,32,05:20,0.3595,0.4439,0.357104846691
2025-06-13,33,05:30,0.335,0.4301,0.346187762387
