price,purchase_kwh,charge_kwh,discharge_kwh,soc_kwh,emergency_kwh,discarded_kwh
0.4027,556.575,0,0,1200,0,0
0.3481,517.62755,0,0,1200,0,0
0.3193,1336.30533333,833.333333333,0,1950,0,0
0.3544,521.553333333,0,0,1950,0,0
0.4064,0,0,514.14915,1378.72316667,0,0
0.3816,529.636083333,0,0,1378.72316667,0,0
0.3291,1350.04504115,796.966707819,0,2095.9932037,0,0
0.3808,513.805916667,0,0,2095.9932037,0,0
0.3924,482.628533333,0,0,2095.9932037,0,0
0.3316,477.981666667,0,0,2095.9932037,0,0
0.3203,1284.96535,833.333333333,0,2845.9932037,0,0
0.3652,450.142116667,0,0,2845.9932037,0,0
0.3683,456.8,0,0,2845.9932037,0,0
0.2673,1250.40256667,833.333333333,0,3595.9932037,0,0
0.4168,0,0,382.254516667,3171.26596296,0,0
0.7395,0,0,355.835,2775.89374074,0,0
0.7757,0,0,292.476833333,2450.91948148,0,0
0.6746,0,0,250.5213,2172.56248148,0,0
0.6281,0,0,235.660416667,1910.71757407,0,0
0.673,0,0,198.955783333,1689.65559259,0,0
0.6922,0,0,186.16055,1482.81053704,0,0
0.638,0,0,167.888333333,1296.26794444,0,0
0.57,0,0,67.9677,1220.74827778,0,0
0.5461,0,0,13.8967833333,1205.30740741,0,0
0.5481,0,0,4.77666666667,1200,0,0
0.5299,0,0,0,1200,0,82.5336666667
0.6227,0,-0,0,1200,0,144.1084
0.7956,0,0,0,1200,0,144.782083333
0.8608,0,-0,0,1200,0,165.071766667
0.8294,0,0,0,1200,0,236.679316667
0.7486,0,-0,0,1200,0,343.421666667
0.6652,0,0,0,1200,0,425.594516667
0.6825,0,0,0,1200,0,394.422483333
0.7571,0,-0,0,1200,0,333.83875
0.742,0,-0,0,1200,0,421.943266667
0.7168,0,0,0,1200,0,502.88905
0.6962,0,-0,0,1200,0,512.4675
0.6349,0,-0,0,1200,0,543.431433333
0.725,0,0,0,1200,0,607.758016667
0.8712,0,-0,0,1200,0,690.142916667
0.7771,0,-0,0,1200,0,765.515466667
0.7207,0,0,0,1200,0,793.170016667
0.8243,0,-0,0,1200,0,793.707083333
0.8825,0,0,0,1200,0,825.039083333
0.6113,0,0,-0,1200,0,835.746033333
0.2233,0,-0,0,1200,0,793.072083333
0.2198,0,741.30265,0,1867.172385,0,0
0.2233,0,0,600.4551465,1200,0,1434.49962983
0.1104,0,0,-0,1200,0,978.932083333
0.1411,0,0,-0,1200,0,921.778416667
0.1959,0,0,-0,1200,0,844.649283333
0.1759,0,0,-0,1200,0,868.352916667
0.1217,0,0,-0,1200,0,930.258833333
0.139,0,0,-0,1200,0,933.124516667
0.162,0,0,-0,1200,0,906.480833333
0.0665,0,0,-0,1200,0,946.9427
0.2183,0,273.557533333,0,1446.20178,0,623.119233333
0.536,0,789.920416667,0,2157.130155,0,0
0.5482,0,823.125183333,0,2897.94282,0,0
0.4961,0,824.097033333,0,3639.63015,0,0
0.5017,0,778.146666667,0,4339.96215,0,0
0.4662,0,833.333333333,0,5089.96215,0,6.53956666667
0.6054,0,833.333333333,0,5839.96215,0,7.9333
0.8345,0,763.10375,0,6526.755525,0,0
0.8268,0,753.12975,0,7204.5723,0,0
0.8052,0,705.292833333,0,7839.33585,0,0
0.8829,0,610.667083333,0,8388.936225,0,0
0.9112,0,570.161566667,0,8902.081635,0,0
0.7114,0,478.8744,0,9333.068595,0,0
0.4221,0,346.025833333,0,9644.491845,0,0
0.3778,0,303.819233333,0,9917.929155,0,0
0.4149,0,307.738466667,0,10194.893775,0,0
0.4304,0,285.856666667,0,10452.164775,0,0
0.4865,0,204.583716667,0,10636.29012,0,0
0.5533,0,108.59215,0,10734.023055,0,0
0.582,0,47.1179166667,0,10776.42918,0,0
0.5602,0,26.1898,0,10800,0,0
0.591,54.80945,0,-0,10800,0,0
0.6732,163.948333333,0,-0,10800,0,0
0.6992,167.475533333,0,-0,10800,0,0
0.6694,156.75165,0,0,10800,0,0
0.6371,194.72875,0,0,10800,0,0
0.663,255.612033333,0,0,10800,0,0
0.7364,305.682116667,0,-0,10800,0,0
0.7576,340.348333333,0,-0,10800,0,0
0.672,385.727966667,0,0,10800,0,0
0.8664,467.774916667,0,-0,10800,0,0
1.2356,558.493333333,0,-0,10800,0,0
1.2659,0,0,597.2161,10136.4265556,0,0
1.2089,606.727483333,0,0,10136.4265556,0,0
1.2187,627.314166667,0,0,10136.4265556,0,0
1.213,675.422,0,0,10136.4265556,0,0
1.3318,0,0,688.852883333,9371.03446296,0,0
1.4757,0,0,657.071666667,8640.95483333,0,0
1.3893,0,0,623.009283333,7948.7222963,0,0
1.3736,0,0,638.865033333,7238.87225926,0,0
1.4997,0,0,683.358333333,6479.58522222,0,0
1.5268,0,0,683.652683333,5719.97112963,0,0
1.4551,0,0,653.104183333,4994.29981481,0,0
1.4075,0,0,647.801666667,4274.52018519,0,0
1.4879,0,0,706.272516667,3489.77294444,0,0
1.5023,0,0,720.265516667,2689.47792593,0,0
1.4445,0,0,673.851666667,1940.75385185,0,0
1.4584,0,0,658.646683333,1208.9242037,0,0
1.2563,670.7864,0,8.03178333333,1200,0,0
0.9314,701.46,0,-0,1200,0,0
0.9002,690.673666667,0,0,1200,0,0
0.9215,654.9228,0,-0,1200,0,0
0.8914,640.391666667,0,0,1200,0,0
0.92,685.007266667,0,-0,1200,0,0
0.763,692.3282,0,-0,1200,0,0
0.4748,636.11,0,0,1200,0,0
0.3948,1422.29085,833.333333333,0,1950,0,0
0.4408,599.25405,0,0,1950,0,0
0.4786,633.135,0,0,1950,0,0
0.4605,615.1766,0,0,1950,0,0
0.4495,600.452266667,0,0,1950,0,0
0.4586,598.746666667,0,0,1950,0,0
0.4444,565.19625,0,0,1950,0,0
0.447,548.69675,0,0,1950,0,0
0.4707,563.321666667,0,0,1950,0,0
0.4747,571.65975,0,0,1950,0,0
0.468,567.451066667,0,0,1950,0,0
0.462,566.103333333,0,0,1950,0,0
0.4599,584.261116667,0,0,1950,0,0
0.4712,592.363566667,0,0,1950,0,0
0.4887,515.458933333,0,73.8894,1867.90066667,0,0
0.4918,0,0,601.1106,1200,0,0
0.4787,601.595333333,0,-0,1200,0,0
0.4444,574.085,0,0,1200,0,0
0.3886,535.9527,0,0,1200,0,0
0.359,1378.75638333,833.333333333,0,1950,0,0
0.3796,569.593333333,0,0,1950,0,0
0.4292,527.39295,0,0,1950,0,0
0.4515,0,0,541.41945,1348.42283333,0,0
0.4434,603.82,0,0,1348.42283333,0,0
0.4456,446.119216667,0,133.58055,1200,0,0
0.4323,551.8007,0,-0,1200,0,0
0.4077,565.813333333,0,0,1200,0,0
0.4104,578.382883333,0,0,1200,0,0
0.4253,564.989833333,0,0,1200,0,0
0.4308,533.083333333,0,-0,1200,0,0
0.4147,512.104383333,0,0,1200,0,0
0.3729,513.186466667,0,0,1200,0,0
0.3416,1267.04751029,755.024176955,0,1879.52175926,0,0
0.3712,481.6578,0,0,1879.52175926,0,0
0.4169,500.885583333,0,0,1879.52175926,0,0
0.4243,0,0,540.14,1279.3662037,0,0
0.3789,493.489183333,0,0,1279.3662037,0,0
0.3655,482.93265,0,0,1279.3662037,0,0
0.3759,525.318333333,0,0,1279.3662037,0,0
0.329,1346.56808333,833.333333333,0,2029.3662037,0,0
0.3192,1327.40188333,833.333333333,0,2779.3662037,0,0
0.3543,483.893333333,0,0,2779.3662037,0,0
0.3506,453.9014,0,0,2779.3662037,0,0
0.3754,483.114533333,0,0,2779.3662037,0,0
0.3741,517.71375,0,0,2779.3662037,0,0
0.2588,1262.19185,833.333333333,0,3529.3662037,0,0
0.4259,0,0,359.389683333,3130.04433333,0,0
0.7734,0,0,359.853333333,2730.2072963,0,0
0.7756,0,0,337.474916667,2355.23516667,0,0
0.6877,0,0,275.517566667,2049.10453704,0,0
0.6546,0,0,187.660416667,1840.59296296,0,0
0.5738,0,0,107.017266667,1721.68488889,0,0
0.588,0,0,101.71145,1608.67216667,0,0
0.6818,0,0,152.205416667,1439.55503704,0,0
0.6728,0,0,155.080766667,1267.24307407,0,0
0.6026,0,0,60.5187666667,1200,0,0
0.5289,0,0,0,1200,0,78.27625
0.4956,0,0,0,1200,0,150.390116667
0.6455,0,-0,0,1200,0,169.400233333
0.8474,0,0,0,1200,0,205.358333333
0.8066,0,0,0,1200,0,306.609266667
0.758,0,-0,0,1200,0,345.752
0.7646,0,-0,0,1200,0,346.7125
0.6686,0,-0,0,1200,0,448.287616667
0.6467,0,0,0,1200,0,477.500483333
0.6962,0,0,0,1200,0,428.537916667
0.6318,0,-0,0,1200,0,479.297083333
0.5946,0,0,0,1200,0,556.689933333
0.6076,0,-0,0,1200,0,594.901666667
0.5671,0,-0,0,1200,0,610.882966667
0.6599,0,0,0,1200,0,658.1087
0.8322,0,0,0,1200,0,716.666666667
0.8265,0,0,0,1200,0,709.4012
0.8218,0,-0,0,1200,0,658.188016667
0.9029,0,-0,0,1200,0,636.250416667
0.918,0,-0,0,1200,0,700.827833333
0.6193,0,-0,0,1200,0,747.04405
0.2164,0,-0,0,1200,0,733.549166667
0.1954,0,0,0,1200,0,715.4091
0.2465,0,-0,0,1200,0,716.249683333
0.2005,0,0,0,1200,0,756.292083333
0.2002,0,0,0,1200,0,826.541983333
0.2541,0,-0,0,1200,0,788.286133333
0.2779,0,0,0,1200,0,687.606666667
0.1949,0,-0,0,1200,0,719.859683333
0.1714,0,-0,0,1200,0,808.806266667
0.2321,0,475.15305,0,1627.637745,0,343.1407
0.262,0,690.3621,0,2248.963635,0,0
0.3846,0,627.219583333,0,2813.46126,0,0
0.5793,0,643.207916667,0,3392.348385,0,0
0.67,0,576.52115,0,3911.21742,0,0
0.6835,0,564.463166667,0,4419.23427,0,0
0.6334,0,651.760416667,0,5005.818645,0,0
0.5322,0,728.181883333,0,5661.18234,0,0
0.6338,0,744.853183333,0,6331.550205,0,0
0.8632,0,685.019583333,0,6948.06783,0,0
0.8791,0,577.464083333,0,7467.785505,0,0
0.829,0,564.352516667,0,7975.70277,0,0
0.8607,0,608.444166667,0,8523.30252,0,0
0.9333,0,530.813083333,0,9001.034295,0,0
0.7773,0,413.39005,0,9373.08534,0,0
0.4862,0,342.904583333,0,9681.699465,0,0
0.4341,0,324.476016667,0,9973.72788,0,0
0.4535,0,290.7854,0,10235.43474,0,0
0.4446,0,230.252083333,0,10442.661615,0,0
0.4813,0,187.330216667,0,10611.25881,0,0
0.5036,0,139.10285,0,10736.451375,0,0
0.5255,0,70.6095833333,0,10800,0,0
0.6104,1.41846666667,0,-0,10800,0,0
0.5932,39.39345,0,0,10800,0,0
0.5393,80.3420833333,0,0,10800,0,0
0.6811,188.324033333,0,-0,10800,0,0
0.7794,226.014166667,0,-0,10800,0,0
0.7485,202.199166667,0,0,10800,0,0
0.7381,265.101416667,0,0,10800,0,0
0.7388,335.494533333,0,0,10800,0,0
0.7208,369.2325,0,0,10800,0,0
0.716,409.096383333,0,0,10800,0,0
0.9035,468.08005,0,-0,10800,0,0
1.1728,526.775416667,0,-0,10800,0,0
1.2146,558.230566667,0,-0,10800,0,0
1.2154,598.8064,0,-0,10800,0,0
1.2556,650.995833333,0,-0,10800,0,0
1.2427,677.647,0,0,10800,0,0
1.3196,49.2338333333,0,632.41735,10097.3140556,0,0
1.4745,0,0,687.11,9333.8585,0,0
1.5273,0,0,700.321666667,8555.72331481,0,0
1.4894,0,0,680.40275,7799.72025926,0,0
1.436,0,0,638.505,7090.27025926,0,0
1.4376,0,0,635.470983333,6384.19138889,0,0
1.4892,0,0,667.836233333,5642.15112963,0,0
1.5174,0,0,697.568333333,4867.0752037,0,0
1.4488,0,0,684.916933333,4106.05638889,0,0
1.4051,0,0,653.519966667,3379.92309259,0,0
1.4682,0,0,636.108333333,2673.13605556,0,0
1.5586,0,0,649.623766667,1951.33187037,0,0
1.3335,0,0,676.198683333,1200,0,0
0.9385,702.848333333,0,-0,1200,0,0
0.8806,727.241766667,0,0,1200,0,0
0.9123,735.861316667,0,0,1200,0,0
0.903,717.521666667,0,0,1200,0,0
0.9377,673.63875,0,-0,1200,0,0
0.7387,633.891016667,0,-0,1200,0,0
0.4206,1444.805,833.333333333,0,1950,0,0
0.4163,1434.76495,833.333333333,0,2700,0,0
0.497,618.144433333,0,0,2700,0,0
0.4807,633.753333333,0,0,2700,0,0
0.424,1435.59928333,833.333333333,0,3450,0,0
0.4617,1423.86935,833.333333333,0,4200,0,0
0.5466,605.681666667,0,0,4200,0,0
0.5025,588.363683333,0,0,4200,0,0
0.4273,1399.2383,833.333333333,0,4950,0,0
0.4,1390.26,833.333333333,0,5700,0,0
0.4116,1398.56415,833.333333333,0,6450,0,0
0.4559,1487.90731667,833.333333333,0,7200,0,0
0.521,764.66,0,0,7200,0,0
0.5777,0,0,756.44345,6359.50727778,0,0
0.5648,728.739216667,0,0,6359.50727778,0,0
0.5246,734.77,0,0,6359.50727778,0,0
0.5594,736.6355,0,0,6359.50727778,0,0
0.5725,755.431416667,0,0,6359.50727778,0,0
0.5363,762.933333333,0,0,6359.50727778,0,0
0.5214,708.979866667,0,0,6359.50727778,0,0
0.511,709.37745,0,0,6359.50727778,0,0
0.5017,757.293333333,0,0,6359.50727778,0,0
0.517,730.252966667,0,0,6359.50727778,0,0
0.5426,698.823216667,0,0,6359.50727778,0,0
0.5433,697.573333333,0,0,6359.50727778,0,0
0.4988,686.375433333,0,0,6359.50727778,0,0
0.4891,671.169333333,0,0,6359.50727778,0,0
0.5312,683.506666667,0,0,6359.50727778,0,0
0.5631,739.727133333,0,0,6359.50727778,0,0
0.5608,747.72735,0,0,6359.50727778,0,0
0.5284,701.923333333,0,0,6359.50727778,0,0
0.4882,684.109333333,0,0,6359.50727778,0,0
0.4646,788.966018107,116.824834774,0,6464.64962907,0,0
0.4718,654.116666667,0,0,6464.64962907,0,0
0.5068,654.215483333,0,0,6464.64962907,0,0
0.5397,688.8515,0,0,6464.64962907,0,0
0.5386,722.378333333,0,0,6464.64962907,0,0
0.4981,698.104716667,0,0,6464.64962907,0,0
0.4957,672.03895,0,0,6464.64962907,0,0
0.5164,683.711666667,0,0,6464.64962907,0,0
0.4794,713.91825,0,0,6464.64962907,0,0
0.4873,694.4952,0,0,6464.64962907,0,0
0.5256,651.886666667,0,0,6464.64962907,0,0
0.4737,670.488,0,0,6464.64962907,0,0
0.4356,1487.17633333,833.333333333,0,7214.64962907,0,0
0.4251,1420.09625,833.333333333,0,7964.64962907,0,0
0.3918,1408.5538,833.333333333,0,8714.64962907,0,0
0.6,0,0,633.187833333,8011.10759204,0,0
0.9235,0,0,684.195,7250.89092537,0,0
0.9337,0,0,633.8809,6546.57881426,0,0
0.8696,0,0,576.236116667,5906.31646241,0,0
0.8647,0,0,534.435,5312.49979574,0,0
0.8127,0,0,446.179283333,4816.74503648,0,0
0.7524,0,0,378.134833333,4396.59522167,0,0
0.7336,0,0,346.8875,4011.16466611,0,0
0.7567,0,0,299.988016667,3677.84464759,0,0
0.7442,0,0,242.017033333,3408.93683278,0,0
0.6584,0,0,162.524583333,3228.35396241,0,0
0.5797,0,0,71.1698833333,3149.27631426,0,0
0.8025,0,0,164.200033333,2966.83183278,0,0
1.1651,0,0,350.93625,2576.90266611,0,0
1.1858,0,0,326.5128,2214.11066611,0,0
1.1255,0,0,256.562366667,1929.04136981,0,0
1.1096,0,0,237.52875,1665.12053648,0,0
1.0069,0,0,188.216033333,1455.99161056,0,0
0.9608,0,0,82.00805,1364.871555,0,0
1.0036,0,18.9766666667,0,1381.950555,0,0
1.0093,0,32.7878,0,1411.459575,0,0
0.9542,0,81.4788166667,0,1484.79051,0,0
0.8963,0,142.010416667,0,1612.599885,0,0
0.9255,0,75.9020166667,0,1680.9117,0,0
1.0395,0,61.7332666667,0,1736.47164,0,0
1.1386,0,160.27625,0,1880.720265,0,0
1.1064,0,247.517033333,0,2103.485595,0,0
1.0496,0,261.985416667,0,2339.27247,0,0
1.0633,0,267.939583333,0,2580.418095,0,0
1.0982,0,373.2839,0,2916.373605,0,0
0.8268,0,435.9524,0,3308.730765,0,0
0.4123,422.590416667,833.333333333,0,4058.730765,0,0
0.3761,440.27835,833.333333333,0,4808.730765,0,0
0.4444,435.739783333,833.333333333,0,5558.730765,0,0
0.4377,437.43375,833.333333333,0,6308.730765,0,0
0.4487,471.86665,833.333333333,0,7058.730765,0,0
0.463,477.212016667,833.333333333,0,7808.730765,0,0
0.4646,469.015416667,833.333333333,0,8558.730765,0,0
0.469,0,310.241816667,0,8837.9484,0,0
0.5008,0,271.767233333,0,9082.53891,0,0
0.5168,0,275.529583333,0,9330.515535,0,0
0.4775,0,266.064116667,0,9569.97324,0,0
0.6169,0,223.586183333,0,9771.200805,0,0
0.8749,0,162.213333333,0,9917.192805,0,0
0.9291,0,119.833533333,0,10025.042985,0,0
0.8595,0,130.447983333,0,10142.44617,0,0
0.8104,0,157.9075,0,10284.56292,0,0
0.8674,0,128.630483333,0,10400.330355,0,0
1.0386,0,92.8745666667,0,10483.917465,0,0
1.1949,0,85.0229166667,0,10560.43809,0,0
1.1706,0,91.2373833333,0,10642.551735,0,0
1.1227,0,94.8062333333,0,10727.877345,0,0
1.1692,0,70.7479166667,0,10791.55047,0,0
1.2422,0,9.38836666667,0,10800,0,0
1.0371,0,0,10.37725,10788.4697222,0,0
0.6912,0.223333333333,0,0,10788.4697222,0,0
0.6675,71.8333530864,12.8114197531,0,10800,0,0
0.7469,181.23645,0,0,10800,0,0
0.7564,288.55375,0,0,10800,0,0
0.7579,311.4438,0,0,10800,0,0
0.8551,387.971083333,0,-0,10800,0,0
0.9622,497.552916667,0,-0,10800,0,0
0.895,483.774716667,0,0,10800,0,0
0.8551,484.884066667,0,0,10800,0,0
0.9186,574.284583333,0,0,10800,0,0
0.9662,683.496633333,0,-0,10800,0,0
0.994,743.327483333,0,-0,10800,0,0
1.0248,765.709166667,0,-0,10800,0,0
1.0729,820.1566,0,-0,10800,0,0
1.1359,888.7801,-0,0,10800,0,0
1.17,960.204166667,0,0,10800,0,0
1.1397,1018.64058333,0,0,10800,0,0
1.1847,925.08975,-0,0,10800,0,0
1.3034,768.926666667,0,0,10800,0,0
1.3526,799.157216667,0,0,10800,0,0
1.3614,872.175583333,0,0,10800,0,0
1.3736,899.430833333,0,0,10800,0,0
1.4107,929.656216667,0,0,10800,0,0
1.5236,937.351333333,0,0,10800,0,0
1.6435,97.17,0,833.333333333,9874.07407407,0,0
1.6422,108.709716667,0,833.333333333,8948.14814815,0,0
1.6519,114.443683333,0,833.333333333,8022.22222222,0,0
1.696,108.073333333,0,833.333333333,7096.2962963,0,0
1.6663,109.921933333,0,833.333333333,6170.37037037,0,0
1.6275,110.706833333,0,833.333333333,5244.44444444,0,0
1.6175,110.368333333,0,833.333333333,4318.51851852,0,0
1.608,120.09895,0,833.333333333,3392.59259259,0,0
1.596,655.193366667,0,306.666666667,3051.85185185,0,0
1.6416,138.625,0,833.333333333,2125.92592593,0,0
1.7523,160.20515,0,833.333333333,1200,0,0
1.5278,985.6153,0,0,1200,0,0
1.1057,953.078333333,-0,0,1200,0,0
1.05,942.7142,0,0,1200,0,0
1.0837,935.714066667,0,0,1200,0,0
1.0763,941.653333333,0,0,1200,0,0
1.1362,971.16845,0,-0,1200,0,0
0.9032,869.743366667,0,-0,1200,0,0
0.5207,721.346666667,0,0,1200,0,0
0.5322,775.217866667,0,0,1200,0,0
0.5979,830.027833333,0,0,1200,0,0
0.5418,783.386666667,0,0,1200,0,0
0.5305,739.371666667,0,0,1200,0,0
0.5348,764.416266667,0,0,1200,0,0
0.5167,802.455,0,0,1200,0,0
0.493,747.16455,0,0,1200,0,0
0.52,727.034933333,0,0,1200,0,0
0.5741,769.601666667,0,0,1200,0,0
0.5744,774.294733333,0,0,1200,0,0
0.5637,769.406366667,0,0,1200,0,0
0.5434,766.84,0,0,1200,0,0
0.483,1580.24071667,833.333333333,0,1950,0,0
0.5122,761.14715,0,0,1950,0,0
0.6003,115.85,0,675,1200,0,0
0.5798,763.655083333,0,-0,1200,0,0
0.5354,744.30145,0,0,1200,0,0
0.539,770.746666667,0,0,1200,0,0
0.5688,805.491233333,0,-0,1200,0,0
0.5443,763.638933333,0,0,1200,0,0
0.4885,692.708333333,0,0,1200,0,0
0.5025,721.491433333,0,0,1200,0,0
0.5351,735.268933333,0,0,1200,0,0
0.5238,687.086666667,0,0,1200,0,0
0.4606,652.111316667,0,0,1200,0,0
0.4366,1503.43443333,833.333333333,0,1950,0,0
0.4501,1535.41,833.333333333,0,2700,0,0
0.4196,1510.2966,833.333333333,0,3450,0,0
0.4116,1498.83558333,833.333333333,0,4200,0,0
0.4512,937.437942387,245.15127572,0,4420.63614815,0,0
0.4864,710.387983333,0,0,4420.63614815,0,0
0.4789,715.918733333,0,0,4420.63614815,0,0
0.4511,1543.36666667,833.333333333,0,5170.63614815,0,0
0.4586,689.206916667,0,0,5170.63614815,0,0
0.4655,658.409983333,0,0,5170.63614815,0,0
0.4497,1474.535,833.333333333,0,5920.63614815,0,0
0.4336,1497.0996,833.333333333,0,6670.63614815,0,0
0.4638,697.646166667,0,0,6670.63614815,0,0
0.5169,709.463333333,0,0,6670.63614815,0,0
0.5143,686.63005,0,0,6670.63614815,0,0
0.4625,662.867266667,0,0,6670.63614815,0,0
0.4224,1479.495,833.333333333,0,7420.63614815,0,0
0.4508,1455.52375,833.333333333,0,8170.63614815,0,0
0.4621,637.690983333,0,0,8170.63614815,0,0
0.415,1474.37375,833.333333333,0,8920.63614815,0,0
0.3878,1385.49195,833.333333333,0,9670.63614815,0,0
0.5983,0,0,564.186766667,9043.76196296,0,0
0.9024,0,0,668.178333333,8301.34159259,0,0
0.9105,0,0,649.936616667,7579.1897963,0,0
0.8298,0,0,560.956233333,6955.90509259,0,0
0.8221,0,0,504.556666667,6395.28657407,0,0
0.8431,0,0,519.997916667,5817.51111111,0,0
0.8248,0,0,468.716616667,5296.71487037,0,0
0.7721,0,0,351.5175,4906.13987037,0,0
0.7525,0,0,307.980133333,4563.93972222,0,0
0.7727,0,0,299.608833333,4231.04101852,0,0
0.7582,0,0,272.04875,3928.76462963,0,0
0.6659,0,0,228.51205,3674.86235185,0,0
0.8186,0,0,272.190216667,3372.42877778,0,0
1.1251,0,0,358.5075,2974.08711111,0,0
1.1479,0,0,328.325966667,2609.28048148,0,0
1.0761,0,0,251.79175,2329.51187037,0,0
1.0704,0,0,208.959583333,2097.33455556,0,0
1.0975,0,0,213.06525,1860.59538889,0,0
1.11,0,0,209.001033333,1628.37201852,0,0
1.0816,0,0,163.854166667,1446.31183333,0,0
1.023,0,0,95.8924666667,1339.76464815,0,0
1.0017,0,0,68.7561,1263.36898148,0,0
0.9954,0,0,57.0320833333,1200,0,0
0.9379,0,23.3674166667,0,1221.030675,0,0
0.993,0,95.3533166667,0,1306.84866,0,0
1.1403,0,131.579583333,0,1425.270285,0,0
1.1686,0,190.479383333,0,1596.70173,0,0
1.078,0,305.272066667,0,1871.44659,0,0
1.0021,0,415.71625,0,2245.591215,0,0
1.0335,0,426.560666667,0,2629.495815,0,0
0.8124,0,439.899233333,0,3025.405125,0,0
0.4574,0,443.449583333,0,3424.50975,0,0
0.4688,0,333.048283333,0,3724.253205,0,0
0.5236,0,287.070783333,0,3982.61691,0,0
0.4624,0,361.270833333,0,4307.76066,0,0
0.4472,0,427.486,0,4692.49806,0,0
0.427,0,407.520983333,0,5059.266945,0,0
0.3929,473.373333333,833.333333333,0,5809.266945,0,0
0.4104,429.412466667,833.333333333,0,6559.266945,0,0
0.4443,0,419.21785,0,6936.56301,0,0
0.4261,159.30825,546.19075,0,7428.134685,0,0
0.3636,438.633916667,833.333333333,0,8178.134685,0,0
0.5717,0,318.08295,0,8464.40934,0,0
0.8992,0,208.686666667,0,8652.22734,0,0
0.8629,0,258.39515,0,8884.782975,0,0
0.8094,0,304.401133333,0,9158.743995,0,0
0.8718,0,294.01125,0,9423.35412,0,0
0.8478,0,331.637583333,0,9721.827945,0,0
0.8876,0,347.99355,0,10035.02214,0,0
1.0269,0,300.636666667,0,10305.59514,0,0
1.1195,0,226.044483333,0,10509.035175,0,0
1.1246,0,182.198416667,0,10673.01375,0,0
1.1432,0,134.92875,0,10794.449625,0,0
1.2605,0,6.16708333333,0,10800,0,0
1.0747,0,0,78.1579,10713.1578889,0,0
0.7068,203.304567901,96.4912345679,0,10800,0,0
0.7092,190.444816667,0,0,10800,0,0
0.7946,263.96345,0,0,10800,0,0
0.7944,302.598333333,0,0,10800,0,0
0.8304,350.083133333,0,0,10800,0,0
0.8458,381.57925,0,0,10800,0,0
0.8374,393.868333333,0,0,10800,0,0
0.8731,418.171683333,0,-0,10800,0,0
0.9016,464.505116667,0,-0,10800,0,0
0.9038,534.255,0,-0,10800,0,0
0.9176,620.034083333,0,-0,10800,0,0
0.9576,692.50275,-0,0,10800,0,0
1.0033,752.71375,-0,0,10800,0,0
1.0224,820.7678,0,0,10800,0,0
1.0471,853.94645,0,0,10800,0,0
1.0844,893.159166667,0,0,10800,0,0
1.1215,1003.30215,0,0,10800,0,0
1.2246,960.99225,0,0,10800,0,0
1.3377,803.650416667,0,-0,10800,0,0
1.3347,811.459416667,0,0,10800,0,0
1.3651,901.574083333,0,0,10800,0,0
1.4037,937.79375,0,0,10800,0,0
1.3082,879.247533333,0,0,10800,0,0
1.4232,891.0825,0,0,10800,0,0
1.685,135.113333333,0,833.333333333,9874.07407407,0,0
1.6777,113.43485,0,833.333333333,8948.14814815,0,0
1.6907,114.905783333,0,833.333333333,8022.22222222,0,0
1.7686,158.22,0,833.333333333,7096.2962963,0,0
1.6547,130.51905,0,833.333333333,6170.37037037,0,0
1.5836,622.367466667,0,306.666666667,5829.62962963,0,0
1.6406,107.063333333,0,833.333333333,4903.7037037,0,0
1.6691,146.160816667,0,833.333333333,3977.77777778,0,0
1.6562,138.542916667,0,833.333333333,3051.85185185,0,0
1.67,97.8916666667,0,833.333333333,2125.92592593,0,0
1.7234,106.868433333,0,833.333333333,1200,0,0
1.4702,953.556866667,0,-0,1200,0,0
1.0571,944.043333333,-0,0,1200,0,0
1.0126,932.752816667,0,0,1200,0,0
1.0755,929.731016667,0,0,1200,0,0
1.0936,941.303333333,0,0,1200,0,0
1.1352,952.597866667,0,-0,1200,0,0
0.9203,873.331783333,0,-0,1200,0,0
0.5664,771.566666667,0,0,1200,0,0
0.5173,810.275733333,0,0,1200,0,0
0.577,831.729783333,0,0,1200,0,0
0.5687,787.685,0,0,1200,0,0
0.5203,784.58565,0,0,1200,0,0
0.5335,783.50545,0,0,1200,0,0
0.5877,759.618333333,0,0,1200,0,0
0.5685,738.086633333,0,0,1200,0,0
0.5417,733.48365,0,0,1200,0,0
0.5517,749.221666667,0,0,1200,0,0
0.569,774.96,0,0,1200,0,0
0.5407,778.996483333,0,0,1200,0,0
0.4811,1601.05833333,833.333333333,0,1950,0,0
0.4638,1612.15436667,833.333333333,0,2700,0,0
0.5054,800.821033333,0,0,2700,0,0
0.551,789.735,0,0,2700,0,0
0.5246,717.864983333,0,0,2700,0,0
0.4898,695.6921,0,0,2700,0,0
0.4956,730.806666667,0,0,2700,0,0
0.5267,722.6639,0,0,2700,0,0
0.5133,688.845633333,0,0,2700,0,0
0.4852,960.173005556,280.913005556,0,2952.821705,0,0
0.5323,715.863883333,0,0,2952.821705,0,0
0.5406,709.573233333,0,0,2952.821705,0,0
0.4982,677.56,0,0,2952.821705,0,0
0.5073,719.546283333,0,0,2952.821705,0,0
0.5112,734.796166667,0,0,2952.821705,0,0
0.4828,1528.60166667,833.333333333,0,3702.821705,0,0
0.4651,1510.65528333,833.333333333,0,4452.821705,0,0
0.4957,678.697566667,0,0,4452.821705,0,0
0.5481,696.766666667,0,0,4452.821705,0,0
