date,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,grid_cost_yuan,adjusted_kwh,emergency_kwh,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,final_commitment_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,start_soc_kwh,end_soc_kwh,emergency_slots,reversal_slots,down_slots,path_down_kwh,path_up_kwh,below_min_kwh,chain_misprice_yuan
2025-07-20,48927.154384455884,470.5372637618044,1381.3407119473095,50779.032360165,3405.9430361498407,22.20061538969287,154.87149295849747,50933.9038531235,77156.3184654408,77475.80446240565,1513.979047544472,0.0,19191.970238606365,15297.92242502216,10524.91836861222,10800.0,1,18,37,1543.2285195924937,1862.7145165573475,1543.2285195924935,0.0
2025-07-21,48278.622371567966,832.2931230752615,4146.965939214042,53257.88143385727,7245.77683995498,29.0165183308618,202.4192318760919,53460.30066573336,77116.96902542087,79069.90498784282,1259.3352997798838,6.59383658785373e-12,20262.299244177888,16412.46238778409,10800.0,10800.0,1,38,56,2646.420438766515,4599.3564011884655,2646.420438766515,0.0
2025-07-22,48277.72651632753,588.3089611495901,4659.435892397861,53525.47136987498,7634.613836238731,140.50128958307323,947.5568678765446,54473.02823775152,75794.79451842219,79705.01874736577,2076.4330339338194,220.53372908440906,19754.782406652354,16001.3737493884,10800.0,10800.0,5,2,3,1862.194803647568,5772.419032591164,1480.101873375832,0.0
2025-07-23,48573.143189775226,1197.635536884019,3499.6182725532303,53270.39699921247,8186.543605353021,100.15774560909529,675.9263538339752,53946.32335304644,78804.23724741142,78484.27959119841,393.1708704770758,0.0,21007.759799066574,17033.040449402808,10800.0,10781.383319823464,3,28,58,4253.250630783022,3933.2929745700026,4253.250630783022,0.0
2025-07-24,49649.55461074454,307.68151293523636,1412.2669731292453,51369.50309680903,3014.418001601918,19.982904145085854,134.68539894740286,51504.18849575643,77727.16189134425,78453.59001885245,999.8802668766427,80.49678333333327,19789.309792782566,16012.585919995,10781.383319823464,10800.0,2,0,12,1143.9949370468598,1870.4230645550583,1143.9949370468598,0.0
2025-07-25,25496.81607914477,181.76284523666658,188.57138898412458,25867.15031336556,582.7618391432632,0.0,0.0,25867.15031336556,42528.83327852948,42498.99346799947,723.3733877198885,12094.7812739272,18407.090747644233,15231.571507958513,10800.0,10442.413330703685,0,0,16,306.30082483663426,276.46101430662884,306.30082483663426,0.0
2025-07-26,25894.779664565092,94.97399482353683,152.85915315005047,26142.61281253868,381.04138673310547,0.0,0.0,26142.61281253868,42963.25010349603,43048.92708920142,596.195290944383,10291.65095278298,18742.6932560067,15050.703977199311,10442.413330703685,10587.832841999374,0,0,8,147.68220051385964,233.3591862192458,147.68220051385964,0.0
2025-07-27,48438.07666077819,85.4493504320635,3208.8755283354953,51732.40153954575,4153.290336549435,421.1455129648697,2138.0378072402295,53870.439346785985,75174.97238351361,78589.99720008076,1091.5574898788382,0.0,21281.2893735065,17046.893950339705,10587.832841999374,10800.0,5,4,8,369.1327599911476,3784.157576558287,369.1327599911476,0.0
2025-07-28,50398.82020831958,19.28238728877428,4742.949831680065,55161.05242728842,4658.266812971453,15.934103714570483,107.46756250292063,55268.51998979134,77827.87898197226,82370.41862881058,517.86915638881,0.0,20597.928120015902,16684.32177721288,10800.0,10800.0,1,13,13,57.86358306655484,4600.403229904898,57.86358306655484,0.0
2025-07-29,50590.89836029511,205.2841100869488,1949.7390809394565,52745.92155132152,2484.4140873182837,82.1923485426546,563.8416492707627,53309.76320059228,78575.24678764475,80385.03955329464,761.2319267336532,0.0,19150.425317759247,15513.671292655601,10800.0,10797.970238588205,4,10,12,337.3106608341991,2147.1034264840846,337.3106608341991,0.0
2025-07-30,49218.15624473215,195.6480424035378,3072.0438585074357,52485.848145643125,3970.9555609360077,5.330991811507033,36.96259287663127,52522.81073851976,76020.69075604707,79410.48474738991,869.2632951385337,693.737101162827,19724.918461207635,15975.357168307572,10797.970238588205,10800.0,2,0,1,290.5807847965807,3680.374776139426,290.5807847965807,0.0
2025-07-31,49325.873199551694,1.519155878954429,2286.955984934934,51614.34834036558,2983.487691960589,155.0996742649844,1051.5795686344118,52665.92790899999,76148.1824604619,79117.16110339761,981.4835374368562,0.0,20177.46048989621,16581.679516337143,10800.0,10535.626089420877,8,10,10,7.254524512445187,2976.233167448144,7.254524512445187,0.0
2025-08-01,25003.04372418425,184.10098566537758,1361.9927818457113,26549.137491695335,1697.121531611101,0.0,0.0,26549.137491695335,41835.86851981006,42908.75474147409,915.4493684281645,17108.582430775914,18333.249345654047,14699.8860700507,10535.626089420877,10702.343756008744,0,1,4,312.1176549735344,1385.0038766375667,308.1383420715696,0.0
2025-08-02,25152.997017134887,171.28423767947106,128.78369006101315,25453.064944875372,522.4030102262653,0.0,0.0,25453.064944875372,41985.30676258507,41865.90917546548,338.49672112147397,17129.894440225355,18235.39407211975,14764.90099133443,10702.343756008744,10708.752874989379,0,10,30,320.90029867292424,201.5027115533411,320.90029867292424,0.0
2025-08-03,44868.614170050445,100.74570958259272,154.71282062381079,45124.07270025685,481.67767166955434,260.73712002670584,1758.3459610720065,46882.41866132886,68384.13678227965,68284.48887530807,1010.6547299741054,1541.7667226288252,17686.55680767281,14533.23224827429,10708.752874989379,10478.618170479036,6,10,21,290.6627893205592,191.01488234899512,290.6627893205592,0.0
2025-08-04,44486.37085113988,211.07918390908844,1431.7190993806184,46129.16913442959,2678.7373827557803,26.578237399590535,179.42616215577291,46308.595296585365,68016.48493443616,69644.17529094822,285.01067041129056,0.0,19372.863831759547,15402.776057156367,10478.618170479036,10800.0,2,10,28,525.523513121859,2153.2138696339216,525.523513121859,0.0
2025-08-05,44578.81229499451,100.16890854951987,1113.633358730087,45792.61456227412,1918.1344925687065,37.19043969797917,250.89516295369944,46043.509725227814,67595.72524135988,69145.49103490346,408.91792581461533,0.0,19060.2832392289,15438.829423775407,10800.0,10800.0,3,10,27,184.1843495125647,1733.9501430561418,184.1843495125647,0.0
2025-08-06,45393.48313273724,94.30265273710877,2886.777400520691,48374.56318599504,2916.085068145934,24.79583094041959,168.68612907270807,48543.24931506775,69187.80155778136,71685.5568030735,344.545913464956,0.0,18614.61402233278,15363.206568450483,10800.0,10482.923099598966,2,19,40,209.16491142690234,2706.920156719032,207.97658016250818,0.0
2025-08-07,44797.69647312595,893.6579695632433,422.4593453734843,46113.81378806268,3800.171393063063,60.772360028501,410.34290607474065,46524.156694137426,71596.46566026559,68885.54449095827,597.1514108735759,1288.224884192736,18893.79070491348,15220.835398993011,10482.923099598966,10575.295401806641,3,0,8,3255.5462811851867,544.6251118778763,3255.5462811851867,0.0
2025-08-08,24306.75690899,177.53779376110558,268.9755906661604,24753.270293417263,759.4385964337596,0.0,0.0,24753.270293417263,40986.16800630996,41068.571377955726,197.4725118306149,21597.484933847674,18545.112048181058,15046.669365903625,10575.295401806641,10547.374727498905,0,10,29,338.5176123940027,420.92098403975683,338.5176123940027,0.0
2025-08-09,24322.70784173464,33.32289219505928,291.0443962070733,24647.07513013677,519.1906213715954,0.0,0.0,24647.07513013677,40556.343065924426,40945.97662175158,154.5801841517382,18491.67325964207,18505.878470116873,15128.084292159096,10547.374727498905,10393.682803760656,0,10,29,64.77853277221828,454.41208859937717,64.77853277221828,0.0
2025-08-10,44063.32455551571,166.2989082702334,2521.2968781923937,46750.92034197834,2964.104850789014,68.35324778140307,468.590640826984,47219.510982805325,67144.03165856184,69436.45610495907,310.8479198186758,0.0,18545.562664770485,14656.220281848677,10393.682803760656,10800.0,3,27,46,335.8402021958915,2628.2646485931227,335.8402021958915,0.0
2025-08-11,43863.93700728337,177.18887251058302,1124.6349023681423,45165.76078216209,1956.1719225565596,192.3091038027443,1299.7952827522226,46465.556064914315,67184.00370516072,68613.84599008002,346.43216519913426,334.0207640924598,19783.410602140735,16218.961770882903,10800.0,10584.000907612317,5,0,1,263.16481881862916,1693.0071037379305,263.16481881862916,0.0
2025-08-12,44839.35172419362,40.74860267791106,2770.1964476311323,47650.29677450266,3202.6428478794846,137.96231523212907,931.7922879391097,48582.08906244177,68888.19637180385,71714.31446609143,487.1616952051321,0.0,19022.4075208426,15417.836084724186,10584.000907612317,10573.238693343788,7,2,3,188.2623767959608,3014.3804710835234,188.2623767959608,0.0
2025-08-13,44179.91436284587,292.94587408369955,2363.9104506836825,46836.77068761325,3882.8043233299722,117.11170787683943,798.0313158899339,47634.80200350319,67970.06833563806,70982.69332112843,1202.3666156995462,0.0,18948.986479364125,15172.527516058391,10573.238693343788,10768.96261803996,5,0,1,435.0896689197973,3447.714654410175,435.0896689197973,0.0
2025-08-14,44215.41042628536,25.317745578173735,1864.0817559042193,46104.809927767754,2829.902676526168,219.8067017925389,1354.7512949952188,47459.561222762975,66929.89357894778,69684.59130796713,355.76560734915535,0.0,20495.982370262172,16873.640951184992,10768.96261803996,10466.856805514808,5,0,1,37.60247375341413,2792.3002027727525,37.60247375341413,0.0
2025-08-15,24389.29055119738,163.8176007195866,373.00029166521585,24926.108443582183,699.2688470742529,0.0,0.0,24926.108443582183,40950.691534621714,41111.58631808727,344.7882156672349,20322.817118728373,18521.619188271776,15237.365087913444,10466.856805514808,10205.908421722246,0,0,18,269.18703180434477,430.08181526990813,269.18703180434477,0.0
2025-08-16,24425.398135390133,157.31350351248582,706.0119321695006,25288.72357107212,1039.4523288418823,0.0,0.0,25288.72357107212,41085.09296555979,41595.137094643294,156.1224648632283,20724.166487045906,18455.47555116198,14669.907775094485,10205.908421722246,10515.938889885263,0,0,7,264.704099879186,774.7482289626963,264.704099879186,0.0
2025-08-17,44649.60435054147,201.1435031171453,255.52344539497903,45106.271299053595,1127.5787674755766,112.9078058035908,761.7957362956718,45868.06703534927,68357.17042141635,67997.28046940322,266.12036746654064,808.4614606874165,19191.30471834766,15321.091887961464,10515.938889885263,10764.677705329861,4,18,36,743.7343597443484,383.84440773122833,743.7343597443484,0.0
2025-08-18,44208.55862953578,278.64441727465237,1182.8638452714254,45670.06689208186,2115.503183005547,204.85196085679684,1393.3720614274932,47063.43895350935,67708.10909903227,68894.83974638351,903.1637511583209,0.0,19845.380390590526,16042.968051175205,10764.677705329861,10800.0,4,0,14,464.386267827153,1651.1169151783938,464.3862678271528,0.0
2025-08-19,44579.5912695473,163.54221249423333,506.88576549521076,45250.019247536744,995.175727677426,209.41952514695163,1412.684317744388,46662.70356528113,67765.91347945979,68273.57258105477,319.169004212712,405.79202755041183,18431.600483684953,14991.229459246351,10800.0,10731.51881393162,5,0,9,243.75831304121698,751.4174146362091,243.75831304121698,0.0
2025-08-20,45172.73208278521,246.37176318392682,4572.151732131071,49991.2555781002,5487.6175657624235,1058.363336842407,5674.690123829971,55665.94570193017,69928.83924895106,73386.44490585901,106.2220893891855,0.0,19835.160822261565,16147.265735615998,10731.51881393162,10641.757181060377,10,19,23,1015.0059544272316,4472.611611335191,1015.0059544272315,0.0
2025-08-21,45073.97669099431,708.4379612794035,557.2157416538817,46339.63039392759,3379.2520166046224,57.899013463309416,390.37392249371806,46730.004316421306,71105.82634981285,69179.36484281745,151.77744033477904,0.0,17425.11344699795,14184.045514385307,10641.757181060377,10564.308711819302,4,0,11,2652.8567618000143,726.3952548046075,2652.8567618000143,0.0
2025-08-22,24341.013959350268,60.293967955811226,1224.0197344930173,25625.327661799096,1515.7783891594052,0.0,0.0,25625.327661799096,40691.81290797233,42026.68123065766,135.49748011886783,17501.2317330978,18771.43750444488,15612.054887003884,10564.308711819302,10111.874813593155,0,0,2,90.45503323703923,1425.3233559223659,90.45503323703923,0.0
2025-08-23,24900.49972976423,19.523597391088266,372.7558107742855,25292.779137929603,579.5793944168772,0.0,0.0,25292.779137929603,41469.21191539402,41990.51191461363,111.70884497669067,15458.354935908977,18443.42214200808,14552.980158280125,10111.874813593155,10540.976787755842,0,0,1,29.139697598639202,550.4396968182381,29.139697598639202,0.0
2025-08-24,44923.947851041805,354.268805857344,1124.0437878586297,46402.26044475778,2776.5626995770313,7.90046005979832,53.221449192831386,46455.481893950615,69052.68462835248,69353.08596735704,274.23413969644116,1310.6875964325286,20273.195816755528,16230.720608800999,10540.976787755842,10752.719013056938,1,24,48,1238.0806802862417,1538.48201929079,1238.0806802862414,0.0
2025-08-25,46826.45556986351,1190.2033600194372,3975.5368387170643,51992.19576860002,8473.217844604063,53.33323324126604,359.6425273006134,52351.83829590063,76039.86402685498,75398.12836296158,1025.257391211624,9.549694368615746e-12,19002.97000039891,15349.85281207435,10752.719013056938,10800.0,2,31,56,4557.476754248735,3915.7410903553287,4557.476754248736,0.0
2025-08-26,46377.7955529214,255.9621004083917,477.7413825665352,47111.499035896326,1149.7908597160426,46.933416681471385,322.13055528334405,47433.62959117967,70764.22937723903,70822.94707973396,1657.2821387127806,146.2392230452706,18618.63553328449,15081.094781960446,10800.0,10800.0,4,18,45,545.5365786105535,604.2542811054892,545.5365786105356,0.0
2025-08-27,46775.93688615872,130.97295046263423,2123.0943118324485,49030.00414845381,3655.74437099484,47.20827298749464,318.2536221814004,49348.25777063521,70911.69355674894,73341.30596317105,1131.3404073520928,757.6912688258922,19275.965332934204,15690.6316396203,10800.0,10714.33364450712,4,11,14,613.065982286368,3042.678388708471,451.63339281442666,0.0
2025-08-28,46322.08698686871,233.75855057814192,3703.7180012930426,50259.56353873989,4819.209236678484,95.31174560639738,643.0466218200115,50902.610160559896,70893.56506604278,74985.79477102596,415.1437700945032,0.0,20319.203690232647,16421.03592702811,10714.33364450712,10756.021491240823,2,10,11,363.48976584764927,4455.719470830834,363.48976584764927,0.0
2025-08-29,25186.411849133143,350.1756679957538,247.14016415731604,25783.727681286215,1034.8781167470015,0.0,0.0,25783.727681286215,42408.01614046158,42146.501477569065,349.27530383584076,15790.115452823175,18677.913367377536,15226.022996467485,10756.021491240823,10648.340192472288,0,10,31,648.1963898197585,386.68172692724306,648.1963898197586,0.0
2025-08-30,25239.589744852125,151.18250588213675,294.5686477689079,25685.34089850317,682.344955272962,0.0,0.0,25685.34089850317,42039.28233632103,42244.95849295455,57.2634199519772,20522.29536802695,17811.69636297301,14659.016491330713,10648.340192472288,10391.070817669422,0,0,14,238.3343993197189,444.0105559532431,238.3343993197189,0.0
2025-08-31,45984.43436163912,21.521159140750918,1537.5179604543973,47543.473481234265,2413.48367351489,100.76190259456848,688.0155793176416,48231.4890605519,69447.56479500668,71718.61151883513,1031.767915229797,0.0,19857.611361942396,15716.62893907582,10391.070817669422,10800.0,4,10,12,71.21847484321927,2342.2651986716705,71.21847484321927,0.0
2025-09-01,41839.73080896099,2851.5421617025286,2018.4704842319582,46709.74345489547,9892.637961037024,0.0,0.0,46709.74345489547,72701.16352532842,66677.61560303043,8794.224589895963,1358.6152409465071,15529.690730813814,12579.049491959195,10800.0,10800.0,0,35,58,7958.092941667503,1934.54501936952,7958.092941667503,0.0
2025-09-02,39103.958035562806,812.2990410168553,1912.344239525262,41828.60131610493,3939.3381418013482,155.93712957430225,794.3642525948858,42622.965568699816,61781.79104024556,62870.96488163463,4784.837107128159,475.0735499000741,19522.292127266872,15813.05662308617,10800.0,10800.0,3,19,38,1425.0821502061383,2514.2559915952106,1425.0821502061383,0.0
2025-09-03,39218.77418251578,240.48507090698286,1548.665929502951,41007.92518292571,2506.1433061114712,0.0,0.0,41007.92518292571,60323.51049203316,61906.260248695704,2523.8426579451143,346.9878397285154,18356.381584326733,14868.669083304654,10800.0,10800.0,0,19,35,461.696774724463,2044.4465313870082,461.696774724463,0.0
2025-09-04,38436.79926944197,356.4577425046764,1499.927884301964,40293.18489624861,2489.3397750240156,347.15215109835873,1850.493086433047,42143.67798268166,59340.36747187635,60429.163744091195,2834.689895460897,203.90813333333404,20063.959559975374,16251.807243580057,10800.0,10800.0,3,20,38,700.2717514045878,1789.0680236194275,700.2717514045878,0.0
2025-09-05,20350.17598420186,723.2937576775122,464.5312869051542,21538.001028784525,2088.6619369065224,0.0,0.0,21538.001028784525,36583.95830379587,35949.968288811004,3112.523047925267,22653.303480661336,17683.579439777546,14323.699346219808,10800.0,10800.0,0,10,28,1361.3259759456942,727.3359609608283,1361.3259759456942,0.0
2025-09-06,20168.06734721602,607.9419648242064,635.9583373137173,21411.967649353945,2084.963461258692,0.0,0.0,21411.967649353945,36071.90189564916,35927.54180842467,3570.7894844269363,21191.293952808966,18128.287743098794,14683.913071910025,10800.0,10800.0,0,12,28,1114.661774241592,970.3016870171002,1114.661774241592,0.0
2025-09-07,36860.65939918838,0.0,3397.2616551539804,40257.92105434236,4019.5802629448626,301.53318205831727,1565.2806195443732,41823.20167388673,56255.149960785966,60274.73022373082,1871.3041144589774,0.0,19705.135129807844,15961.15945514435,10800.0,10800.0,4,0,0,0.0,4019.5802629448617,0.0,0.0
2025-09-08,32209.11520590397,0.0,14118.2588295472,46327.37403545117,11721.455355007107,444.01990875937577,2279.7279213349984,48607.101956786166,50454.58106076465,62176.036415771756,39.157425907553375,0.0,19752.48091684072,16567.15155155047,10800.0,10169.286656767239,8,0,0,0.0,11721.455355007109,0.0,0.0
2025-09-09,34993.47114806446,1.6977804762063896e-11,4438.48634862213,39431.957496686606,4281.351626765767,12.378326120432845,63.40081729047938,39495.358313977085,54401.556777871796,58682.90840463747,82.80013421500303,1900.9906113264644,20070.047844365476,16461.386125815698,10169.286656767239,9941.90068801205,3,0,0,4.516209628491197e-11,4281.351626765721,0.0,0.0
2025-09-10,36861.053105255596,0.0,7236.002926881857,44097.05603213745,7973.316166128377,961.2922751617523,4920.943939966429,49017.99997210388,57414.900803046476,65388.21696917486,473.4485267406734,0.0,21092.49105302574,16532.4289854298,9941.90068801205,10555.777096368764,7,0,0,0.0,7973.31616612838,0.0,0.0
2025-09-11,37567.67630409672,479.348088717233,1326.8865406314949,39373.91093344545,3462.412621566649,0.0,0.0,39373.91093344545,59981.989685275745,59283.96942580971,488.0773413943243,1627.0482116035491,19472.251024354202,15799.4929348757,10555.777096368764,10525.810868425651,0,1,8,2080.216440516343,1382.1961810503058,2079.9919555122215,0.0
2025-09-12,19803.750592876073,232.29166940284995,239.6180316661558,20275.66029394508,818.0092939042512,0.0,0.0,20275.66029394508,35062.61928365211,34994.65718773247,944.1017847361891,18802.913401746573,18153.76622543575,14457.780424186043,10525.810868425651,10800.0,0,10,27,442.9856949119471,375.0235989923041,442.9856949119471,0.0
2025-09-13,19995.689984804332,460.8539366790922,584.9819497226009,21041.525871206028,1830.5154538324582,0.0,0.0,21041.525871206028,36026.856331696865,36025.74827943559,2025.9213508950174,22564.34430133479,18044.1112835392,14615.730139666754,10800.0,10800.0,0,10,27,915.811753046868,914.7037007855904,915.8117530468679,0.0
2025-09-14,38693.081030145724,401.65661835993757,3515.210400459473,42609.94804896513,5911.490608911384,0.0,0.0,42609.94804896513,60722.591692414426,64300.42790713736,494.19603619227485,0.0,19723.80960726227,16016.902486317173,10800.0,10754.870328405847,0,26,43,1166.8271970942228,4744.6634118171605,1166.8271970942228,0.0
2025-09-15,37150.64236708806,0.32993614528293697,1909.506621770284,39060.47892500363,2015.9327519656595,1.1717666666667128,7.893606150000311,39068.372531153625,57775.18035126387,59789.14156964552,160.9544247733878,1523.535033857645,19722.560905100047,16683.767660752223,10754.870328405847,9967.655519937864,1,0,1,0.9857667919981168,2014.9469851736612,0.9857667919981168,0.0
2025-09-16,40026.84818031579,538.9801357363891,1577.4801258046814,42143.30844185686,3689.6880332559476,0.0,0.0,42143.30844185686,63731.07188134847,63621.500102763115,85.94484041346587,185.06112227517417,18885.440916843167,15026.71676010202,9967.655519937864,10268.200389427802,0,3,11,1899.6299059206508,1790.0581273352977,1860.4527198796764,0.0
2025-09-17,40487.21336252086,138.92403003415936,1039.2707884844058,41665.40818103943,1929.993848970943,7.62916666666672,34.70889375000024,41700.11707478943,62687.60541693502,63746.00605324611,107.66883290475312,0.0,18774.03499803291,15088.18701102489,10268.200389427802,10400.179653185323,1,12,28,435.79660632992875,1494.1972426410146,428.92928442603886,0.0
2025-09-18,39535.01446773457,184.5888265190486,2888.729591030936,42608.33288528455,4179.733123634404,2.4633999999999787,17.18467839999985,42625.51756368455,60953.41180023667,64520.55910190065,834.0562954865632,1446.5504591226777,18567.422712895626,15281.058082270873,10400.179653185323,10131.90667004597,1,0,21,306.29291098520594,3873.4402126491973,306.29291098520594,0.0
2025-09-19,19292.652366682563,108.63794994348112,677.4085384629022,20078.698855088947,1050.7213176839223,0.0,0.0,20078.698855088947,34146.67599203356,34848.884953008834,176.24081323704263,14657.514949227727,18307.153875499844,14393.377001622448,10131.90667004597,10615.704045082006,0,0,2,174.25617835432658,876.4651393295958,174.25617835432658,0.0
2025-09-20,19284.405209432487,14.809587989975432,272.7322990526242,19571.947096475084,457.27469363569753,0.0,0.0,19571.947096475084,33754.827766682,34143.44534514258,171.83399053997869,14827.820094812243,18696.304495505145,15197.946969048124,10615.704045082006,10555.77034764984,0,0,6,34.32855758755912,422.94613604813844,34.32855758755912,0.0
2025-09-21,41116.252473012406,739.8731120428369,1077.4478604466112,42933.573445501854,4191.754286200012,0.0,0.0,42933.573445501854,65041.431577495605,64103.797991467174,1214.939346935556,1494.12248469344,16930.831786534967,13823.58311003011,10555.77034764984,10433.982166608965,0,14,34,2564.6939361142186,1627.0603500857937,2118.376778330568,0.0
2025-09-22,41392.372975355356,531.9676493339928,429.5899247820902,42353.93054947144,2371.919057487332,19.555900000000065,131.78740035000044,42485.71794982145,65305.250468069135,64275.20034452839,131.65030746254422,0.0,18647.48943230702,15098.403378574505,10433.982166608965,10440.718901713619,2,0,36,1700.9845905140419,670.9344669732898,1700.9845905140419,0.0
2025-09-23,42423.75443647439,525.332978611266,907.5264387970844,43856.613853882736,2680.561837769721,6.375,42.9961875,43899.61004138274,66624.61124324886,66776.89559865242,965.2969375009887,0.0,19422.93408485,15721.576007031897,10440.718901713619,10452.94179248762,1,10,50,1264.1387411830808,1416.4230965866402,1264.1387411830804,0.0
2025-09-24,40973.27344608714,284.1669399555692,1611.4416306149083,42868.88201665762,2871.9004251591678,0.0,0.0,42868.88201665762,63072.01679956282,65098.594929022474,149.24030367694127,0.0,19303.82938265274,15417.699857307203,10452.94179248762,10695.61061764486,0,0,9,422.6611478497606,2449.239277309407,422.6611478497606,0.0
2025-09-25,41569.55807099574,597.4089966887333,1607.9254863833946,43774.89255406787,4277.332914911007,15.37166666666667,103.49743166666669,43878.38998573454,64751.84234169488,65078.124151601776,283.81086373459084,1140.2998324204293,18180.562626633076,14846.62640451964,10695.61061764486,10561.865421037246,1,13,23,1975.525552502052,2301.8073624089543,1663.6006815635747,0.0
2025-09-26,19723.402918357766,193.41034656883295,69.29973049842403,19986.11299542502,487.0965130984861,0.0,0.0,19986.11299542502,34993.940619052955,34723.84367101312,360.934582572208,13417.489345366637,17335.45298568494,14084.276742610658,10561.865421037246,10514.576727475182,0,10,27,378.59673056915636,108.49978252932976,378.59673056915636,0.0
2025-09-27,19784.68491031806,29.411970027629955,452.80425855238195,20266.901138898076,712.6747239146162,0.0,0.0,20266.901138898076,34612.03958853315,35230.933618856274,135.70740671014994,14223.68408833101,18566.99793120096,15496.758057385841,10514.576727475182,10006.254801794008,0,0,1,46.890346795743255,665.784377118873,46.890346795743255,0.0
2025-09-28,42594.103557655144,378.839861098941,2954.0572710146707,45927.000689768756,5189.890444771601,5.868333333333339,39.56136916666671,45966.56205893542,66424.1941658647,69620.26732962382,1646.600391454852,0.0,20093.667948379996,15601.761843544362,10006.254801794008,10755.265018064501,1,11,28,996.9086405062396,4192.9818042653615,848.166816759094,0.0
2025-09-29,42644.49662115564,725.9888447260486,1025.8471226696693,44396.332588551355,4139.300342179811,26.015016666666725,134.73625666666706,44531.068845218026,67417.82242454872,66421.50233448538,416.80427869433356,0.0,18584.06063300048,15313.239160542766,10755.265018064501,10466.20940938408,2,14,34,2567.810216121578,1571.490126058235,2562.3087522575984,0.0
2025-09-30,44374.06912274136,223.7632140664236,1981.7326376503586,46579.56497445814,3192.722801270622,31.411150000000134,212.2294349750009,46791.79440943314,68233.77844404396,70276.8797581768,801.6782332419498,0.0,19915.928298493935,15831.490390225752,10466.20940938408,10800.0,1,4,23,574.8107435688869,2617.9120577017347,574.8107435688869,0.0
2025-10-01,41348.74040324579,1169.1012010573397,1.3307243307281169e-11,42517.84160430315,4008.2045761353447,0.0,0.0,42517.84160430315,67047.43323603435,63039.22865989904,4518.773094694001,5844.592925383374,15864.953192044006,12850.612085555647,10800.0,10800.0,0,0,51,4008.20457613533,1.4551915228366852e-11,4008.2045761353247,0.0
2025-10-02,40256.175248383915,639.5723520858975,156.14228053957464,41051.88988100939,2367.2846328771366,0.0,0.0,41051.88988100939,63307.294451651636,61428.72959441356,3771.4476514078733,2712.62094447595,16915.14674664774,13701.268864784668,10800.0,10800.0,0,0,24,2122.924745057606,244.35988781953114,2122.924745057606,0.0
2025-10-03,18259.241928871867,86.07890751779219,282.845904120887,18628.166740510547,499.44961014624,0.0,0.0,18628.166740510547,32618.66007480251,32843.14112555634,2133.7439858079592,19637.208052836984,17131.765194270527,13876.729807359126,10800.0,10800.0,0,0,1,137.48427969620218,361.9653304500378,137.48427969620218,0.0
2025-10-04,18703.548411176984,118.5920453796692,316.03509999224866,19138.1755565489,607.1261655806892,0.0,0.0,19138.1755565489,33329.3433414741,33557.98555003645,1794.3957220684406,15329.19171511737,17635.78480798386,14297.369128466551,10800.0,10786.240628889303,0,0,2,189.24197850916906,417.88418707152016,189.24197850916906,0.0
2025-10-05,38936.970051727105,344.55295049663766,676.9055912454254,39958.42859346917,2080.9029354812765,0.0,0.0,39958.42859346917,61135.88714367706,60548.978149837574,1829.9272456734911,672.4853967014253,17359.057930507253,14048.453489711248,10786.240628889303,10800.0,0,0,6,1333.905964660375,746.9969708209013,1333.905964660375,0.0
2025-10-06,38518.5897020652,5.668381663718413,2319.9826209729727,40844.240704701886,2984.9495237302885,0.0,0.0,40844.240704701886,59232.23536716351,62183.31347372189,955.6624187487071,0.0,18392.32528933251,14897.783484359337,10800.0,10800.0,0,0,1,16.93570858595058,2968.013815144338,16.93570858595058,0.0
2025-10-07,38029.24969545816,225.3976729431203,3505.4320119590266,41760.07938036031,4488.098819729244,0.0,0.0,41760.07938036031,58916.08757682008,62733.609459567175,1344.6427839953144,0.0,19038.966713536178,15421.563037964304,10800.0,10800.0,0,0,1,335.28846849106776,4152.810351238175,335.28846849106776,0.0
2025-10-08,35906.05225350237,9.637233233661391e-14,2713.950630942292,38620.002884444664,3196.6977292078222,0.0,0.0,38620.002884444664,56337.30347373127,59534.00120293909,105.37047629401422,0.0,19129.321280288306,16179.186220309892,10800.0,10039.515574137373,0,0,0,4.547473508864641e-13,3196.6977292078222,0.0,0.0
2025-10-09,37296.69354280101,248.5662876744163,1104.2059993615953,38649.46582983703,2733.3803242263566,0.0,0.0,38649.46582983703,59459.271969092806,60087.586766234184,111.84893226123927,132.53148305476975,20511.5797780766,16428.355110491753,10039.515574137373,10246.209473859924,0,1,11,1052.53276354249,1680.8475606838663,1052.5327635424899,0.0
2025-10-10,17253.731485397326,72.2352924822896,1186.3979994706012,18512.364777350216,1487.7561943278565,0.0,0.0,18512.364777350216,31941.30235774239,33196.92135440884,81.0246679001923,19826.44229663616,18342.831297332745,14396.987824126925,10246.209473859924,10758.10450354059,0,0,1,116.06859883070555,1371.687595497151,116.06859883070555,0.0
2025-10-11,17988.122752851188,39.728770111705565,149.59739897279417,18177.448921935687,297.49833484635207,0.0,0.0,18177.448921935687,32874.411936783916,33044.4265584962,222.41412791474175,15325.79568119151,17889.594072882428,14499.690906825821,10758.10450354059,10747.971494883868,0,0,2,63.74185656703895,233.75647827931311,63.74185656703895,0.0
