price,purchase_kwh,charge_kwh,discharge_kwh,soc_kwh,emergency_kwh,discarded_kwh
0.4551,0,567.865483333,0,3943.90482,0,0
0.4463,0,570.407916667,0,4457.271945,0,0
0.4113,0,551.092683333,0,4953.25536,0,0
0.5682,0,545.637966667,0,5444.32953,0,0
0.8279,0,552.021666667,0,5941.14903,0,0
0.8636,0,535.276916667,0,6422.898255,0,0
0.8416,0,544.906883333,0,6913.31445,0,0
0.8618,0,577.949166667,0,7433.4687,0,0
0.8623,0,572.558916667,0,7948.771725,0,0
0.9026,0,528.144983333,0,8424.10221,0,0
0.9754,0,461.14375,0,8839.131585,0,0
1.0002,0,386.8292,0,9187.277865,0,0
0.9978,0,312.903183333,0,9468.89073,0,0
1.0271,0,260.47375,0,9703.317105,0,0
1.0906,0,246.8961,0,9925.523595,0,0
0.9376,0,216.76235,0,10120.60971,0,0
0.6694,0,175.5875,0,10278.63846,0,0
0.66,0,174.480566667,0,10435.67097,0,0
0.7217,0,135.756366667,0,10557.8517,0,0
0.7308,0,84.1941666667,0,10633.62645,0,0
0.7534,0,114.6325,0,10736.7957,0,0
0.7823,0,70.227,0,10800,0,0
0.8055,37.83625,0,-0,10800,0,0
0.8271,42.5150833333,0,-0,10800,0,0
0.8519,75.4670833333,0,-0,10800,0,0
0.8791,171.805,0,-0,10800,0,0
0.9024,220.220766667,0,-0,10800,0,0
0.9163,219.736266667,0,-0,10800,0,0
0.9264,219.72875,0,-0,10800,0,0
0.9462,269.057666667,0,-0,10800,0,0
0.9742,332.089983333,0,-0,10800,0,0
0.9862,375.307916667,0,-0,10800,0,0
0.976,402.689066667,0,0,10800,0,0
1.0742,469.803783333,0,-0,10800,0,0
1.2313,542.071666667,0,-0,10800,0,0
1.2561,314.935616667,0,217.825266667,10557.9719259,0,0
1.2447,551.9139,0,0,10557.9719259,0,0
1.2545,628.306666667,0,0,10557.9719259,0,0
1.2522,677.029333333,0,0,10557.9719259,0,0
1.2881,0,0,685.409583333,9796.40572222,0,0
1.3466,0,0,674.44,9047.02794444,0,0
1.3523,0,0,675.06635,8296.95422222,0,0
1.3445,0,0,699.9218,7519.26333333,0,0
1.3483,0,0,723.561666667,6715.30592593,0,0
1.349,0,0,708.024316667,5928.61224074,0,0
1.3473,0,0,697.158916667,5153.99122222,0,0
1.3482,0,0,702.74,4373.169,0,0
1.3513,0,0,696.955233333,3598.7742963,0,0
1.34,0,0,703.592833333,2817.00448148,0,0
1.3489,0,0,724.83,2011.63781481,0,0
1.3952,0,0,730.474033333,1200,0,0
1.2226,703.371966667,0,-0,1200,0,0
0.9332,679.096666667,0,0,1200,0,0
0.9068,710.8194,0,0,1200,0,0
0.9371,729.497766667,0,0,1200,0,0
0.9371,719.488333333,0,0,1200,0,0
0.9871,720.131283333,0,-0,1200,0,0
0.7764,658.9649,0,-0,1200,0,0
0.4209,1409.72833333,833.333333333,0,1950,0,0
0.3859,1427.83443333,833.333333333,0,2700,0,0
0.4368,602.05365,0,0,2700,0,0
0.4198,1420.12,833.333333333,0,3450,0,0
0.4186,1473.3494,833.333333333,0,4200,0,0
0.4241,1473.24788333,833.333333333,0,4950,0,0
0.4237,1423.195,833.333333333,0,5700,0,0
0.4248,1285.13801667,666.666666667,0,6300,0,0
0.424,1471.65078333,833.333333333,0,7050,0,0
0.422,1429.74666667,833.333333333,0,7800,0,0
0.424,1384.26025,833.333333333,0,8550,0,0
0.4271,633.369716667,0,0,8550,0,0
0.4276,775.253333333,0,0,8550,0,0
0.4248,1606.21635,833.333333333,0,9300,0,0
0.4245,1578.34523333,833.333333333,0,10050,0,0
0.4269,754.726666667,0,0,10050,0,0
0.4272,750.4727,0,0,10050,0,0
0.4271,772.7847,0,0,10050,0,0
0.4285,795.455,0,0,10050,0,0
0.4311,751.688166667,0,0,10050,0,0
0.4302,768.890133333,0,0,10050,0,0
0.4279,828.335,0,0,10050,0,0
0.4312,777.1324,0,0,10050,0,0
0.4333,705.283633333,0,0,10050,0,0
0.4311,693.051666667,0,0,10050,0,0
0.4293,729.088516667,0,0,10050,0,0
0.4324,730.95755,0,0,10050,0,0
0.4367,710.915,0,0,10050,0,0
0.4348,746.588183333,0,0,10050,0,0
0.4335,736.862333333,0,0,10050,0,0
0.4357,681.281666667,0,0,10050,0,0
0.4374,685.341716667,0,0,10050,0,0
0.4371,695.49575,0,0,10050,0,0
0.4356,695.068333333,0,0,10050,0,0
0.4353,720.0136,0,0,10050,0,0
0.436,708.351083333,0,0,10050,0,0
0.4378,675.538333333,0,0,10050,0,0
0.4401,700.889433333,0,0,10050,0,0
0.4389,712.5492,0,0,10050,0,0
0.4364,702.448333333,0,0,10050,0,0
0.4393,733.49855,0,0,10050,0,0
0.4422,744.941333333,0,0,10050,0,0
0.4395,712.918333333,0,0,10050,0,0
0.4333,679.230433333,0,0,10050,0,0
0.4439,668.320216667,0,0,10050,0,0
0.4301,645.311666667,0,0,10050,0,0
0.3713,1405.4529,833.333333333,0,10800,0,0
0.5708,604.458533333,0,-0,10800,0,0
0.9099,0,0,713.309583333,10007.4337963,0,0
0.9368,0,0,707.649966667,9221.15605556,0,0
0.8758,0,0,677.55135,8468.32122222,0,0
0.8759,0,0,649.24,7746.94344444,0,0
0.8601,0,0,551.779333333,7133.8552963,0,0
0.8442,0,0,468.456966667,6613.34755556,0,0
0.8334,0,0,434.434583333,6130.64246296,0,0
0.8092,0,0,404.898466667,5680.75527778,0,0
0.7972,0,0,367.86095,5272.02088889,0,0
0.7644,214.244133333,0,106.058366667,5154.17825926,0,0
0.6899,281.63855,0,0,5154.17825926,0,0
0.86,0,0,353.914083333,4760.94038889,0,0
1.1617,0,0,479.194583333,4228.50196296,0,0
1.1683,0,0,478.652833333,3696.66548148,0,0
1.0956,0,0,411.079833333,3239.91011111,0,0
1.0849,0,0,365.54,2833.75455556,0,0
1.061,0,0,371.509983333,2420.96568519,0,0
1.043,0,0,349.103766667,2033.07261111,0,0
1.036,0,0,294.349583333,1706.01751852,0,0
1.0147,0,0,265.866316667,1410.6105,0,0
0.9922,0,0,167.8757,1224.08194444,0,0
0.97,0,0,21.67375,1200,0,0
0.9422,0,40.3699833333,0,1236.332985,0,0
0.9569,0,65.8971,0,1295.640375,0,0
0.9977,0,83.0008333333,0,1370.341125,0,0
0.9919,0,72.3584166667,0,1435.4637,0,0
0.9588,0,86.5825333333,0,1513.38798,0,0
0.9549,0,117.44375,0,1619.087355,0,0
0.9839,0,106.0711,0,1714.551345,0,0
0.799,0,108.156033333,0,1811.891775,0,0
0.5025,626.944333333,811.082666667,0,2541.866175,0,0
0.4662,511.2841,833.333333333,0,3291.866175,0,0
0.5007,501.861733333,833.333333333,0,4041.866175,0,0
0.4827,579.965833333,833.333333333,0,4791.866175,0,0
0.4785,523.719116667,833.333333333,0,5541.866175,0,0
0.4662,481.899916667,833.333333333,0,6291.866175,0,0
0.4432,504.232916667,833.333333333,0,7041.866175,0,0
0.4411,489.943966667,833.333333333,0,7791.866175,0,0
0.4551,510.178333333,833.333333333,0,8541.866175,0,0
0.4463,565.742083333,833.333333333,0,9291.866175,0,0
0.4113,582.971716667,833.333333333,0,10041.866175,0,0
0.5682,0,188.311883333,0,10211.34687,0,0
0.8279,0,120.284166667,0,10319.60262,0,0
0.8636,0,169.187566667,0,10471.87143,0,0
0.8416,0,155.265583333,0,10611.610455,0,0
0.8618,0,70.2875,0,10674.869205,0,0
0.8623,0,80.1828666667,0,10747.033785,0,0
0.9026,0,58.85135,0,10800,0,0
0.9754,0,0,30.8341666667,10765.7398148,0,0
1.0002,0,0,87.36425,10668.6684259,0,0
0.9978,0,0,113.726566667,10542.3055741,0,0
1.0271,0,0,144.866666667,10381.3426111,0,0
1.0906,0,0,203.33465,10155.4152222,0,0
0.9376,0,0,248.536566667,9879.26348148,0,0
0.6694,471.353076132,189.707242798,0,10050,0,0
0.66,1166.84205,833.333333333,0,10800,0,0
0.7217,329.079983333,-0,0,10800,0,0
0.7308,298.320833333,0,0,10800,0,0
0.7534,356.847316667,0,0,10800,0,0
0.7823,437.456666667,0,0,10800,0,0
0.8055,494.27375,0,0,10800,0,0
0.8271,546.09805,0,0,10800,0,0
0.8519,596.686433333,0,0,10800,0,0
0.8791,649.74,0,0,10800,0,0
0.9024,708.717116667,0,-0,10800,0,0
0.9163,758.943416667,0,-0,10800,0,0
0.9264,796.340833333,0,-0,10800,0,0
0.9462,826.49885,0,-0,10800,0,0
0.9742,836.018083333,-0,0,10800,0,0
0.9862,876.095,0,0,10800,0,0
0.976,991.039083333,0,0,10800,0,0
1.0742,936.149116667,0,0,10800,0,0
1.2313,770.820833333,0,-0,10800,0,0
1.2561,807.8234,0,-0,10800,0,0
1.2447,874.17165,0,0,10800,0,0
1.2545,880.741666667,0,0,10800,0,0
1.2522,917.91425,0,0,10800,0,0
1.2881,957.454366667,0,0,10800,0,0
1.3466,131.786666667,0,833.333333333,9874.07407407,0,0
1.3523,111.959083333,0,833.333333333,8948.14814815,0,0
1.3445,116.667616667,0,833.333333333,8022.22222222,0,0
1.3483,140.52,0,833.333333333,7096.2962963,0,0
1.349,130.8554,0,833.333333333,6170.37037037,0,0
1.3473,120.4705,0,833.333333333,5244.44444444,0,0
1.3482,113.481666667,0,833.333333333,4318.51851852,0,0
1.3513,85.7755333333,0,833.333333333,3392.59259259,0,0
1.34,626.057933333,0,306.666666667,3051.85185185,0,0
1.3489,145.586666667,0,833.333333333,2125.92592593,0,0
1.3952,147.723566667,0,833.333333333,1200,0,0
1.2226,961.52575,0,0,1200,0,0
0.9332,948.006666667,0,0,1200,0,0
0.9068,946.52005,-0,0,1200,0,0
0.9371,958.227583333,0,0,1200,0,0
0.9371,979.376666667,0,0,1200,0,0
0.9871,985.732466667,0,-0,1200,0,0
0.7764,893.488933333,0,-0,1200,0,0
0.4209,1588.79333333,833.333333333,0,1950,0,0
0.3859,1561.42951667,833.333333333,0,2700,0,0
0.4368,776.120833333,0,0,2700,0,0
0.4198,1639.01666667,833.333333333,0,3450,0,0
0.4186,1592.35961667,833.333333333,0,4200,0,0
0.4241,1585.37753333,833.333333333,0,4950,0,0
0.4237,1626.61333333,833.333333333,0,5700,0,0
0.4248,1446.36161667,666.666666667,0,6300,0,0
0.424,1595.59318333,833.333333333,0,7050,0,0
0.422,1594.52666667,833.333333333,0,7800,0,0
0.424,1577.80463333,833.333333333,0,8550,0,0
0.4271,752.187616667,0,0,8550,0,0
0.4276,784.998333333,0,0,8550,0,0
0.4248,1626.12311667,833.333333333,0,9300,0,0
0.4245,1590.64168333,833.333333333,0,10050,0,0
0.4269,713.316666667,0,0,10050,0,0
0.4272,717.439683333,0,0,10050,0,0
0.4271,737.52605,0,0,10050,0,0
0.4285,751.02,0,0,10050,0,0
0.4311,760.147466667,0,0,10050,0,0
0.4302,739.674266667,0,0,10050,0,0
0.4279,714.568333333,0,0,10050,0,0
0.4312,737.965583333,0,0,10050,0,0
0.4333,749.430383333,0,0,10050,0,0
0.4311,737.853333333,0,0,10050,0,0
0.4293,749.542633333,0,0,10050,0,0
0.4324,749.32605,0,0,10050,0,0
0.4367,731.973333333,0,0,10050,0,0
0.4348,728.9723,0,0,10050,0,0
0.4335,716.403833333,0,0,10050,0,0
0.4357,710.84,0,0,10050,0,0
0.4374,750.689783333,0,0,10050,0,0
0.4371,746.762116667,0,0,10050,0,0
0.4356,683.678333333,0,0,10050,0,0
0.4353,638.8369,0,0,10050,0,0
0.436,634.7568,0,0,10050,0,0
0.4378,662.603333333,0,0,10050,0,0
0.4401,693.365433333,0,0,10050,0,0
0.4389,686.20315,0,0,10050,0,0
0.4364,665.403333333,0,0,10050,0,0
0.4393,691.5319,0,0,10050,0,0
0.4422,702.5737,0,0,10050,0,0
0.4395,684.911666667,0,0,10050,0,0
0.4333,685.569033333,0,0,10050,0,0
0.4439,672.62735,0,0,10050,0,0
0.4301,622.430416667,0,0,10050,0,0
0.3713,1394.88681667,833.333333333,0,10800,0,0
0.5708,594.627616667,0,-0,10800,0,0
0.9099,0,0,676.501666667,10048.3314815,0,0
0.9368,0,0,657.9661,9317.25803704,0,0
0.8758,0,0,642.5501,8603.31348148,0,0
0.8759,0,0,640.834583333,7891.27505556,0,0
0.8601,0,0,557.418616667,7271.92103704,0,0
0.8442,0,0,498.216016667,6718.34768519,0,0
0.8334,0,0,468.413333333,6197.88842593,0,0
0.8092,27.5429323333,0,339.194151,5821.00603593,0,0
0.7972,273.108566667,0,0,5821.00603593,0,0
0.7644,220.381666667,0,0,5821.00603593,0,0
0.6899,187.711166667,0,0,5821.00603593,0,0
0.86,0,0,303.902183333,5483.33694333,0,0
1.1617,0,0,469.26875,4961.92722111,0,0
1.1683,0,0,435.943933333,4477.54507296,0,0
1.0956,0,0,418.049233333,4013.04592481,0,0
1.0849,0,0,451.570416667,3511.30101741,0,0
1.061,0,0,356.949516667,3114.69044333,0,0
1.043,0,0,271.311816667,2813.23286926,0,0
1.036,0,0,245.699166667,2540.23379519,0,0
1.0147,0,0,202.462633333,2315.2753137,0,0
0.9922,0,0,215.725916667,2075.57985074,0,0
0.97,0,0,228.408333333,1821.7928137,0,0
0.9422,0,0,98.79555,1712.01998037,0,0
0.9569,0,0,20.2879,1689.47786926,0,0
0.9977,0,0,36.5208333333,1648.89916556,0,0
0.9919,0,0,10.7055666667,1637.00409148,0,0
0.9588,0,0,19.5610166667,1615.26962852,0,0
0.9549,0,0,48.1983333333,1561.71592481,0,0
0.9839,0,17.1464666667,0,1577.14774481,0,0
0.799,0,98.1574,0,1665.48940481,0,0
0.5025,704.880833333,833.333333333,0,2415.48940481,0,0
0.4662,722.12545,833.333333333,0,3165.48940481,0,0
0.5007,752.032883333,833.333333333,0,3915.48940481,0,0
0.4827,757.68125,833.333333333,0,4665.48940481,0,0
0.4785,721.9996,833.333333333,0,5415.48940481,0,0
0.4662,686.475616667,833.333333333,0,6165.48940481,0,0
0.4432,706.490833333,833.333333333,0,6915.48940481,0,0
0.4411,798.561183333,833.333333333,0,7665.48940481,0,0
0.4551,833.168833333,833.333333333,0,8415.48940481,0,0
0.4463,796.1425,833.333333333,0,9165.48940481,0,0
0.4113,794.816633333,833.333333333,0,9915.48940481,0,0
0.5682,815.715233333,833.333333333,0,10665.4894048,0,0
0.8279,0,7.16708333333,0,10671.9397798,0,0
0.8636,0,14.1423166667,0,10684.6678648,0,0
0.8416,0,0,2.56308333333,10681.8199944,0,0
0.8618,0,0,5.2375,10676.00055,0,0
0.8623,0,73.1966666667,0,10741.87755,0,0
0.9026,0,64.5805,0,10800,0,0
0.9754,0,0,29.23875,10767.5125,0,0
1.0002,0,0,43.8577333333,10718.7816852,0,0
0.9978,0,0,77.8331166667,10632.3004444,0,0
1.0271,0,0,160.043333333,10454.4745185,0,0
1.0906,0,0,208.918166667,10222.3432222,0,0
0.9376,0,0,250.602233333,9943.8962963,0,0
0.6694,406.054254115,117.893004115,0,10050,0,0
0.66,1126.95336667,833.333333333,0,10800,0,0
0.7217,318.734483333,0,0,10800,0,0
0.7308,385.74,0,0,10800,0,0
0.7534,461.25905,0,0,10800,0,0
0.7823,493.41025,0,0,10800,0,0
0.8055,514.271666667,0,0,10800,0,0
0.8271,602.828866667,0,-0,10800,0,0
0.8519,677.810166667,0,-0,10800,0,0
0.8791,713.726666667,0,-0,10800,0,0
0.9024,762.247433333,0,-0,10800,0,0
0.9163,799.264083333,0,-0,10800,0,0
0.9264,845.462916667,0,-0,10800,0,0
0.9462,941.156483333,0,-0,10800,0,0
0.9742,956.310116667,0,-0,10800,0,0
0.9862,953.261666667,0,-0,10800,0,0
0.976,1095.00971667,0,0,10800,0,0
1.0742,1027.72726667,0,0,10800,0,0
1.2313,793.975,0,-0,10800,0,0
1.2561,810.3362,0,-0,10800,0,0
1.2447,886.405766667,0,0,10800,0,0
1.2545,893.915416667,0,0,10800,0,0
1.2522,902.5522,0,0,10800,0,0
1.2881,897.569883333,0,0,10800,0,0
1.3466,64.1866666667,0,833.333333333,9874.07407407,0,0
1.3523,110.894816667,0,833.333333333,8948.14814815,0,0
1.3445,117.232333333,0,833.333333333,8022.22222222,0,0
1.3483,84.8566666667,0,833.333333333,7096.2962963,0,0
1.349,101.586516667,0,833.333333333,6170.37037037,0,0
1.3473,120.066383333,0,833.333333333,5244.44444444,0,0
1.3482,111.075,0,833.333333333,4318.51851852,0,0
1.3513,101.060866667,0,833.333333333,3392.59259259,0,0
1.34,649.832183333,0,306.666666667,3051.85185185,0,0
1.3489,155.291666667,0,833.333333333,2125.92592593,0,0
1.3952,143.557683333,0,833.333333333,1200,0,0
1.2226,963.967066667,0,0,1200,0,0
0.9332,981.41,0,0,1200,0,0
0.9068,1019.51953333,0,0,1200,0,0
0.9371,1047.69771667,0,0,1200,0,0
0.9371,1045.27833333,0,0,1200,0,0
0.9871,1001.83461667,0,-0,1200,0,0
0.7764,892.745066667,-0,0,1200,0,0
0.4209,1611.62333333,833.333333333,0,1950,0,0
0.3859,1593.74915,833.333333333,0,2700,0,0
0.4368,758.040616667,0,0,2700,0,0
0.4198,1584.925,833.333333333,0,3450,0,0
0.4186,1622.14348333,833.333333333,0,4200,0,0
0.4241,1594.9585,833.333333333,0,4950,0,0
0.4237,1534.71166667,833.333333333,0,5700,0,0
0.4248,1422.57806667,666.666666667,0,6300,0,0
0.424,1657.862,833.333333333,0,7050,0,0
0.422,1659.52166667,833.333333333,0,7800,0,0
0.424,1611.82366667,833.333333333,0,8550,0,0
0.4271,754.816983333,0,0,8550,0,0
0.4276,756.523333333,0,0,8550,0,0
0.4248,1566.85271667,833.333333333,0,9300,0,0
0.4245,1597.14948333,833.333333333,0,10050,0,0
0.4269,814.406666667,0,0,10050,0,0
0.4272,764.4804,0,0,10050,0,0
0.4271,712.860016667,0,0,10050,0,0
0.4285,699.648333333,0,0,10050,0,0
0.4311,678.096766667,0,0,10050,0,0
0.4302,709.521283333,0,0,10050,0,0
0.4279,761.328333333,0,0,10050,0,0
0.4312,733.746116667,0,0,10050,0,0
0.4333,740.0967,0,0,10050,0,0
0.4311,789.971666667,0,0,10050,0,0
0.4293,770.44255,0,0,10050,0,0
0.4324,712.1759,0,0,10050,0,0
0.4367,690.041666667,0,0,10050,0,0
0.4348,739.33925,0,0,10050,0,0
0.4335,719.930166667,0,0,10050,0,0
0.4357,654.835,0,0,10050,0,0
0.4374,703.63125,0,0,10050,0,0
0.4371,749.5169,0,0,10050,0,0
0.4356,735.258333333,0,0,10050,0,0
0.4353,722.71135,0,0,10050,0,0
0.436,725.5198,0,0,10050,0,0
0.4378,725.365,0,0,10050,0,0
0.4401,699.68805,0,0,10050,0,0
0.4389,681.18305,0,0,10050,0,0
0.4364,677.396666667,0,0,10050,0,0
0.4393,666.713683333,0,0,10050,0,0
0.4422,666.97535,0,0,10050,0,0
0.4395,677.355,0,0,10050,0,0
0.4333,674.58395,0,0,10050,0,0
0.4439,658.0996,0,0,10050,0,0
0.4301,628.6775,0,0,10050,0,0
0.3713,1430.04271667,833.333333333,0,10800,0,0
0.5708,608.873816667,0,-0,10800,0,0
0.9099,0,0,642.483333333,10086.1296296,0,0
0.9368,0,0,621.535366667,9395.53477778,0,0
0.8758,0,0,570.109983333,8762.07924074,0,0
0.8759,0,0,518.089166667,8186.42461111,0,0
0.8601,0,0,474.978266667,7658.67098148,0,0
0.8442,0,0,448.316383333,7160.54166667,0,0
0.8334,0,0,427.447916667,6685.59953704,0,0
0.8092,0,0,390.896516667,6251.27007407,0,0
0.7972,0,0,344.502783333,5868.4892037,0,0
0.7644,0,0,276.22375,5561.57392593,0,0
0.6899,193.767966667,0,0,5561.57392593,0,0
0.86,0,0,270.683666667,5260.8142963,0,0
1.1617,0,0,430.932916667,4781.99994444,0,0
1.1683,0,0,409.348233333,4327.16857407,0,0
1.0956,0,0,342.754233333,3946.33053704,0,0
1.0849,0,0,317.6825,3593.34998148,0,0
1.061,0,0,279.88985,3282.36125926,0,0
1.043,0,0,228.4925,3028.4807037,0,0
1.036,0,0,188.75,2818.75848148,0,0
1.0147,0,0,181.419866667,2617.18085185,0,0
0.9922,0,0,166.5124,2432.16707407,0,0
0.97,0,0,127.54625,2290.44901852,0,0
0.9422,0,0,93.90765,2186.10718519,0,0
0.9569,0,0,118.295416667,2054.66783333,0,0
0.9977,0,0,147.589583333,1890.67940741,0,0
0.9919,0,0,75.4136,1806.88651852,0,0
0.9588,0,0,21.05035,1783.49724074,0,0
0.9549,0,0,20.47875,1760.74307407,0,0
0.9839,0,0,6.04165,1754.03012963,0,0
0.799,0,0,52.4957166667,1695.70155556,0,0
0.5025,950.22875,833.333333333,0,2445.70155556,0,0
0.4662,896.0437,833.333333333,0,3195.70155556,0,0
0.5007,827.01855,833.333333333,0,3945.70155556,0,0
0.4827,799.3875,833.333333333,0,4695.70155556,0,0
0.4785,772.46855,833.333333333,0,5445.70155556,0,0
0.4662,753.975766667,833.333333333,0,6195.70155556,0,0
0.4432,740.759583333,833.333333333,0,6945.70155556,0,0
0.4411,714.990733333,833.333333333,0,7695.70155556,0,0
0.4551,695.10485,833.333333333,0,8445.70155556,0,0
0.4463,670.863333333,833.333333333,0,9195.70155556,0,0
0.4113,622.60845,833.333333333,0,9945.70155556,0,0
0.5682,551.85502716,744.852193827,0,10616.06853,0,0
0.8279,0,98.2425,0,10704.48678,0,0
0.8636,0,17.6863666667,0,10720.40451,0,0
0.8416,0,19.6586,0,10738.09725,0,0
0.8618,0,55.3879166667,0,10787.946375,0,0
0.8623,0,13.3929166667,0,10800,0,0
0.9026,0,0,31.6253833333,10764.8606852,0,0
0.9754,0,0,43.50375,10716.5231852,0,0
1.0002,0,0,60.6371833333,10649.148537,0,0
0.9978,0,0,76.3127,10564.3566481,0,0
1.0271,0,0,113.3875,10438.370537,0,0
1.0906,0,0,199.104816667,10217.142963,0,0
0.9376,0,0,218.5104,9974.35362963,0,0
0.6694,273.959855967,84.0515226337,0,10050,0,0
0.66,1076.09541667,833.333333333,0,10800,0,0
0.7217,279.741983333,0,0,10800,0,0
0.7308,273.197916667,0,0,10800,0,0
0.7534,308.9783,0,0,10800,0,0
0.7823,410.663366667,0,0,10800,0,0
0.8055,509.534583333,0,0,10800,0,0
0.8271,517.726783333,0,-0,10800,0,0
0.8519,565.141266667,0,-0,10800,0,0
0.8791,679.13125,0,-0,10800,0,0
0.9024,760.009466667,0,-0,10800,0,0
0.9163,827.440366667,0,-0,10800,0,0
0.9264,847.200833333,0,0,10800,0,0
0.9462,767.341766667,0,-0,10800,0,0
0.9742,795.361733333,0,-0,10800,0,0
0.9862,943.232083333,0,-0,10800,0,0
0.976,997.3063,0,0,10800,0,0
1.0742,893.984516667,0,-0,10800,0,0
1.2313,773.954583333,0,-0,10800,0,0
1.2561,838.425716667,0,-0,10800,0,0
1.2447,885.947933333,0,0,10800,0,0
1.2545,859.97875,0,0,10800,0,0
1.2522,905.4298,0,0,10800,0,0
1.2881,983.64935,0,-0,10800,0,0
1.3466,184.23,0,833.333333333,9874.07407407,0,0
1.3523,141.591333333,0,833.333333333,8948.14814815,0,0
1.3445,134.9594,0,833.333333333,8022.22222222,0,0
1.3483,169.006666667,0,833.333333333,7096.2962963,0,0
1.349,143.652766667,0,833.333333333,6170.37037037,0,0
1.3473,115.896616667,0,833.333333333,5244.44444444,0,0
1.3482,116.843333333,0,833.333333333,4318.51851852,0,0
1.3513,117.19805,0,833.333333333,3392.59259259,0,0
1.34,639.836133333,0,306.666666667,3051.85185185,0,0
1.3489,123.691666667,0,833.333333333,2125.92592593,0,0
1.3952,162.225316667,0,833.333333333,1200,0,0
1.2226,994.7098,0,-0,1200,0,0
0.9332,947.536666667,0,0,1200,0,0
0.9068,916.687033333,0,0,1200,0,0
0.9371,919.493266667,0,0,1200,0,0
0.9371,953.673333333,0,0,1200,0,0
0.9871,985.405466667,0,-0,1200,0,0
0.7764,893.272316667,0,-0,1200,0,0
0.4209,1571.53666667,833.333333333,0,1950,0,0
0.3859,1551.06923333,833.333333333,0,2700,0,0
0.4368,761.874666667,0,0,2700,0,0
0.4198,1626.10833333,833.333333333,0,3450,0,0
0.4186,1629.02631667,833.333333333,0,4200,0,0
0.4241,1598.29098333,833.333333333,0,4950,0,0
0.4237,1570.31833333,833.333333333,0,5700,0,0
0.4248,1428.81731667,666.666666667,0,6300,0,0
0.424,1620.13268333,833.333333333,0,7050,0,0
0.422,1611.9,833.333333333,0,7800,0,0
0.424,1590.2797,833.333333333,0,8550,0,0
0.4271,755.93085,0,0,8550,0,0
0.4276,768.018333333,0,0,8550,0,0
0.4248,1587.11818333,833.333333333,0,9300,0,0
0.4245,1558.22061667,833.333333333,0,10050,0,0
0.4269,715.19,0,0,10050,0,0
0.4272,750.124966667,0,0,10050,0,0
0.4271,786.766716667,0,0,10050,0,0
0.4285,791.406666667,0,0,10050,0,0
0.4311,762.0182,0,0,10050,0,0
0.4302,718.42215,0,0,10050,0,0
0.4279,702.4,0,0,10050,0,0
0.4312,741.239516667,0,0,10050,0,0
0.4333,742.794533333,0,0,10050,0,0
0.4311,714.465,0,0,10050,0,0
0.4293,746.74375,0,0,10050,0,0
0.4324,749.30775,0,0,10050,0,0
0.4367,702.8,0,0,10050,0,0
0.4348,688.7253,0,0,10050,0,0
0.4335,720.206133333,0,0,10050,0,0
0.4357,758.925,0,0,10050,0,0
0.4374,752.78065,0,0,10050,0,0
0.4371,725.941783333,0,0,10050,0,0
0.4356,703.723333333,0,0,10050,0,0
0.4353,692.716566667,0,0,10050,0,0
0.436,697.40065,0,0,10050,0,0
0.4378,713.895,0,0,10050,0,0
0.4401,728.953866667,0,0,10050,0,0
0.4389,725.19715,0,0,10050,0,0
0.4364,710.115,0,0,10050,0,0
0.4393,704.757583333,0,0,10050,0,0
0.4422,684.219966667,0,0,10050,0,0
0.4395,662.535,0,0,10050,0,0
0.4333,679.603616667,0,0,10050,0,0
0.4439,682.164866667,0,0,10050,0,0
0.4301,637.87,0,0,10050,0,0
0.3713,1413.68205,833.333333333,0,10800,0,0
0.5708,563.482233333,0,-0,10800,0,0
0.9099,0,0,609.483333333,10122.7962963,0,0
0.9368,0,0,679.9491,9367.2972963,0,0
0.8758,0,0,648.211366667,8647.06244444,0,0
0.8759,0,0,554.024166667,8031.48003704,0,0
0.8601,0,0,552.597533333,7417.48277778,0,0
0.8442,0,0,515.628733333,6844.56196296,0,0
0.8334,0,0,401.434166667,6398.524,0,0
0.8092,0,0,320.510833333,6042.40085185,0,0
0.7972,0,0,346.394066667,5657.51855556,0,0
0.7644,0,0,372.6425,5243.47133333,0,0
0.6899,172.138816667,0,78.5259333333,5156.2202963,0,0
0.86,0,0,316.622866667,4804.41711111,0,0
1.1617,0,0,516.077083333,4230.99812963,0,0
1.1683,0,0,451.852733333,3728.93953704,0,0
1.0956,0,0,394.5155,3290.58898148,0,0
1.0849,0,0,425.284583333,2818.05055556,0,0
1.061,0,0,348.730216667,2430.57253704,0,0
1.043,0,0,301.712933333,2095.33594444,0,0
1.036,0,0,307.531666667,1753.63409259,0,0
1.0147,0,0,234.120166667,1493.50057407,0,0
0.9922,0,0,128.86595,1350.31618519,0,0
0.97,0,0,51.38375,1293.22312963,0,0
0.9422,0,0,20.3387,1270.62457407,0,0
0.9569,0,0,28.7046166667,1238.73055556,0,0
0.9977,0,0,34.8575,1200,0,0
0.9919,0,4.23435,0,1203.810915,0,0
0.9588,0,27.3445666667,0,1228.421025,0,0
0.9549,0,45.65625,0,1269.51165,0,0
0.9839,0,118.863533333,0,1376.48883,0,0
0.799,0,114.00795,0,1479.095985,0,0
0.5025,350.72005,391.9388,0,1831.840905,0,0
0.4662,782.131,833.333333333,0,2581.840905,0,0
0.5007,742.61705,833.333333333,0,3331.840905,0,0
0.4827,709.647916667,833.333333333,0,4081.840905,0,0
