date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-06-20,22415.1008655,22415.1008655,0,0,0,22415.1008655,0,9953.45033525,10239.8021785,1037.2660153,10209.2984617,16500.8186627,13107.9464578,37040.0175319,22415.1008655,36888.5953503,37040.0175319,2149.23224471,2149.23224471,2149.23224471,-3677.91812856,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-06-21,22041.1249976,22041.1249976,0,0,0,22041.1249976,0,10239.8021785,10434.7167744,1762.95452558,12064.6039414,17402.134,13920.3054037,36644.1274633,22041.1249976,36725.5010665,36644.1274633,2116.10300253,2116.10300253,2116.10300253,-4881.48397543,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-06-22,44352.5410814,44352.5410814,0,0,2292.33819473,46644.8792762,500.518821068,10434.7167744,8479.61506353,396.918377927,0,16959.2234225,15496.5625121,68816.4015673,44352.5410814,68975.437901,68816.4015673,2111.77279151,2111.77279151,2111.77279151,1792.22753339,0,0,0,11,0,0,0,7.27595761418e-12,-4.54747350886e-13
2025-06-23,45940.2467877,45940.2467877,0,0,372.508090765,46312.7548784,54.679334475,8479.61506353,8650.85238196,980.096795257,0,20713.9450668,16624.1819175,72076.4666101,45940.2467877,72066.337662,72076.4666101,2107.44258048,2107.44258048,2107.44258048,210.300537258,0,0,0,4,0,0,0,0,-4.66116034659e-12
2025-06-24,44696.801519,44696.801519,0,0,47913.57942,92610.3809389,8860.6854436,8650.85238196,7951.6086797,156.99711639,0,16096.288483,13667.3130032,69994.0794025,44696.801519,69996.5226004,69994.0794025,2103.11236946,2103.11236946,2103.11236946,11211.201235,0,0,0,55,0,0,0,7.27595761418e-12,7.27595761418e-12
2025-06-25,48064.132784,48064.132784,0,0,335.295357843,48399.4281419,49.6630846651,7951.6086797,8705.3973566,539.598898708,0,20918.4488687,16265.5337744,75580.272275,48064.132784,75520.3036618,75580.272275,2149.23224471,2149.23224471,2149.23224471,697.32448906,0,0,0,2,0,0,0,-1.45519152284e-11,-3.01270119962e-12
2025-06-26,47703.3677849,47703.3677849,0,0,985.406691755,48688.7744767,145.790288587,8705.3973566,9781.43331581,2444.29174386,0,20280.1019628,15458.4502266,74667.5370248,47703.3677849,74725.360997,74667.5370248,2116.10300253,2116.10300253,2116.10300253,-2149.32275128,0,0,0,5,0,0,0,-2.18278728426e-11,-9.43600753089e-12
2025-06-27,20970.7012865,20970.7012865,0,0,0,20970.7012865,0,9781.43331581,10224.6029237,579.683816427,11280.3527913,17654.5878022,13901.3634727,35384.9068039,20970.7012865,35216.7474361,35384.9068039,2111.77279151,2111.77279151,2111.77279151,-2936.98564022,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-06-28,20608.9642867,20608.9642867,0,0,0,20608.9642867,0,10224.6029237,9880.93860701,541.361538424,9788.01081618,17299.677165,14322.0363886,35083.9392476,20608.9642867,35112.9354704,35083.9392476,2107.44258048,2107.44258048,2107.44258048,1107.30468971,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-06-29,44352.4845002,44352.4845002,0,0,10744.1857091,55096.6702093,1813.11619922,9880.93860701,7987.54275303,271.310210344,0,16011.1850822,14673.1161852,69064.0314415,44352.4845002,69229.9947376,69064.0314415,2103.11236946,2103.11236946,2103.11236946,3773.12332862,0,0,0,27,0,0,0,0,5.45696821064e-12
2025-06-30,46800.2838369,46800.2838369,0,0,1786.25840802,48586.542245,390.187154222,7987.54275303,7901.45719815,154.538324733,0,19723.7903953,16053.7472195,73312.0783296,46800.2838369,73212.0759222,73312.0783296,2149.23224471,2149.23224471,2149.23224471,2305.85523295,0,0,0,10,0,0,0,2.18278728426e-11,4.54747350886e-13
2025-07-01,47975.5859154,47975.5859154,0,0,29603.2263457,77578.8122612,6248.01171185,7901.45719815,6589.03566795,380.462532379,0,18149.3929428,15882.1876609,75266.2001358,47975.5859154,75127.4154389,75266.2001358,2281.74921342,2281.74921342,2281.74921342,9326.41150308,0,0,0,57,0,0,0,2.18278728426e-11,-7.27595761418e-12
2025-07-02,49723.125593,49723.125593,0,0,6214.42466135,55937.5502543,1435.40896933,6589.03566795,7035.59016581,1726.35801655,460.30209509,20568.1460982,16258.2992915,77965.8643157,49723.125593,77987.8211949,77965.8643157,2301.03402905,2301.03402905,2301.03402905,2193.04783518,0,0,0,17,0,0,0,-2.18278728426e-11,7.27595761418e-12
2025-07-03,51990.2615631,51990.2615631,0,0,21103.6036792,73093.8652422,3708.13289409,7035.59016581,7715.28134769,8.52651282912e-14,0,18131.9792694,14075.1811445,80109.0841641,51990.2615631,80207.7181938,80109.0841641,2296.21282514,2296.21282514,2296.21282514,6351.79808542,0,0,0,34,0,0,0,2.18278728426e-11,-3.63797880709e-12
2025-07-04,26884.4582776,26884.4582776,0,0,0,26884.4582776,0,7715.28134769,9123.73619608,5.68434188608e-14,10736.3831927,17876.6511039,13212.4780306,44281.4237326,26884.4582776,43971.934616,44281.4237326,2424.72139889,2424.72139889,2424.72139889,525.59066362,0,0,0,0,0,0,0,0,0
2025-07-05,27049.329559,27049.329559,0,0,0,27049.329559,0,9123.73619608,9190.39838316,132.541952304,12182.9324488,16948.2139417,13668.0573244,44385.7109851,27049.329559,44409.4717526,44385.7109851,2365.28831592,2365.28831592,2365.28831592,-863.014421672,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-07-06,54722.3625658,54722.3625658,0,0,4449.83126986,59172.1938356,984.433772412,9190.39838316,8964.07874081,541.512870779,0,18857.3876709,15478.1716915,82730.2766277,54722.3625658,83063.8780654,82730.2766277,2305.85523295,2305.85523295,2305.85523295,1610.34742298,0,0,0,17,0,0,0,0,-3.63797880709e-12
2025-07-07,57860.898768,57860.898768,0,0,0,57860.898768,0,8964.07874081,10800,7705.31996598,1460.25249168,16963.6039626,12088.1900764,87450.4691105,57860.898768,87387.7399901,87450.4691105,2301.03402905,2301.03402905,2301.03402905,-9003.55071194,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-07-08,59382.3465118,59382.3465118,0,0,0,59382.3465118,0,10800,10800,8917.12233051,1768.62963333,16491.7868699,13358.3473646,89390.5784858,59382.3465118,89486.7815413,89390.5784858,2296.21282514,2296.21282514,2296.21282514,-10343.2949371,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-07-09,56496.8152346,56496.8152346,0,0,0,56496.8152346,0,10800,10800,7095.03079356,648.135772016,15374.3804582,12453.2481711,84723.0238693,56496.8152346,84699.7553404,84723.0238693,2291.39162123,2291.39162123,2291.39162123,-7283.54751085,0,0,0,0,0,0,0,0,0
2025-07-10,54434.5346087,54434.5346087,0,0,0,54434.5346087,0,10800,10800,4405.36468713,1312.9125,16645.2303759,13482.6366045,81734.4943419,54434.5346087,81735.2291452,81734.4943419,2286.57041733,2286.57041733,2286.57041733,-5510.11874523,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-07-11,28256.271015,28256.271015,0,0,0,28256.271015,0,10800,10614.4094925,1615.45229605,8186.65462491,16760.356554,13742.9202655,45338.3203595,28256.271015,45138.3394411,45338.3203595,2281.74921342,2281.74921342,2281.74921342,3063.87509917,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-07-12,27251.989508,27251.989508,0,0,0,27251.989508,0,10614.4094925,9752.27631546,459.926562315,10312.4626278,16378.3926349,14042.4178936,44192.6072648,27251.989508,44122.2768457,44192.6072648,2301.03402905,2301.03402905,2301.03402905,323.810464703,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-07-13,51345.7651295,51345.7651295,0,0,733.800642833,52079.5657723,108.198319748,9752.27631546,9922.73152586,3013.66152061,2817.61253333,17102.7932498,13699.852843,78393.736541,51345.7651295,78601.6026547,78393.736541,2296.21282514,2296.21282514,2296.21282514,-5376.30931303,0,0,0,4,0,0,0,0,-4.54747350886e-13
2025-07-14,47310.0841845,47310.0841845,0,0,6853.79668189,54163.8808664,1242.35100755,9922.73152586,8031.8163617,58.8628007931,0,15279.0541502,14077.8575094,71825.3876507,47310.0841845,71796.831261,71825.3876507,2291.39162123,2291.39162123,2291.39162123,3460.98157255,0,0,0,27,0,0,0,2.18278728426e-11,0
2025-07-15,52145.8162238,52145.8162238,0,0,0,52145.8162238,0,8031.8163617,9909.98299443,1638.50667932,0,18126.1821025,12991.8575336,79521.8818316,52145.8162238,79498.4238502,79521.8818316,2365.28831592,2365.28831592,2365.28831592,-1108.02566549,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-07-16,50892.7354782,50892.7354782,0,0,85.750381815,50978.48586,12.6915387871,9909.98299443,9847.19195203,1412.47569182,722.97658071,17769.2611551,14449.6134738,77576.9717984,50892.7354782,77617.9458419,77576.9717984,2305.85523295,2305.85523295,2305.85523295,-1881.13100688,0,0,0,1,0,0,0,1.45519152284e-11,-6.70752342558e-12
2025-07-17,49718.9392375,49718.9392375,0,0,381.757037226,50100.6962747,61.1255493499,9847.19195203,8101.45002722,920.208749767,0,18120.8144375,16249.0274267,75451.2862779,49718.9392375,75452.1940958,75451.2862779,2301.03402905,2301.03402905,2301.03402905,875.608526114,0,0,0,5,0,0,0,1.45519152284e-11,1.13686837722e-13
2025-07-18,28628.3382663,28628.3382663,0,0,0,28628.3382663,0,8101.45002722,10669.9182599,449.532203632,9337.55694732,16742.4346745,11249.750677,46554.0212485,28628.3382663,46384.9765872,46554.0212485,2296.21282514,2296.21282514,2296.21282514,2539.48764348,0,0,0,0,0,0,0,0,0
2025-07-19,27564.2059361,27564.2059361,0,0,0,27564.2059361,0,10669.9182599,10111.1809503,886.875937784,13776.3468805,15830.3565554,13325.4523886,44350.9460351,27564.2059361,44249.7363579,44350.9460351,2399.30819717,2399.30819717,2399.30819717,-3284.03269174,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-07-20,49658.5729658,49658.5729658,0,0,175.736831721,49834.3097975,25.1916329876,10111.1809503,9337.53195405,698.913196728,0,16499.8047796,14061.1259681,75202.3785919,49658.5729658,75423.0228443,75202.3785919,2352.58171506,2352.58171506,2352.58171506,269.753444412,0,0,0,1,0,0,0,-7.27595761418e-12,2.10320649785e-12
2025-07-21,50260.8220415,50260.8220415,0,0,2022.35588587,52283.1779274,384.276685823,9337.53195405,8383.73951858,775.004059413,0,17566.5303968,15087.3028133,76859.7043071,50260.8220415,76885.6728493,76859.7043071,2305.85523295,2305.85523295,2305.85523295,1299.69248901,0,0,0,6,0,0,0,-2.18278728426e-11,-7.95807864051e-12
2025-07-22,50899.64194,50899.64194,0,0,949.550485936,51849.1924259,140.764124841,8383.73951858,8689.21088757,709.715976829,0,18791.0811206,14945.8514756,78209.3261137,50899.64194,78224.8453375,78209.3261137,2301.03402905,2301.03402905,2301.03402905,839.64114268,0,0,0,4,0,0,0,-7.27595761418e-12,-1.25055521494e-12
2025-07-23,50952.7795247,50952.7795247,0,0,499.262097691,51452.0416224,73.919917074,8689.21088757,8414.90050753,748.998984886,0,19504.4100451,16045.4514786,78350.584751,50952.7795247,78327.3784798,78350.584751,2296.21282514,2296.21282514,2296.21282514,804.276546661,0,0,0,2,0,0,0,7.27595761418e-12,3.41060513165e-13
2025-07-24,50681.6205461,50681.6205461,0,0,234.409413973,50916.02996,34.7715680555,8414.90050753,8615.34452613,281.349142701,0,19051.2718723,15251.1305999,77663.1908471,50681.6205461,77668.819479,77663.1908471,2291.39162123,2291.39162123,2291.39162123,1190.93369285,0,0,0,3,0,0,0,7.27595761418e-12,5.03064256918e-12
2025-07-25,27540.3306201,27540.3306201,0,0,0,27540.3306201,0,8615.34452613,10088.0586586,921.602338204,13004.3252468,16909.3406746,12371.1232272,44969.464599,27540.3306201,44797.6594501,44969.464599,2286.57041733,2286.57041733,2286.57041733,-2430.1929983,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-07-26,26779.2062193,26779.2062193,0,0,0,26779.2062193,0,10088.0586586,9988.28046556,732.4927541,10977.0744373,17202.8310666,14024.0935377,43357.396287,26779.2062193,43390.1750158,43357.396287,2281.74921342,2281.74921342,2281.74921342,672.366853193,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-07-27,49090.1178318,49090.1178318,0,0,5928.29220394,55018.4100358,1224.67816712,9988.28046556,8113.68715281,873.90294836,0,17992.1283148,16260.7579165,75065.7849796,49090.1178318,75261.56198,75065.7849796,2264.00893777,2264.00893777,2264.00893777,2081.42919445,0,0,0,18,0,0,0,-1.45519152284e-11,2.72848410532e-12
2025-07-28,51560.674294,51560.674294,0,0,11107.7820531,62668.4563471,2178.83869758,8113.68715281,7842.3399448,384.605854295,0,17520.2562032,14435.6200118,79245.2805815,51560.674294,79252.7273625,79245.2805815,2246.26866212,2246.26866212,2246.26866212,4227.6616638,0,0,0,26,0,0,0,-7.27595761418e-12,-3.63797880709e-12
2025-07-29,53148.7490226,53148.7490226,0,0,569.146147955,53717.8951705,83.0207821503,7842.3399448,9707.67603515,424.253487328,0,20219.5571954,14699.038847,81930.9970036,53148.7490226,81904.5768568,81930.9970036,2291.39162123,2291.39162123,2291.39162123,132.485400388,0,0,0,4,0,0,0,0,3.41060513165e-13
2025-07-30,52375.2194491,52375.2194491,0,0,35.8037343251,52411.0231834,5.13241604431,9707.67603515,10060.6702594,1556.79463614,576.882810163,18900.0262013,14991.3264213,80140.4988603,52375.2194491,80112.7482376,80140.4988603,2286.57041733,2286.57041733,2286.57041733,-2184.44444211,0,0,0,1,0,0,0,0,3.6024516703e-12
2025-07-31,50766.4521115,50766.4521115,0,0,869.7706148,51636.2227263,128.1354005,10060.6702594,8885.41393786,629.121308901,0,18002.8051594,15640.0028685,77558.784466,50766.4521115,77580.0336977,77558.784466,2281.74921342,2281.74921342,2281.74921342,591.421511314,0,0,0,7,0,0,0,1.45519152284e-11,1.5916157281e-12
2025-08-01,26678.7600285,26678.7600285,0,0,0,26678.7600285,0,8885.41393786,9955.21211315,867.663820006,17372.2814012,16971.1062269,12783.777686,43678.6334288,26678.7600285,43495.7653561,43678.6334288,2264.00893777,2264.00893777,2264.00893777,-7674.98861427,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-08-02,26049.6864043,26049.6864043,0,0,0,26049.6864043,0,9955.21211315,10135.4651093,314.551122695,17770.5921753,17028.107732,13630.5395664,42409.736397,26049.6864043,42441.4570856,42409.736397,2246.26866212,2246.26866212,2246.26866212,-4191.8954503,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-08-03,46312.6615431,46312.6615431,0,0,1743.49908362,48056.1606268,258.487033553,10135.4651093,9684.45618584,1649.79153177,3250.69843837,16340.4293472,13641.6558024,70180.2564648,46312.6615431,70390.0066935,70180.2564648,2228.52838648,2228.52838648,2228.52838648,-4130.85604648,0,0,0,6,0,0,0,-7.27595761418e-12,-2.27373675443e-13
2025-08-04,45409.2705059,45409.2705059,0,0,240.398221738,45649.6687277,35.6120951185,9684.45618584,9158.28605799,268.599404837,0,17573.2571197,14707.8913821,68514.0081307,45409.2705059,68541.716431,68514.0081307,2210.78811083,2210.78811083,2210.78811083,731.638001538,0,0,0,2,0,0,0,-7.27595761418e-12,-7.64543983678e-12
2025-08-05,45552.1394886,45552.1394886,0,0,124.573583078,45676.7130717,18.4759632331,9158.28605799,9294.72554186,136.138722709,0,18041.9497849,14491.1837902,68820.7384874,45552.1394886,68813.2227431,68820.7384874,2193.04783518,2193.04783518,2193.04783518,819.29269179,0,0,0,3,0,0,0,-7.27595761418e-12,-3.41060513165e-13
2025-08-06,45489.8086414,45489.8086414,0,0,5737.18802853,51226.99667,1351.14467616,9294.72554186,7803.87827957,229.403228404,0,16633.503847,14814.9006522,68811.2610138,45489.8086414,68826.8956487,68811.2610138,2177.65886865,2177.65886865,2177.65886865,3378.01198749,0,0,0,19,0,0,0,-7.27595761418e-12,3.63797880709e-12
2025-08-07,46974.4808393,46974.4808393,0,0,493.014254606,47467.4950939,73.0216175003,7803.87827957,9962.75232979,1004.9697775,1531.84482256,20482.3961215,14647.7542132,71686.4201408,46974.4808393,71587.9673997,71686.4201408,2246.26866212,2246.26866212,2246.26866212,-2539.82358722,0,0,0,3,0,0,0,7.27595761418e-12,2.95585778076e-12
2025-08-08,25381.9661208,25381.9661208,0,0,0,25381.9661208,0,9962.75232979,10079.3208693,147.91733418,22251.8386793,17328.1179059,13930.8638183,41572.1813512,25381.9661208,41449.4047678,41572.1813512,2228.52838648,2228.52838648,2228.52838648,-2354.15808936,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-08-09,24782.6572163,24782.6572163,0,0,0,24782.6572163,0,10079.3208693,9363.76731666,121.553985706,19045.7544741,17034.7636205,14442.1567299,40681.8443503,24782.6572163,40693.2763171,40681.8443503,2210.78811083,2210.78811083,2210.78811083,3680.04089774,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-08-10,44969.2627124,44969.2627124,0,0,528.216226352,45497.4789387,77.0685286625,9363.76731666,8478.26541586,317.813803191,0,16891.6780491,14479.2109305,67957.8314431,44969.2627124,68068.3900014,67957.8314431,2281.74921342,2281.74921342,2281.74921342,3505.12996307,0,0,0,3,0,0,0,2.91038304567e-11,-7.73070496507e-12
2025-08-11,45452.0177675,45452.0177675,0,0,1332.64060742,46784.6583749,197.10353717,8478.26541586,9354.14812479,99.1182613264,0,19846.9342534,15287.7223072,69022.4800037,45452.0177675,69005.8916719,69022.4800037,2301.03402905,2301.03402905,2301.03402905,870.7142082,0,0,0,5,0,0,0,-1.45519152284e-11,1.81898940355e-12
2025-08-12,44770.3733261,44770.3733261,0,0,8618.94746683,53389.3207929,1832.64618179,9354.14812479,7957.83447029,50.1511835349,0,15714.7175871,13985.6035346,67707.1627042,44770.3733261,67689.3164473,67707.1627042,2296.21282514,2296.21282514,2296.21282514,5065.55031479,0,0,0,31,0,0,0,-7.27595761418e-12,-1.81898940355e-12
2025-08-13,46542.4367151,46542.4367151,0,0,890.916073979,47433.3527891,130.697815459,7957.83447029,9047.56454176,242.591578017,0,18710.7716464,14174.9679693,70768.6768897,46542.4367151,70648.2790598,70768.6768897,2399.30819717,2399.30819717,2399.30819717,1073.80817591,0,0,0,4,0,0,0,-1.45519152284e-11,-2.50111042988e-12
2025-08-14,45398.3444765,45398.3444765,0,0,871.143681106,46269.4881576,126.923661296,9047.56454176,7910.21322454,227.22675295,0,18905.3778109,16336.9722123,68594.9996736,45398.3444765,68651.0886191,68594.9996736,2352.58171506,2352.58171506,2352.58171506,1783.26707909,0,0,0,3,0,0,0,7.27595761418e-12,3.06954461848e-12
2025-08-15,26231.138544,26231.138544,0,0,0,26231.138544,0,7910.21322454,9744.39854313,332.866197677,20900.916665,17416.6215692,12456.6966843,43353.4346308,26231.138544,43232.6725408,43353.4346308,2305.85523295,2305.85523295,2305.85523295,-1656.10034105,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-08-16,25247.8007415,25247.8007415,0,0,0,25247.8007415,0,9744.39854313,9796.84226311,59.230599685,21122.1118255,17038.4121682,13753.9145082,41395.1204518,25247.8007415,41404.4446121,41395.1204518,2301.03402905,2301.03402905,2301.03402905,-244.867426187,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-08-17,45055.9855786,45055.9855786,0,0,784.022120657,45840.0076993,116.199110466,9796.84226311,9897.24233671,330.635173211,505.262247776,18488.4250184,14885.2641987,67488.2527469,45055.9855786,67677.3311761,67488.2527469,2296.21282514,2296.21282514,2296.21282514,597.339530756,0,0,0,4,0,0,0,2.18278728426e-11,2.84217094304e-12
2025-08-18,45323.6109956,45323.6109956,0,0,1459.81138436,46783.4223799,214.616256737,9897.24233671,9956.7770496,299.227572458,0,18687.1593292,15083.017815,68082.8684465,45323.6109956,68082.1413099,68082.8684465,2291.39162123,2291.39162123,2291.39162123,1027.8721081,0,0,0,4,0,0,0,0,-8.18545231596e-12
2025-08-19,45561.5023768,45561.5023768,0,0,1430.7349351,46992.2373119,212.082389136,9956.7770496,9935.6278384,171.164655389,767.650339226,17148.4788429,13909.3021528,68283.5693455,45561.5023768,68308.9081728,68283.5693455,2286.57041733,2286.57041733,2286.57041733,244.532258381,0,0,0,4,0,0,0,1.45519152284e-11,2.04636307899e-12
2025-08-20,45017.7347583,45017.7347583,0,0,24277.273264,69295.0080223,4098.68410142,9935.6278384,7865.78773581,70.8634558069,0,14629.3986782,13712.6690217,67539.6000776,45017.7347583,67494.1182224,67539.6000776,2281.74921342,2281.74921342,2281.74921342,6969.67518014,0,0,0,30,0,0,0,2.18278728426e-11,-7.27595761418e-12
2025-08-21,47823.7032348,47823.7032348,0,0,441.814594506,48265.5178293,65.5155715524,7865.78773581,9988.05179367,470.652271692,1119.64162249,18257.7758969,12878.7608244,72748.2118784,47823.7032348,72763.745971,72748.2118784,2301.03402905,2301.03402905,2301.03402905,-1156.10171203,0,0,0,4,0,0,0,7.27595761418e-12,-9.09494701773e-12
2025-08-22,25253.2830852,25253.2830852,0,0,0,25253.2830852,0,9988.05179367,8885.37008992,119.153989687,17812.521698,17155.5462128,14888.4059657,41429.3853348,25253.2830852,41242.3577411,41429.3853348,2296.21282514,2296.21282514,2296.21282514,903.435470932,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-08-23,25827.718844,25827.718844,0,0,0,25827.718844,0,8885.37008992,9588.06459018,95.8481383054,16020.0109925,16839.4140626,13007.5003405,42477.7790029,25827.718844,42503.4664995,42477.7790029,2291.39162123,2291.39162123,2291.39162123,3139.49452063,0,0,0,0,0,0,0,0,0
2025-08-24,46592.5370245,46592.5370245,0,0,3.94949814066,46596.4865226,0.58589202502,9588.06459018,9252.55485707,732.767552814,2613.36953333,18348.7075986,15164.4119147,70263.4363614,46592.5370245,70343.4025203,70263.4363614,2352.58171506,2352.58171506,2352.58171506,-2681.648943,0,0,0,1,0,0,0,7.27595761418e-12,-1.74082970261e-12
2025-08-25,46867.3557203,46867.3557203,0,0,12970.8861941,59838.2419144,2520.78954653,9252.55485707,8038.05040005,412.736238403,0,14773.086232,13059.2538592,70378.8660813,46867.3557203,70469.970841,70378.8660813,2305.85523295,2305.85523295,2305.85523295,4687.38307805,0,0,0,24,0,0,0,1.45519152284e-11,-5.45696821064e-12
2025-08-26,49187.0800988,49187.0800988,0,0,277.634645203,49464.714744,40.2667278518,8038.05040005,10415.0496975,1716.43832175,1462.51022366,19560.7991871,13704.9479739,74523.3514141,49187.0800988,74309.0293442,74523.3514141,2492.76116138,2492.76116138,2492.76116138,-3213.26303761,0,0,0,3,0,0,0,2.18278728426e-11,-3.01270119962e-12
2025-08-27,48056.7878683,48056.7878683,0,0,263.952306457,48320.7401748,39.1503113203,10415.0496975,10072.1034407,653.582434488,78.2833252247,17860.9044368,14775.984225,71691.7845269,48056.7878683,71689.2667412,71691.7845269,2446.03467927,2446.03467927,2446.03467927,-707.134464543,0,0,0,3,0,0,0,7.27595761418e-12,-2.27373675443e-12
2025-08-28,47825.8024494,47825.8024494,0,0,4099.07732227,51924.8797717,741.171011922,10072.1034407,7934.04977194,251.910511727,0,15287.5340775,14307.1509046,71258.917656,47825.8024494,71356.3827915,71258.917656,2399.30819717,2399.30819717,2399.30819717,2994.29011793,0,0,0,14,0,0,0,1.45519152284e-11,0
2025-08-29,27823.6021303,27823.6021303,0,0,0,27823.6021303,0,7934.04977194,10530.5923918,213.375491149,17022.2266518,17089.0721676,11505.2600979,45374.6345627,27823.6021303,45000.5061994,45374.6345627,2552.19424435,2552.19424435,2552.19424435,-2219.45309651,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-08-30,26310.6587806,26310.6587806,0,0,0,26310.6587806,0,10530.5923918,9920.41772105,25.7483105064,21456.5087041,15604.4182506,13188.7359867,42410.6591119,26310.6587806,42448.182547,42410.6591119,2539.48764348,2539.48764348,2539.48764348,-5046.29786136,0,0,0,0,0,0,0,0,0
2025-08-31,46943.7112208,46943.7112208,0,0,699.041097374,47642.7523181,102.354476001,9920.41772105,9408.14999906,547.064098745,0,16721.9661011,14005.8334917,69807.4653155,46943.7112208,70019.5751672,69807.4653155,2492.76116138,2492.76116138,2492.76116138,1032.82779072,0,0,0,5,0,0,0,7.27595761418e-12,2.04636307899e-12
2025-09-01,47511.0454278,47511.0454278,0,0,0,47511.0454278,0,9408.14999906,10800,10626.6478511,2849.16478375,14849.8407901,10775.7060391,71124.0819191,47511.0454278,71185.5569589,71124.0819191,2446.03467927,2446.03467927,2446.03467927,-13250.7534056,0,0,0,0,0,0,0,-2.18278728426e-11,0
2025-09-02,41665.6203501,41665.6203501,0,0,0,41665.6203501,0,10800,10800,5054.8892477,0,17653.8844141,14299.6463754,62466.8831364,41665.6203501,62458.4534153,62466.8831364,2399.30819717,2399.30819717,2399.30819717,-4334.88925385,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-09-03,40466.8251044,40466.8251044,0,0,0,40466.8251044,0,10800,10752.262634,1676.20729479,491.899089606,16874.6103977,13711.3980516,60879.0359805,40466.8251044,60901.0264245,60879.0359805,2352.58171506,2352.58171506,2352.58171506,-631.748047019,0,0,0,0,0,0,0,-2.18278728426e-11,0
2025-09-04,39858.7067597,39858.7067597,0,0,0,39858.7067597,0,10752.262634,10375.3892713,2102.86993259,671.555480109,18707.7059589,15492.4278531,59915.2690685,39858.7067597,59961.7739731,59915.2690685,2305.85523295,2305.85523295,2305.85523295,-1325.66580922,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-09-05,22634.7993995,22634.7993995,0,0,0,22634.7993995,0,10375.3892713,10800,3722.64235099,23431.4907418,16072.2824123,12636.3990982,37414.2780736,22634.7993995,37260.7808977,37414.2780736,2301.03402905,2301.03402905,2301.03402905,-6140.93987056,0,0,0,0,0,0,0,0,0
2025-09-06,21789.6134265,21789.6134265,0,0,0,21789.6134265,0,10800,10800,3631.39751482,21802.9976704,16159.4536202,13089.1574323,36225.7750731,21789.6134265,36257.4924386,36225.7750731,2296.21282514,2296.21282514,2296.21282514,-2313.71710817,0,0,0,0,0,0,0,0,0
2025-09-07,37337.1831742,37337.1831742,0,0,2265.18384896,39602.3670232,432.895092082,10800,8359.70676377,973.874084933,0,16764.2917991,15775.3402699,56490.9141387,37337.1831742,56595.1095975,56490.9141387,2291.39162123,2291.39162123,2291.39162123,6331.18574061,0,0,0,5,0,0,0,7.27595761418e-12,-1.81898940355e-12
2025-09-08,34219.6451397,34219.6451397,0,0,39142.387068,73362.0322078,7828.66800523,8359.70676377,7338.55193062,0,0,15613.6049287,13566.059342,53614.4471147,34219.6451397,53488.6767551,53614.4471147,2352.58171506,2352.58171506,2352.58171506,15522.1881952,0,0,0,52,0,0,0,0,0
2025-09-09,37534.2478388,37534.2478388,0,0,1951.75085075,39485.9986895,366.153090666,7338.55193062,7527.91524354,64.1171037033,1493.70585933,21495.981437,17241.3179824,58549.1675937,37534.2478388,58380.2110601,58549.1675937,2539.48764348,2539.48764348,2539.48764348,2916.9229544,0,0,0,10,0,0,0,-1.45519152284e-11,-4.54747350886e-13
2025-09-10,38961.3035869,38961.3035869,0,0,26264.9946633,65226.2982502,4580.13354411,7527.91524354,7821.50713997,143.183398524,0,16861.0202367,13393.1936849,60346.8750562,38961.3035869,60295.9358909,60346.8750562,2590.31404694,2590.31404694,2590.31404694,10274.150757,0,0,0,46,0,0,0,2.18278728426e-11,0
