date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-06-19,53403.098285,53403.098285,0,0,1027.2528873,54430.3511723,148.861865172,9927.86064207,10082.940253,3392.97251455,922.49805,19429.0307623,15597.9432676,76257.2003941,53403.098285,76253.4274635,76257.2003941,2182.36148689,2182.36148689,2182.36148689,-4269.68175808,0,0,0,3,0,0,0,7.27595761418e-12,-3.41060513165e-12
2025-06-20,20025.3025416,20025.3025416,0,0,0,20025.3025416,0,10082.940253,10302.493736,995.015026559,10340.8879496,16916.7603955,13504.9777857,37148.266436,20025.3025416,36960.0339854,37148.266436,2149.23224471,2149.23224471,2149.23224471,-3677.91812856,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-06-21,19450.5618767,19450.5618767,0,0,0,19450.5618767,0,10302.493736,10580.8200878,1623.29770923,12169.9706973,18214.5712768,14503.3090177,36839.2710657,19450.5618767,36883.8343998,36839.2710657,2116.10300253,2116.10300253,2116.10300253,-4881.48397543,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-06-22,48355.9623526,48355.9623526,0,0,2386.23221235,50742.194565,483.902388371,10580.8200878,8487.60032604,544.810569892,0,17606.2881595,16144.9911948,68979.5462462,48355.9623526,69133.7712343,68979.5462462,2111.77279151,2111.77279151,2111.77279151,1792.22753339,0,0,0,11,0,0,0,0,4.54747350886e-13
2025-06-23,49804.0410872,49804.0410872,0,0,356.918509648,50160.9595968,51.3714635709,8487.60032604,8732.25639718,753.717157081,142.847612947,20767.0298487,16601.1037135,72072.4054417,49804.0410872,72057.4651481,72072.4054417,2107.44258048,2107.44258048,2107.44258048,210.300537258,0,0,0,3,0,0,0,-1.45519152284e-11,3.41060513165e-13
2025-06-24,49841.7718018,49841.7718018,0,0,52276.9710123,102118.742814,8867.87428306,8732.25639718,8704.97964436,161.467940139,0,16472.0821423,13366.9356128,70667.5324366,49841.7718018,69831.8309555,70667.5324366,2103.11236946,2103.11236946,2103.11236946,11211.201235,0,0,0,52,0,0,0,0,7.27595761418e-12
2025-06-25,51592.1508797,51592.1508797,0,0,279.595199772,51871.7460795,40.456479602,8704.97964436,8727.37649138,459.58301876,0,20034.3144423,16207.6375359,74683.2248122,51592.1508797,75507.8338382,74683.2248122,2149.23224471,2149.23224471,2149.23224471,697.32448906,0,0,0,2,0,0,0,2.91038304567e-11,1.25055521494e-12
2025-06-26,51025.449964,51025.449964,0,0,977.313610014,52002.7635741,139.406716724,8727.37649138,9751.02245669,2415.14729259,0,19983.0512917,15264.9901775,74541.1855234,51025.449964,74562.1992265,74541.1855234,2116.10300253,2116.10300253,2116.10300253,-2149.32275128,0,0,0,5,0,0,0,-7.27595761418e-12,1.36424205266e-12
2025-06-27,18419.4730782,18419.4730782,0,0,0,18419.4730782,0,9751.02245669,10230.664268,583.971625364,11327.5045864,18213.797618,14321.4984405,35575.421256,18419.4730782,35402.4505427,35575.421256,2111.77279151,2111.77279151,2111.77279151,-2936.98564022,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-06-28,18157.13521,18157.13521,0,0,0,18157.13521,0,10230.664268,9900.82270229,404.433685246,9962.77828274,17893.7013211,14790.7554792,35247.0839265,18157.13521,35271.2688037,35247.0839265,2107.44258048,2107.44258048,2107.44258048,1107.30468971,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-06-29,48324.4057485,48324.4057485,0,0,10999.2212772,59323.6270257,1843.08075051,9900.82270229,8018.86086374,253.793025537,0,16755.1881651,15265.4680684,69168.200905,48324.4057485,69329.3528555,69168.200905,2103.11236946,2103.11236946,2103.11236946,3773.12332862,0,0,0,28,0,0,0,7.27595761418e-12,1.81898940355e-12
2025-06-30,50314.2906224,50314.2906224,0,0,2206.46711486,52520.7577372,451.629576073,8018.86086374,7926.71513778,214.892129917,0,19305.3723111,15720.2827253,73226.0361229,50314.2906224,73177.2780214,73226.0361229,2149.23224471,2149.23224471,2149.23224471,2305.85523295,0,0,0,11,0,0,0,-1.45519152284e-11,-8.64019966684e-12
2025-07-01,56505.8799187,56505.8799187,0,0,34951.1354564,91457.0153752,6267.21156915,7926.71513778,6429.90687012,380.462532379,0,18478.2414033,16314.5029775,75143.5334223,56505.8799187,75151.9898017,75143.5334223,2281.74921342,2281.74921342,2281.74921342,9326.41150308,0,0,0,58,0,0,0,-7.27595761418e-12,7.27595761418e-12
2025-07-02,58382.9246742,58382.9246742,0,0,8853.51293678,67236.437611,1566.70656659,6429.90687012,6920.63032106,1738.81920562,494.098288525,20361.3454941,16051.0387444,77881.2840439,58382.9246742,77924.668496,77881.2840439,2301.03402905,2301.03402905,2301.03402905,2193.04783518,0,0,0,14,0,0,0,-2.91038304567e-11,-3.63797880709e-12
2025-07-03,62483.3209535,62483.3209535,0,0,25402.8900951,87886.2110486,3719.85370983,6920.63032106,8256.34308673,42.5088690132,0,19606.6008413,14679.2051923,81010.4697415,62483.3209535,80270.4135446,81010.4697415,2296.21282514,2296.21282514,2296.21282514,6351.79808542,0,0,0,37,0,0,0,-7.27595761418e-12,-7.27595761418e-12
2025-07-04,26577.4271045,26577.4271045,0,0,0,26577.4271045,0,8256.34308673,8788.3141972,5.68434188608e-14,10743.4228694,17747.4999223,13896.7009377,43475.0893207,26577.4271045,44141.7208415,43475.0893207,2424.72139889,2424.72139889,2424.72139889,525.59066362,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-07-05,26797.1565549,26797.1565549,0,0,0,26797.1565549,0,8788.3141972,9009.24180914,57.7051752043,12252.0186916,18492.8937864,14780.4091162,44812.2885036,26797.1565549,44770.0125123,44812.2885036,2365.28831592,2365.28831592,2365.28831592,-863.014421672,0,0,0,0,0,0,0,1.09139364213e-11,0
2025-07-06,65696.2773569,65696.2773569,0,0,5019.64263875,70715.9199956,963.666398088,9009.24180914,9483.90680035,577.987406924,0,19494.445476,15363.3023435,83539.4456914,65696.2773569,82973.6770368,83539.4456914,2305.85523295,2305.85523295,2305.85523295,1610.34742298,0,0,0,17,0,0,0,-1.45519152284e-11,-5.45696821064e-12
2025-07-07,67234.8594373,67234.8594373,0,0,0,67234.8594373,0,9483.90680035,10800,7087.18911496,1846.59441667,15925.381721,11715.0753143,86553.572705,67234.8594373,87318.8200247,86553.572705,2301.03402905,2301.03402905,2301.03402905,-9003.55071194,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-07-08,70443.4114588,70443.4114588,0,0,0,70443.4114588,0,10800,10800,9188.62995804,1768.62963333,17335.3429888,14041.6278209,89822.3617759,70443.4114588,89695.1936881,89822.3617759,2296.21282514,2296.21282514,2296.21282514,-10343.2949371,0,0,0,0,0,0,0,-2.91038304567e-11,0
2025-07-09,67008.0366906,67008.0366906,0,0,0,67008.0366906,0,10800,10800,7759.91754046,648.135772016,16610.1026674,13454.1831606,85622.697836,67008.0366906,84978.7533307,85622.697836,2291.39162123,2291.39162123,2291.39162123,-7283.54751085,0,0,0,0,0,0,0,0,0
2025-07-10,64221.9576404,64221.9576404,0,0,0,64221.9576404,0,10800,10800,4413.04026212,1312.9125,17466.360121,14147.751698,81898.1845685,64221.9576404,81893.5624785,81898.1845685,2286.57041733,2286.57041733,2286.57041733,-5510.11874523,0,0,0,0,0,0,0,2.91038304567e-11,0
2025-07-11,28265.8555097,28265.8555097,0,0,0,28265.8555097,0,10800,10512.6313361,858.096478822,8257.97144356,17739.4969923,14627.6243612,44746.7177034,28265.8555097,45374.7132252,44746.7177034,2281.74921342,2281.74921342,2281.74921342,3063.87509917,0,0,0,0,0,0,0,0,0
2025-07-12,27231.4534382,27231.4534382,0,0,0,27231.4534382,0,10512.6313361,9573.92227301,526.000438896,10296.8436352,17196.1251293,14773.6995115,44329.5130252,27231.4534382,44280.610179,44329.5130252,2301.03402905,2301.03402905,2301.03402905,323.810464703,0,0,0,0,0,0,0,0,0
2025-07-13,59626.6000418,59626.6000418,0,0,265.990627805,59892.5906696,31.176295644,9573.92227301,10450.8881766,2444.78733129,3343.36428914,17961.1211998,13759.2388585,79226.578066,59626.6000418,78595.7539531,79226.578066,2296.21282514,2296.21282514,2296.21282514,-5376.30931303,0,0,0,2,0,0,0,-7.27595761418e-12,1.13686837722e-13
2025-07-14,55567.6538286,55567.6538286,0,0,7820.0143304,63387.668159,1240.50911021,10450.8881766,7868.22403782,31.9799561386,0,15413.0784181,14808.9912436,71203.2372371,55567.6538286,72002.6572875,71203.2372371,2291.39162123,2291.39162123,2291.39162123,3460.98157255,0,0,0,27,0,0,0,7.27595761418e-12,0
2025-07-15,61051.8020123,61051.8020123,0,0,0,61051.8020123,0,7868.22403782,9641.35965575,1620.81799441,0,18122.0823737,13083.0646665,79408.8862849,61051.8020123,79467.535742,79408.8862849,2365.28831592,2365.28831592,2365.28831592,-1108.02566549,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-07-16,60768.1717877,60768.1717877,0,0,238.202164795,61006.3739525,28.552463342,9641.35965575,9746.50477761,1313.35459281,788.67255,18944.7701607,15250.6332205,77902.175003,60768.1717877,77877.1122876,77902.175003,2305.85523295,2305.85523295,2305.85523295,-1881.13100688,0,0,0,2,0,0,0,-1.45519152284e-11,3.60955709766e-12
2025-07-17,58652.759248,58652.759248,0,0,96.1144337961,58748.8736818,12.5631685355,9746.50477761,7939.60254517,877.772674933,0,19144.3196697,17133.1109417,75596.8343011,58652.759248,75592.3852258,75596.8343011,2301.03402905,2301.03402905,2301.03402905,875.608526114,0,0,0,3,0,0,0,-7.27595761418e-12,-3.51008111465e-12
2025-07-18,28158.5580615,28158.5580615,0,0,0,28158.5580615,0,7939.60254517,10488.6135152,671.306324681,9278.00034696,18233.5659507,12475.078547,46982.0421753,28158.5580615,46807.6406207,46982.0421753,2296.21282514,2296.21282514,2296.21282514,2539.48764348,0,0,0,0,0,0,0,0,0
2025-07-19,27145.0435151,27145.0435151,0,0,0,27145.0435151,0,10488.6135152,10098.725372,787.700473933,13928.7788654,18277.0487099,15155.3087839,45021.0383153,27145.0435151,44701.8143879,45021.0383153,2399.30819717,2399.30819717,2399.30819717,-3284.03269174,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-07-20,57789.3616605,57789.3616605,0,0,214.355605091,58003.7172656,25.1916329876,10098.725372,9114.09182031,707.00312889,0,16998.7995365,14655.1978211,75115.391428,57789.3616605,75616.6820304,75115.391428,2352.58171506,2352.58171506,2352.58171506,269.753444412,0,0,0,1,0,0,0,7.27595761418e-12,7.07700564817e-12
2025-07-21,59763.500559,59763.500559,0,0,2384.80921886,62148.3097778,386.424212293,9114.09182031,8199.53092765,789.007944546,0,18530.6695474,15832.9471368,77090.0554929,59763.500559,77064.1057216,77090.0554929,2305.85523295,2305.85523295,2305.85523295,1299.69248901,0,0,0,6,0,0,0,0,-3.63797880709e-12
2025-07-22,60020.2855245,60020.2855245,0,0,467.922223988,60488.2077484,55.5533074086,8199.53092765,8534.3991507,549.646222174,0,18947.432896,15046.039245,78190.6311824,60020.2855245,78200.793513,78190.6311824,2301.03402905,2301.03402905,2301.03402905,839.64114268,0,0,0,2,0,0,0,0,9.09494701773e-13
2025-07-23,59548.9692217,59548.9692217,0,0,723.992383709,60272.9616054,86.0237236997,8534.3991507,8247.37328224,784.004357099,0,19352.3275674,15933.7086112,78333.1467063,59548.9692217,78304.5835418,78333.1467063,2296.21282514,2296.21282514,2296.21282514,804.276546661,0,0,0,3,0,0,0,-7.27595761418e-12,-6.8212102633e-13
2025-07-24,59677.5298035,59677.5298035,0,0,267.290029047,59944.8198326,32.0832937824,8247.37328224,8721.19010047,174.421677184,0,19284.666783,15194.1449578,77849.3322086,59677.5298035,77636.9465903,77849.3322086,2291.39162123,2291.39162123,2291.39162123,1190.93369285,0,0,0,2,0,0,0,-7.27595761418e-12,-1.47792889038e-12
2025-07-25,27000.8331224,27000.8331224,0,0,0,27000.8331224,0,8721.19010047,9960.76701983,877.748595689,12997.5496442,17521.049567,13076.4309219,44825.2364517,27000.8331224,44860.7317665,44825.2364517,2286.57041733,2286.57041733,2286.57041733,-2430.1929983,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-07-26,26322.9221789,26322.9221789,0,0,0,26322.9221789,0,9960.76701983,9925.49715115,609.724776296,11001.1998974,17997.1697595,14609.450387,43467.7356128,26322.9221789,43495.1574485,43467.7356128,2281.74921342,2281.74921342,2281.74921342,672.366853193,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-07-27,57785.3129619,57785.3129619,0,0,6250.02538822,64035.3383501,1194.623736,9925.49715115,8000.01867839,815.847643341,0,19663.480047,17660.3494635,75309.5442908,57785.3129619,75485.6098738,75309.5442908,2264.00893777,2264.00893777,2264.00893777,2081.42919445,0,0,0,17,0,0,0,-1.45519152284e-11,-9.09494701773e-13
2025-07-28,60960.2924752,60960.2924752,0,0,13072.7054273,74032.9979025,2160.96975274,8000.01867839,7736.62416514,351.811732367,0,17435.0454527,14359.4418786,79221.322787,60960.2924752,79209.0581507,79221.322787,2246.26866212,2246.26866212,2246.26866212,4227.6616638,0,0,0,26,0,0,0,-7.27595761418e-12,1.81898940355e-12
2025-07-29,62114.2961484,62114.2961484,0,0,665.358441502,62779.6545899,78.3595247946,7736.62416514,9540.57885705,365.352024931,0,21676.0437969,15934.0362528,82098.2459943,62114.2961484,82121.9624687,82098.2459943,2291.39162123,2291.39162123,2291.39162123,132.485400388,0,0,0,4,0,0,0,-1.45519152284e-11,1.36424205266e-12
2025-07-30,61842.9141312,61842.9141312,0,0,69.8681187148,61912.7822499,8.31486611719,9540.57885705,9962.99893111,1494.34041851,607.853890292,19663.091078,15546.9257065,80313.2988641,61842.9141312,80280.1913482,80313.2988641,2286.57041733,2286.57041733,2286.57041733,-2184.44444211,0,0,0,2,0,0,0,4.36557456851e-11,3.53850282409e-12
2025-07-31,59595.5695165,59595.5695165,0,0,881.629869328,60477.1993858,104.570315127,9962.99893111,9528.62366538,560.890484855,0,19555.7091133,16231.0621209,78475.9634288,59595.5695165,77658.522434,78475.9634288,2281.74921342,2281.74921342,2281.74921342,591.421511314,0,0,0,6,0,0,0,-1.45519152284e-11,6.8212102633e-13
2025-08-01,25824.1366246,25824.1366246,0,0,0,25824.1366246,0,9528.62366538,9809.30024939,889.857633509,17360.6137916,17680.3158966,14068.4469506,43113.7000378,25824.1366246,43744.453881,43113.7000378,2264.00893777,2264.00893777,2264.00893777,-7674.98861427,0,0,0,0,0,0,0,0,0
2025-08-02,25268.6009241,25268.6009241,0,0,0,25268.6009241,0,9809.30024939,10008.2183723,324.117322167,17779.0428047,17696.2232118,14154.9144909,42571.4937811,25268.6009241,42583.5030523,42571.4937811,2246.26866212,2246.26866212,2246.26866212,-4191.8954503,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-08-03,53275.6687265,53275.6687265,0,0,2037.17414891,55312.8428754,244.745179087,10008.2183723,9451.87953793,1750.18741692,3250.69843837,17603.4000418,14759.4589848,70439.5617166,53275.6687265,70629.6005279,70439.5617166,2228.52838648,2228.52838648,2228.52838648,-4130.85604648,0,0,0,6,0,0,0,-7.27595761418e-12,7.50333128963e-12
2025-08-04,52938.066184,52938.066184,0,0,289.419109672,53227.4852937,35.6120951185,9451.87953793,9102.32499205,242.24237824,0,17748.3500136,14690.7626023,68679.8727778,52938.066184,68687.8696606,68679.8727778,2210.78811083,2210.78811083,2210.78811083,731.638001538,0,0,0,2,0,0,0,7.27595761418e-12,9.09494701773e-12
2025-08-05,53175.5961031,53175.5961031,0,0,156.383799686,53331.9799028,18.8856815603,9102.32499205,9172.54464664,184.859793181,0,19006.2265325,15331.8458022,68992.6645753,53175.5961031,68965.4374135,68992.6645753,2193.04783518,2193.04783518,2193.04783518,819.29269179,0,0,0,3,0,0,0,0,1.19371179608e-12
2025-08-06,53545.6359755,53545.6359755,0,0,6680.35455094,60225.9905265,1354.62549495,9172.54464664,7735.17595091,233.119634037,0,17338.7297969,15338.0029616,68993.620241,53545.6359755,68992.1560243,68993.620241,2177.65886865,2177.65886865,2177.65886865,3378.01198749,0,0,0,20,0,0,0,2.18278728426e-11,-1.09139364213e-11
2025-08-07,54384.8925528,54384.8925528,0,0,620.97567066,55005.8682235,73.0216175003,7735.17595091,9783.11420253,1016.37537527,1567.6347754,20422.8250188,14699.3438387,71622.4549632,54384.8925528,71600.2353259,71622.4549632,2246.26866212,2246.26866212,2246.26866212,-2539.82358722,0,0,0,3,0,0,0,0,1.13686837722e-13
2025-08-08,24582.6858175,24582.6858175,0,0,0,24582.6858175,0,9783.11420253,9953.27510804,289.603594689,22221.1691921,19025.8862248,15257.8230271,42054.0072344,24582.6858175,41911.5192337,42054.0072344,2228.52838648,2228.52838648,2228.52838648,-2354.15808936,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-08-09,24320.5498035,24320.5498035,0,0,0,24320.5498035,0,9953.27510804,9249.48752587,121.553985706,19052.6373215,17903.4190002,15135.1782141,40864.3610933,24320.5498035,40856.0816427,40864.3610933,2210.78811083,2210.78811083,2210.78811083,3680.04089774,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-08-10,53011.2994802,53011.2994802,0,0,569.570690743,53580.8701709,66.9725537051,9249.48752587,8370.36907465,223.808090145,0,16908.5128298,14487.1019982,67882.865418,53011.2994802,68072.2696458,67882.865418,2281.74921342,2281.74921342,2281.74921342,3505.12996307,0,0,0,2,0,0,0,2.18278728426e-11,7.95807864051e-13
2025-08-11,52625.0753892,52625.0753892,0,0,954.094075291,53579.1694645,113.851127659,8370.36907465,9109.36781011,42.9722079368,0,19076.1240476,14786.5616167,68779.9368446,52625.0753892,68784.7760857,68779.9368446,2301.03402905,2301.03402905,2301.03402905,870.7142082,0,0,0,4,0,0,0,0,-2.38742359215e-12
2025-08-12,52469.4489743,52469.4489743,0,0,9814.13949929,62283.5884736,1814.07344143,9109.36781011,7748.71579739,58.9481462011,0,16429.4049906,14532.4048539,67902.4184916,52469.4489743,67879.2153414,67902.4184916,2296.21282514,2296.21282514,2296.21282514,5065.55031479,0,0,0,31,0,0,0,-7.27595761418e-12,3.63797880709e-12
2025-08-13,54006.9302896,54006.9302896,0,0,527.997548499,54534.9278381,62.1000035721,7748.71579739,8717.54389251,213.043730183,0,18581.2908498,14178.9003027,70674.3137237,54006.9302896,70668.4663072,70674.3137237,2399.30819717,2399.30819717,2399.30819717,1073.80817591,0,0,0,2,0,0,0,7.27595761418e-12,3.41060513165e-12
2025-08-14,53023.0758965,53023.0758965,0,0,657.786418444,53680.862315,77.1620615795,8717.54389251,7804.0454448,28.7595467056,0,19262.531713,16424.7992905,68715.620891,53023.0758965,68719.7915231,68715.620891,2352.58171506,2352.58171506,2352.58171506,1783.26707909,0,0,0,2,0,0,0,-7.27595761418e-12,8.86757334229e-12
2025-08-15,25659.3131349,25659.3131349,0,0,0,25659.3131349,0,7804.0454448,9635.30321926,428.798245772,20924.0862923,17952.8497066,12893.6762653,43571.7848627,25659.3131349,43399.1044592,43571.7848627,2305.85523295,2305.85523295,2305.85523295,-1656.10034105,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-08-16,24697.9480643,24697.9480643,0,0,0,24697.9480643,0,9635.30321926,9594.45782502,59.230599685,21133.5927669,17823.0730622,14473.4500352,41471.7267602,24697.9480643,41475.6940273,41471.7267602,2301.03402905,2301.03402905,2301.03402905,-244.867426187,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-08-17,52946.0660356,52946.0660356,0,0,1426.80461112,54372.8706467,171.248168979,9594.45782502,10549.4785675,286.416845303,514.854344135,20275.7891282,15563.8705255,68507.3352398,52946.0660356,67857.7234423,68507.3352398,2296.21282514,2296.21282514,2296.21282514,597.339530756,0,0,0,5,0,0,0,0,-6.8212102633e-13
2025-08-18,52384.7409711,52384.7409711,0,0,1790.10597241,54174.8469435,211.059371342,10549.4785675,9782.39282118,280.877936886,0,19141.483844,16194.9790853,67410.4389408,52384.7409711,68237.6882443,67410.4389408,2291.39162123,2291.39162123,2291.39162123,1027.8721081,0,0,0,4,0,0,0,0,-9.09494701773e-13
2025-08-19,53131.5123993,53131.5123993,0,0,553.260458423,53684.7728577,65.9670121766,9782.39282118,9720.79157316,36.1455342717,774.218082894,17691.8711626,14385.8567649,68368.0710527,53131.5123993,68388.0529867,68368.0710527,2286.57041733,2286.57041733,2286.57041733,244.532258381,0,0,0,2,0,0,0,-7.27595761418e-12,2.38742359215e-12
2025-08-20,53009.4510649,53009.4510649,0,0,28704.6914995,81714.1425644,4095.70156748,9720.79157316,7757.59003116,58.5481232298,0,15101.998731,13999.5003599,67716.0359935,53009.4510649,67665.197245,67716.0359935,2281.74921342,2281.74921342,2281.74921342,6969.67518014,0,0,0,31,0,0,0,-1.45519152284e-11,0
2025-08-21,55096.788487,55096.788487,0,0,347.924354024,55444.712841,41.9611580288,7757.59003116,9770.84551942,474.188167072,1146.04666954,17949.6752924,12727.3070474,72645.0604069,55096.788487,72682.0220724,72645.0604069,2301.03402905,2301.03402905,2301.03402905,-1156.10171203,0,0,0,3,0,0,0,7.27595761418e-12,-1.5916157281e-12
2025-08-22,24681.5279382,24681.5279382,0,0,0,24681.5279382,0,9770.84551942,8704.73529163,277.911359773,17901.5683695,17436.3794323,15082.9665451,41763.4620164,24681.5279382,41571.0775295,41763.4620164,2296.21282514,2296.21282514,2296.21282514,903.435470932,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-08-23,25006.224336,25006.224336,0,0,0,25006.224336,0,8704.73529163,10149.8418618,95.8481383054,16038.2538944,18405.4630362,13607.8291462,43461.7420726,25006.224336,42648.7393426,43461.7420726,2291.39162123,2291.39162123,2291.39162123,3139.49452063,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-08-24,53798.9270908,53798.9270908,0,0,81.7187710306,53880.6458619,9.79136964182,10149.8418618,9151.87205786,382.600940021,2837.46197769,17619.0019184,15169.5643774,69393.2985724,53798.9270908,70374.5870578,69393.2985724,2352.58171506,2352.58171506,2352.58171506,-2681.648943,0,0,0,1,0,0,0,0,-1.76214598469e-12
2025-08-25,54504.714882,54504.714882,0,0,15022.5011321,69527.2160141,2497.86215525,9151.87205786,7889.79954628,358.669345876,0,15176.81752,13429.0874517,70381.6242757,54504.714882,70420.8107219,70381.6242757,2305.85523295,2305.85523295,2305.85523295,4687.38307805,0,0,0,24,0,0,0,7.27595761418e-12,3.63797880709e-12
2025-08-26,56341.6346597,56341.6346597,0,0,219.086751875,56560.7214116,25.9796930956,7889.79954628,10014.8296944,1731.20654848,1462.51022366,19206.5237628,13644.7571145,74258.3221106,56341.6346597,74251.6732945,74258.3221106,2492.76116138,2492.76116138,2492.76116138,-3213.26303761,0,0,0,1,0,0,0,0,5.68434188608e-14
2025-08-27,55289.298234,55289.298234,0,0,114.974360515,55404.2725946,13.6314376092,10014.8296944,9709.9156614,588.987203527,174.5744883,18652.8050399,15383.194712,71933.6894487,55289.298234,71879.2533496,71933.6894487,2446.03467927,2446.03467927,2446.03467927,-707.134464543,0,0,0,1,0,0,0,1.45519152284e-11,-6.53699316899e-13
2025-08-28,54892.064164,54892.064164,0,0,4816.60106803,59708.665232,745.914645452,9709.9156614,7568.29372887,336.42524728,0,15844.4846929,14761.4923405,71441.2979375,54892.064164,71486.8447596,71441.2979375,2399.30819717,2399.30819717,2399.30819717,2994.29011793,0,0,0,15,0,0,0,-7.27595761418e-12,2.72848410532e-12
2025-08-29,26938.5047154,26938.5047154,0,0,0,26938.5047154,0,7568.29372887,10069.4979377,444.033725304,17054.2394638,18116.3163665,12423.1324689,45746.6774366,26938.5047154,45542.4224592,45746.6774366,2552.19424435,2552.19424435,2552.19424435,-2219.45309651,0,0,0,0,0,0,0,-1.09139364213e-11,0
2025-08-30,25803.941996,25803.941996,0,0,0,25803.941996,0,10069.4979377,9884.08916175,49.4699518791,21435.9077815,17061.1090729,13986.3662473,43072.8403923,25803.941996,42607.9257781,43072.8403923,2539.48764348,2539.48764348,2539.48764348,-5046.29786136,0,0,0,0,0,0,0,0,0
2025-08-31,53480.6294777,53480.6294777,0,0,1058.70929885,54539.3387765,127.153622305,9884.08916175,9037.30024322,537.897322059,0,16401.3838393,14047.2309365,69411.5196859,53480.6294777,70060.030828,69411.5196859,2492.76116138,2492.76116138,2492.76116138,1032.82779072,0,0,0,5,0,0,0,-1.45519152284e-11,-3.18323145621e-12
2025-09-01,48589.6025082,48589.6025082,0,0,0,48589.6025082,0,9037.30024322,10800,11070.4499658,2857.35157226,15245.3774068,10762.3259184,71984.9875597,48589.6025082,71161.2109528,71984.9875597,2446.03467927,2446.03467927,2446.03467927,-13250.7534056,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-09-02,42152.7163053,42152.7163053,0,0,0,42152.7163053,0,10800,10800,4274.87032423,0,18407.6462426,14910.1934565,61830.0789603,42152.7163053,62603.0642592,61830.0789603,2399.30819717,2399.30819717,2399.30819717,-4334.88925385,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-09-03,42746.6258454,42746.6258454,0,0,0,42746.6258454,0,10800,10508.0781983,1825.9214235,654.448958304,16661.0330722,13758.16641,60930.954294,42746.6258454,60901.0264245,60930.954294,2352.58171506,2352.58171506,2352.58171506,-631.748047019,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-09-04,41171.6545611,41171.6545611,0,0,0,41171.6545611,0,10508.0781983,10404.1249339,1272.05893439,1293.27248026,19622.0088872,15987.3851365,60125.5207153,41171.6545611,60120.1073064,60125.5207153,2305.85523295,2305.85523295,2305.85523295,-1325.66580922,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-09-05,18976.5667273,18976.5667273,0,0,0,18976.5667273,0,10404.1249339,10800,3009.67910007,24263.9013161,16441.2560938,12961.1298766,37577.9683002,18976.5667273,37419.1142311,37577.9683002,2301.03402905,2301.03402905,2301.03402905,-6140.93987056,0,0,0,0,0,0,0,0,0
2025-09-06,18243.0047988,18243.0047988,0,0,0,18243.0047988,0,10800,10800,2853.74697073,22703.1520923,16376.2238766,13264.7413401,36389.4652996,18243.0047988,36415.8257719,36389.4652996,2296.21282514,2296.21282514,2296.21282514,-2313.71710817,0,0,0,0,0,0,0,0,0
2025-09-07,38199.9752737,38199.9752737,0,0,2262.38532161,40462.3605953,428.673896649,10800,8363.85612255,1197.39561762,0,16693.4344261,15714.2113749,56708.9283889,38199.9752737,56595.1095975,56708.9283889,2291.39162123,2291.39162123,2291.39162123,6331.18574061,0,0,0,5,0,0,0,0,-1.81898940355e-12
2025-09-08,35501.4275038,35501.4275038,0,0,39930.3973018,75431.8248056,7812.07102724,8363.85612255,7114.50971431,0,0,15105.8085649,13360.116705,53329.190366,35501.4275038,53484.0663564,53329.190366,2352.58171506,2352.58171506,2352.58171506,15522.1881952,0,0,0,51,0,0,0,7.27595761418e-12,0
2025-09-09,38937.8027852,38937.8027852,0,0,1990.51296465,40928.3157498,366.153090666,7114.50971431,7155.88128377,0,1537.41801155,21044.4746613,17008.7900632,58309.7837857,38937.8027852,58348.5005059,58309.7837857,2539.48764348,2539.48764348,2539.48764348,2916.9229544,0,0,0,10,0,0,0,-2.18278728426e-11,-4.54747350886e-13
