date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,reserve_06_kwh,window_residual_06_kwh,reserve_12_kwh,window_residual_12_kwh,reserve_18_kwh,window_residual_18_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-05-02,12628.8295673,11695.1443675,0,933.685199845,5582.53834062,18211.367908,1078.52079521,9405.4329107,9255.72474858,0,12844.8345804,19180.4393611,15670.8932284,27874.9897982,11695.1443675,28541.5940812,29566.1800012,1323.93695717,1323.93695717,1323.93695717,8032.62762442,1132.09424843,3295.30605777,547.307605884,2751.67020733,222.320756905,1895.91862158,1691.19020305,0,1691.19020305,9,0,0,0,5.45696821064e-12,0
2025-05-03,12241.5048817,11929.20901,40.7009524136,271.594919327,3011.83103157,15253.3359133,694.444205104,9255.72474858,8750.02308435,2.94888692848,18170.5779398,18430.156276,15383.5580814,29012.1206496,12010.6109148,29025.4926335,29392.8524662,1440.04126787,1440.04126787,1440.04126787,1387.00037068,1132.79455344,953.864647622,596.137010051,1507.8098131,245.658238132,1912.43428735,505.008733896,124.276917273,629.285651168,8,9,20,124.276917273,3.63797880709e-12,1.36424205266e-12
2025-05-04,36901.4689391,34986.2460026,1364.00878059,551.214155932,2480.49252953,39381.9614686,470.529349893,8750.02308435,9120.33628194,127.969913622,1132.08577778,18498.3836448,14650.4088745,60223.2531282,37714.2635637,60390.9334415,56372.1684452,1436.2405556,1436.2405556,1436.2405556,-3625.04724923,1132.61947719,553.275260506,629.311976213,1828.94793068,253.706332386,1364.01713096,868.678498662,4719.76318168,5588.44168035,8,9,42,4719.76318168,-1.45519152284e-11,2.27373675443e-12
2025-05-05,38063.8574042,36443.9807277,988.344630059,631.532046488,3333.25256124,41397.1099654,533.979621237,9120.33628194,9942.73545387,608.504225993,19.8089550108,20707.4241671,16032.8543206,61356.5947336,38420.6699878,60542.3038848,59844.9102063,1419.82716063,1419.82716063,1419.82716063,-978.361057674,1132.44440094,717.456237355,648.901274648,1797.62972617,257.934763748,1115.22506882,935.877313588,2447.56184092,3383.43915451,7,10,39,2447.56184092,7.27595761418e-12,1.81898940355e-12
2025-05-06,37325.9162864,35134.4012822,166.313550439,2025.20145368,0,37325.9162864,0,9942.73545387,8629.07705129,539.841812253,1443.15699241,19413.892158,16907.5452103,54970.506653,35467.0283831,55729.5686972,57359.428119,1403.41376565,1403.41376565,1403.41376565,1293.76983132,1132.26932468,-733.979832646,676.574176032,1047.32053464,264.604099338,1339.85484438,2794.71816849,405.796702424,3200.51487091,0,10,31,405.796702424,0,0
2025-05-07,38072.1787789,36899.4820117,53.9409339192,1118.75583327,2115.50297721,40187.6817561,352.145654677,8629.07705129,9157.55333849,592.30737054,699.260608284,20591.2008672,16203.244044,58682.7216629,37007.3638796,57931.9986686,60395.2250974,1387.00037068,1387.00037068,1387.00037068,2236.81749106,1132.09424843,779.434499062,753.600451444,969.334442976,274.765749317,1233.38571692,1834.26532446,121.761889924,1956.02721439,7,10,20,121.761889924,-7.27595761418e-12,-1.00044417195e-11
2025-05-08,40391.4949328,38533.7518322,737.486617383,1120.25648318,0,40391.4949328,0,9157.55333849,10800,812.781053706,80.4885848188,20149.8194759,14843.1517801,62583.2481987,40008.725067,62585.4491913,62026.4497343,1452.65395057,1452.65395057,1452.65395057,-2209.29122845,1129.02860977,504.135296724,762.994446671,-378.817979592,313.03039405,-213.303896418,1703.34682302,2260.14528736,3963.49211038,0,15,43,2260.14528736,0,0
2025-05-09,13589.1381728,13473.6441439,114.340110141,1.15391880336,0,13589.1381728,0,10800,10218.6486166,584.737555682,18600.5297503,17404.5784099,14620.9247571,30743.7678443,13701.555085,31398.9411484,30468.3068088,1436.2405556,1436.2405556,1436.2405556,-5277.86825688,1125.96297111,-1300.30228746,760.645947865,-761.856490046,303.464232866,-485.395024699,2.36046655792,277.82150197,280.181968528,0,5,16,275.461035412,1.81898940355e-12,0
2025-05-10,13848.5204369,13782.8431322,65.6773047184,3.6145473814e-11,0,13848.5204369,0,10218.6486166,9874.19071912,454.299020384,15240.7260068,17549.5232345,14525.1259277,31011.8764119,13914.1977416,31003.4042623,30840.4676174,1419.82716063,1419.82716063,1419.82716063,-430.209434712,1122.89733245,-758.260390904,758.297449058,-100.583461795,293.898071683,132.250545866,3.9619862946e-11,171.408794496,171.408794496,0,0,13,171.408794496,-1.81898940355e-12,0
2025-05-11,37867.6412729,37013.9087654,242.696624987,611.035882526,396.627480592,38264.2687535,59.5162666667,9874.19071912,9606.69561267,180.525524388,0,18886.4104224,15538.738038,59233.3575465,37450.1953238,59398.5504089,58952.7607255,1403.41376565,1403.41376565,1403.41376565,-48.2089080162,1119.83169379,-782.920258158,755.948950251,571.425201386,284.3319105,337.477406679,785.683109917,1066.27993091,1851.96304083,3,4,11,949.065683738,-7.27595761418e-12,1.93267624127e-12
2025-05-12,37913.1264977,35809.8395605,72.6900570047,2030.59688019,0,37913.1264977,0,9606.69561267,10226.0335459,678.367355026,2010.08213123,18214.8935903,14196.6596682,56579.3413657,35921.8885575,55762.8770928,58637.8786417,1387.00037068,1387.00037068,1387.00037068,-45.364856831,1116.76605513,-2516.51968048,753.600451444,-128.368651438,322.596555233,-114.840330251,2277.05893982,218.521663874,2495.58060369,0,11,11,168.504981707,-1.45519152284e-11,0
2025-05-13,37449.1581091,35134.3381596,725.90843139,1588.91151804,0,37449.1581091,0,10226.0335459,9956.20200106,906.431317928,445.450791693,18348.4339519,15105.0798914,58337.3985956,36586.1550224,59141.3127494,57724.4489368,1374.38768798,1374.38768798,1374.38768798,-2302.523862,1111.20732956,1047.84814127,734.343882591,-930.76242447,313.03039405,-179.556616654,2643.30599389,3256.25565275,5899.56164665,0,13,16,3256.25565275,7.27595761418e-12,0
2025-05-14,37325.0904166,34883.1794923,461.509235412,1980.40168891,0,37325.0904166,0,9956.20200106,9776.67972723,749.18708099,1262.57721298,18826.5186195,15411.0501282,56742.6627467,35775.211909,56746.6348334,58441.3815686,1361.77500528,1361.77500528,1361.77500528,-203.179227099,1105.648604,-2777.39431894,715.087313738,987.24611088,303.464232866,204.862296165,3138.13162255,1439.4128007,4577.54442325,0,10,37,1357.04689398,0,0
2025-05-15,39270.1570306,37047.6821702,200.856634158,2021.61822618,0,39270.1570306,0,9776.67972723,10800,942.532018216,931.586150655,20820.8759613,15943.9212832,57319.9435136,37391.0330989,57329.8084835,59516.1311303,1349.16232257,1349.16232257,1349.16232257,-581.650577614,1100.08987844,-3233.90802788,758.297449058,-967.053054114,293.898071683,-1145.63104198,2654.56587863,458.378261852,3112.94414048,0,11,29,381.797314954,-7.27595761418e-12,0
2025-05-16,13255.5271673,13112.4382877,125.823462131,17.2654175005,0,13255.5271673,0,10800,10043.8960432,1425.81261313,22961.0859121,17434.7702528,14802.6574659,30058.7132874,13364.0852119,29891.6009012,29734.5178454,1336.54963987,1336.54963987,1336.54963987,-3503.18609965,1094.53115288,-1446.04272734,755.948950251,-844.003659644,284.3319105,-18.3844141106,34.4476318759,358.643073834,393.09070571,0,10,23,358.643073834,1.81898940355e-12,0
2025-05-17,13846.8960071,13686.4842205,39.6633611592,120.74842544,0,13846.8960071,0,10043.8960432,10174.2265295,138.461204571,16004.8181559,18792.6360999,15104.7378032,30203.3751249,13762.5934851,30186.5542431,30279.9767405,1323.93695717,1323.93695717,1323.93695717,949.876485249,1088.97242731,-655.512287819,753.600451444,-545.273552236,274.765749317,-275.403962634,204.955980775,128.354365139,333.310345914,0,10,22,119.215763397,1.81898940355e-12,0
2025-05-18,37494.22519,36229.5150491,275.643127737,989.067013173,34.428465,37528.653655,5.23666666667,10174.2265295,10636.0596437,759.412414148,124.544746491,18743.6966718,14766.7445014,58304.4146,36763.0499853,58487.9701736,58531.8407643,1318.88895866,1318.88895866,1318.88895866,-1436.8382563,1084.9207274,-2578.60110794,734.343882591,-1540.01768091,272.225336822,-730.277448624,1161.66165063,934.235486302,2095.89713693,1,2,9,901.809176149,1.45519152284e-11,-2.8492763704e-12
2025-05-19,35170.2361996,34730.6092203,180.311706347,259.315272959,550.829460833,35721.0656605,79.2365,10636.0596437,10230.4955604,924.028674953,4196.17332527,17348.2725253,14417.1084204,55433.0142556,35091.232633,55442.3802723,55487.3461551,1313.84096015,1313.84096015,1313.84096015,-4676.92397153,1080.86902748,-3051.12094102,715.087313738,-1234.82044685,269.684924327,-172.766722408,357.679809649,303.347910132,661.027719781,2,10,19,303.347910132,0,-3.18323145621e-12
2025-05-20,37415.8551909,34317.9984971,5.03330574652,3092.82338807,0,37415.8551909,0,10230.4955604,9875.48662932,310.404607625,0,19730.1359344,16300.9181448,54306.5133868,34328.0651086,54272.2472208,58267.0172139,1308.79296164,1308.79296164,1308.79296164,3815.5429081,1076.81732756,1476.41309574,695.830744885,483.836944436,267.144511833,97.8059488109,3983.89158647,23.3877594027,4007.27934588,0,10,10,23.3877594027,-7.27595761418e-12,0
2025-05-21,37597.6698239,34623.4646022,2.94551716498,2971.25970454,0,37597.6698239,0,9875.48662932,10020.7338028,294.855929238,1893.76966748,19904.6413856,15992.0370662,53356.5959046,34629.3556365,53356.0496348,57463.8451995,1336.54963987,1336.54963987,1336.54963987,1784.39054275,1094.53115288,-1859.76912062,676.574176032,75.8371163305,264.604099338,-66.349881142,4120.60531364,13.3560188228,4133.96133247,0,10,10,13.3560188228,-7.27595761418e-12,0
2025-05-22,35241.8161836,34614.5288764,1.40142545718,625.88588176,16.86434,35258.6805236,2.57,10020.7338028,10295.1946184,161.05371076,0,19791.5363264,15784.1296904,54101.3948973,34617.3317273,54116.2879681,54982.5211635,1387.00037068,1387.00037068,1387.00037068,631.01440782,1088.97242731,344.526772948,657.317607179,-271.715880674,262.063686843,-440.812153613,887.472022488,6.34575633418,893.817778822,1,9,9,6.34575633418,2.18278728426e-11,-2.45137243837e-13
2025-05-23,12677.1010271,11978.365508,264.067204109,434.668315056,0,12677.1010271,0,10295.1946184,10316.4951861,629.306622098,18507.1775633,20380.4594535,16489.0016464,29095.8192283,12506.4999162,28936.687743,29448.8908758,1374.38768798,1374.38768798,1374.38768798,-188.044913845,1084.9207274,-1314.3235726,654.512163002,-2695.46451946,260.687379145,-441.263094154,833.085501976,480.01385449,1313.09935647,0,0,2,480.01385449,0,0
2025-05-24,13042.6139056,12889.1640593,105.224570946,48.2252753633,0,13042.6139056,0,10316.4951861,10361.8831545,722.939843946,21220.1531425,19322.5651081,15610.428566,29585.1385371,13099.6132012,29583.3015892,29409.7309118,1361.77500528,1361.77500528,1361.77500528,-1328.22281541,1080.86902748,-1713.20537116,651.706718825,-2168.62505007,259.311071447,-417.93513715,98.6179802485,274.02560551,372.643585758,0,0,13,274.02560551,0,0
2025-05-25,34831.048669,34261.2339345,37.6109611585,532.203773353,0,34831.048669,0,10361.8831545,10085.364647,605.551353425,2259.57410395,18590.3840916,15307.0777709,53982.5062143,34336.4558568,54150.3244739,54693.4419614,1349.16232257,1349.16232257,1349.16232257,-2192.66791535,1076.81732756,-2005.65091064,648.901274648,574.5001568,257.934763748,-315.790504033,837.628089478,126.692342373,964.320431851,0,10,14,126.692342373,-1.45519152284e-11,0
2025-05-26,38434.5960306,33405.3571022,23.4564484597,5005.78247995,0,38434.5960306,0,10085.364647,9993.79042789,360.287439331,0,20022.5987411,16300.7217775,52667.5602267,33452.2699991,52670.6506869,58661.9973529,1336.54963987,1336.54963987,1336.54963987,6099.65323328,1072.76562765,2266.33735371,646.095830471,-212.79223792,256.55845605,-92.7719817225,6041.49672906,47.0596028801,6088.55633194,0,10,18,47.0596028801,-7.27595761418e-12,0
2025-05-27,36387.1708602,33538.1396571,128.585921055,2720.44528211,0,36387.1708602,0,9993.79042789,10027.1902823,1653.72823127,1142.7508062,20461.3727063,16543.6520231,52540.8196337,33739.4917287,52525.3848649,56104.5670207,1387.00037068,1387.00037068,1387.00037068,922.955000257,1088.97242731,-3316.69029018,643.290386294,-1232.22011784,255.182148351,-167.409985128,3879.07333245,315.325945446,4194.39927789,0,1,2,235.594806421,-7.27595761418e-12,0
2025-05-28,36467.801438,34672.3674669,120.992087222,1674.44188384,0,36467.801438,0,10027.1902823,10283.5714072,375.145777197,383.84979456,19397.5669125,15481.2861868,55396.0130314,34894.5426874,55390.9255099,56949.1003975,1374.38768798,1374.38768798,1374.38768798,328.923807512,1084.9207274,-1322.39962979,636.301181254,-887.803446143,254.444240369,-428.216623298,2125.79336219,572.705996041,2698.49935823,0,3,4,538.701840589,-7.27595761418e-12,0
2025-05-29,38999.606928,34222.8788957,86.1183761952,4690.60965603,119.804421733,39119.4113497,17.8174333333,10283.5714072,9838.24998513,1191.65055601,1868.93236571,19814.5809555,16450.5998538,54420.8853464,34355.0275456,54423.574905,60516.8700901,1361.77500528,1361.77500528,1361.77500528,3002.5167853,1080.86902748,-2333.3491478,629.311976213,808.925262758,253.706332386,-43.043357071,6333.94654583,237.961802142,6571.90834797,1,1,1,182.576194843,0,2.78532752418e-12
2025-05-30,13237.7772116,12901.2278452,4.42788192256,332.121484474,0,13237.7772116,0,9838.24998513,10293.0818262,334.328684338,18778.9885773,20072.5268912,15849.3981249,29386.2308504,12910.0836091,29221.0685613,29932.6792946,1419.82716063,1419.82716063,1419.82716063,-1788.3328903,1076.81732756,-529.219046799,648.901274648,414.900928635,252.968424404,-377.349331733,564.508375381,18.059931254,582.568306635,0,9,11,18.059931254,3.63797880709e-12,0
2025-05-31,12816.4253849,12657.7547706,101.873677945,56.7969362825,0,12816.4253849,0,10293.0818262,10288.8061231,790.365286352,16885.4952037,19396.5839376,15715.0811223,29986.5480035,12861.5021265,30007.4643857,29746.5448554,1403.41376565,1403.41376565,1403.41376565,-1029.91594183,1072.76562765,-1436.19276562,646.095830471,-1389.73284257,252.230516421,-416.573323541,101.410677168,341.413825281,442.824502449,0,0,13,341.413825281,1.81898940355e-12,0
2025-06-01,56200.7585843,41890.2482655,255.836494482,14054.6738243,9579.46606713,65780.2246514,1504.60037874,10288.8061231,8777.12148318,462.361690198,0,19698.5698633,17316.3577652,61460.9972564,42362.8231348,61622.8756113,72564.7997096,1387.00037068,1387.00037068,1387.00037068,12742.9777073,1068.71392773,4489.41639816,643.290386294,5760.34212718,251.492608438,2903.27647188,11727.7557796,623.953326437,12351.7091061,14,3,3,575.094826362,0,7.27595761418e-12
2025-06-02,53114.1681838,44952.5406729,597.680537973,7563.94697294,6496.68508847,59610.8532723,1036.31216829,8777.12148318,8855.66181428,219.651724825,0,20426.2743615,16474.5959348,68762.9335139,46147.9017488,68749.924572,71775.8254332,1452.65395057,1452.65395057,1452.65395057,4766.31318743,1084.9207274,4374.82501712,654.512163002,4918.74326024,254.444240369,2346.04660692,5494.09735419,2481.20543484,7975.30278903,13,0,11,2481.20543484,7.27595761418e-12,-1.81898940355e-12
2025-06-03,53513.5934747,48289.3369503,1410.59374126,3813.66278313,2160.30706821,55673.9005429,369.986395178,8855.66181428,9330.05827946,810.177446076,1181.81530536,20328.8603829,16039.4200915,74515.6384473,50987.6584205,74584.5744978,74103.813481,1514.2035138,1514.2035138,1514.2035138,-1309.438932,1105.648604,-4004.24723875,715.087313738,2467.54680145,259.311071447,1091.5314577,4067.59564382,4479.42061015,8547.01625398,10,20,33,4292.18032424,0,1.81898940355e-12
2025-06-04,54047.8765284,49627.6957812,2632.96727099,1787.21347623,724.513542165,54772.3900706,104.360756514,9330.05827946,9186.98159854,337.826377326,1.13466666667,19347.8316869,15800.5126792,79069.9351124,54888.0254932,79055.0115248,73427.1801118,1499.15812439,1499.15812439,1499.15812439,-4751.6662881,1100.08987844,1065.9224186,758.297449058,670.210366178,267.144511833,966.395235747,1802.60457327,7445.35957388,9247.96414714,4,14,50,7433.75210723,2.18278728426e-11,1.81898940355e-12
2025-06-05,53942.5108104,50996.1860712,773.393213712,2172.93152545,1412.52591691,55355.0367273,204.879091513,9186.98159854,9091.77655457,329.978286895,65.0771343557,20129.0704927,16390.2316386,75458.4993979,52542.1006225,75476.6714518,75078.3332004,1484.11273497,1484.11273497,1484.11273497,267.276468821,1094.53115288,-918.357183986,755.948950251,2052.70904937,284.3319105,1195.38660327,2346.97964975,2727.14584718,5074.12549692,5,9,27,2725.33708277,7.27595761418e-12,3.18323145621e-12
2025-06-06,20645.792093,18189.4918385,238.485199651,2217.81505488,4431.76705968,25077.5591527,788.645212001,9091.77655457,9147.1928729,147.937033551,4059.59828789,19558.6952868,15792.6684958,36378.6070866,18666.4622378,36181.8771845,38039.9123004,1469.06734555,1469.06734555,1469.06734555,4551.58799862,1088.97242731,4875.61604328,765.342945478,4497.40162563,322.596555233,1719.15912848,2127.05385144,465.748637616,2592.80248906,6,14,16,465.748637616,-3.63797880709e-12,1.81898940355e-12
2025-06-07,19547.0302096,18451.9009071,207.016696549,888.112605941,2576.24011505,22123.2703246,411.136293721,9147.1928729,9249.81099007,42.0377434102,3342.67935219,19018.3087747,15312.473802,37036.4069683,18865.9343002,37067.1853143,37805.9289412,1529.24890322,1529.24890322,1529.24890322,-187.835286816,1111.20732956,3073.52021458,800.208799302,2732.63009493,334.50123639,1175.97728144,1378.15059183,608.628618977,1986.77921081,3,15,30,608.628618977,7.27595761418e-12,1.81898940355e-12
2025-06-08,54986.8866846,50302.7579167,4399.75878689,284.369980993,24.4221532665,55011.3088379,3.47646309844,9249.81099007,10710.7714541,3015.46643649,9.32232069317e-12,18482.5311709,13655.9858308,84926.8266568,59102.2754905,85188.0346986,73023.4585801,1514.2035138,1514.2035138,1514.2035138,-14912.9597434,1125.96297111,-5040.22898567,838.797685369,-804.276635186,342.779557591,-1157.28441965,184.849360894,12088.2174376,12273.0667984,1,17,66,12088.2174376,0,4.7251091928e-13
2025-06-09,56406.4063708,53737.294439,2127.64555503,541.466376774,173.272316206,56579.678687,24.513307803,10710.7714541,10695.0918348,2180.05212937,249.946733333,20749.1827728,16820.9497033,81836.2298456,57992.5855491,81783.5774497,77266.4313577,1499.15812439,1499.15812439,1499.15812439,-6979.09211489,1122.89733245,-1435.02185352,828.840211165,-1050.22633457,341.012173954,-921.861709107,694.07123698,5263.86972482,5957.9409618,1,17,66,5263.86972482,0,3.18323145621e-12
2025-06-10,54815.4112415,52468.8516823,704.091236355,1642.46832283,0,54815.4112415,0,10695.0918348,10235.1422357,1626.47660663,130.080933333,20448.5745253,16977.3000047,76927.420162,53877.034155,76939.9830018,76846.2762939,1484.11273497,1484.11273497,1484.11273497,-1478.08169046,1119.83169379,852.692498788,818.882736962,-1026.32656409,339.244790316,-529.736673378,1587.59403105,1668.73789924,3256.33193029,0,27,55,1668.73789924,0,0
2025-06-11,57874.2104483,54600.2492463,181.32692672,3092.63427525,2.91961485744,57877.1300631,0.421057810418,10235.1422357,9419.82953643,1202.85981438,0,21512.0992462,18158.5818187,78522.3448972,54962.9030997,78493.2244095,80640.4025007,1469.06734555,1469.06734555,1469.06734555,1572.08149885,1116.76605513,1906.15244578,808.925262758,299.978039996,337.477406679,-420.357681307,2500.20582548,382.148221959,2882.35404744,1,19,21,382.148221959,0,-1.03805852802e-11
2025-06-12,55773.2053029,53843.6717847,752.155502477,1177.3780157,0.238149672795,55773.4434526,0.0330901309983,9419.82953643,10154.4978801,1200.05632155,0,21647.943213,16873.6324932,79018.7541584,55347.9827897,79035.1825672,78426.7253845,1529.24890322,1529.24890322,1529.24890322,-1938.86962493,1129.02860977,-26.9750044848,800.208799302,447.641320469,334.50123639,-546.271744014,1277.80158691,1869.83036078,3147.6319477,1,26,39,1869.83036078,1.45519152284e-11,-4.37302971612e-12
2025-06-13,19371.4171047,18460.2425611,320.967782066,590.206761555,0,19371.4171047,0,10154.4978801,9441.3351882,427.576892795,5345.31853889,19102.1273497,16114.569576,37032.319176,19102.1781252,36821.5406972,37105.7669054,1514.2035138,1514.2035138,1514.2035138,-48.7946230768,1125.96297111,637.484699965,791.492335846,685.506690408,331.5250661,472.979745996,937.68290036,864.23517099,1801.91807135,0,9,30,864.23517099,-1.45519152284e-11,0
2025-06-14,19944.2509029,19095.4261356,311.124807423,537.699959939,0,19944.2509029,0,9441.3351882,9294.69751171,25.8780089282,7197.09945572,19447.8475546,15884.730428,36837.3529629,19717.6757504,36849.6958306,36979.4373412,1499.15812439,1499.15812439,1499.15812439,-1907.7840586,1122.89733245,285.901341223,782.77587239,2202.69738604,341.012173954,736.32087782,944.86947824,802.785099995,1747.65457823,0,9,29,802.785099995,-3.63797880709e-12,0
2025-06-15,54662.620532,52995.2683265,162.994834168,1504.35737129,0,54662.620532,0,9294.69751171,10373.175664,1822.0162439,0,21442.3115065,16397.6419832,76403.0115318,53321.2579948,76651.2222042,77493.6601005,1484.11273497,1484.11273497,1484.11273497,-1143.26470175,1119.83169379,390.953219108,818.882736962,-1454.07232912,346.771926518,-1435.39397816,1455.56006137,364.911492651,1820.47155402,0,10,18,364.911492651,7.27595761418e-12,0
2025-06-16,55743.6959077,53709.4080868,20.4043124158,2013.88350853,11.2503491284,55754.9462568,1.6680775637,10373.175664,9895.96033824,1635.18454538,0,20650.3217202,17156.2543865,76316.7524718,53750.2167116,76284.8654323,77821.6366182,1469.06734555,1469.06734555,1469.06734555,323.02178186,1116.76605513,-17.4368529017,808.925262758,-547.464542131,346.314324866,-1301.79312401,1585.20735991,80.323213594,1665.5305735,1,9,10,80.323213594,0,2.73558953268e-12
2025-06-17,57210.7200201,51712.0861163,0,5498.63390379,360.428757998,57571.1487781,50.2102894111,9895.96033824,9187.16379234,477.674457055,0,22556.2829575,18908.5060869,73928.2122141,51712.0861163,73918.2425864,78712.2522549,1452.65395057,1452.65395057,1452.65395057,4694.97559674,1111.20732956,889.18978413,800.208799302,-78.5601128545,344.546941228,109.649722032,4784.04004084,0,4784.04004084,2,0,0,0,-1.45519152284e-11,2.33058017329e-12
2025-06-18,55423.6532842,52475.4096061,687.45669312,2260.78698495,202.447883328,55626.1011675,30.0101426269,9187.16379234,10258.616828,1514.71450631,0,21233.388952,16234.737319,76948.7798077,53803.2817882,76931.0235933,77411.7468966,1514.2035138,1514.2035138,1514.2035138,-1123.93958772,1105.648604,-3104.926234,791.492335846,-763.470952905,342.779557591,-303.510646552,2181.21059441,1718.24350546,3899.45409987,2,11,14,1657.27867374,-1.45519152284e-11,4.83169060317e-13
2025-06-19,53183.3302366,48615.8014935,1143.54169663,3423.98704642,844.604531785,54027.9347684,122.459411168,10258.616828,10233.2671804,1836.82581476,0,21380.5849233,17341.0884707,73829.7125149,50902.8848868,73822.6414084,74013.3670562,1499.15812439,1499.15812439,1499.15812439,-1775.35937635,1100.08987844,217.497052586,782.77587239,-2186.38124134,341.012173954,-386.464142817,3210.88857551,3027.23403424,6238.12260975,2,4,19,3027.23403424,-1.45519152284e-11,5.22959453519e-12
2025-06-20,19271.8520891,18745.5435898,308.29421671,218.014282636,0,19271.8520891,0,10233.2671804,10321.9246709,914.186168331,9218.60381845,18868.2451012,15203.4867905,36504.1216895,19362.1320232,36314.4600942,36198.1291475,1484.11273497,1484.11273497,1484.11273497,-2532.60670601,1094.53115288,-1523.32014499,774.059408934,-1056.49291438,339.244790316,-307.30575665,369.821644989,675.814187027,1045.63583202,0,9,30,675.814187027,3.63797880709e-12,0
2025-06-21,18739.2128719,18649.5164418,56.1144313148,33.5819987597,0,18739.2128719,0,10321.9246709,10649.6847866,1483.13198826,11420.9476307,19709.8208859,15669.9708134,36408.7039936,18761.7453044,36456.5398793,36278.6700914,1469.06734555,1469.06734555,1469.06734555,-2887.16783361,1088.97242731,-3854.86625114,765.342945478,-3173.36198967,337.477406679,-926.830884908,57.7163766663,187.750278878,245.466655545,0,0,10,187.750278878,7.27595761418e-12,0
2025-06-22,51170.8042517,47318.1163432,30.9099313516,3821.77797709,273.959942465,51444.7641941,39.1618962795,10649.6847866,10398.0774402,811.612432683,0,20998.4624335,17235.2011829,68492.6410421,47379.9362059,68648.5608802,71993.052887,1452.65395057,1452.65395057,1452.65395057,2273.7171581,1084.9207274,276.568656583,762.994446671,-864.161901141,334.50123639,-510.164437794,3600.96180161,100.549956745,3701.51175836,3,0,3,100.549956745,-7.27595761418e-12,2.44426701101e-12
2025-06-23,49879.3097441,48345.0604808,29.4916107353,1504.7576525,227.500604931,50106.810349,32.7538626209,10398.0774402,10006.0869151,929.621509493,0,21359.7708941,17654.2058968,69957.9443402,48404.0437023,69942.1510015,71663.7186442,1514.2035138,1514.2035138,1514.2035138,971.709243224,1080.86902748,693.351098596,760.645947865,844.300492928,331.5250661,-51.4787530529,1799.018578,93.2442739976,1892.262852,3,9,10,93.2442739976,-2.18278728426e-11,1.22213350551e-12
2025-06-24,60248.5566361,52524.8852231,23.6953535729,7699.9760595,1189.51831812,61438.0749543,227.265249114,10006.0869151,10009.3010111,413.976900719,0,23704.6106575,19197.8419461,74467.275089,52572.2759302,73631.4246629,80962.272613,1499.15812439,1499.15812439,1499.15812439,6588.53200016,1076.81732756,3293.94609989,782.77587239,-121.81632322,328.548895811,-499.773039953,6573.04171803,78.0441941227,6651.08591216,4,3,3,78.0441941227,2.18278728426e-11,3.86535248253e-12
2025-06-25,52322.4951253,49477.3691443,151.384571281,2693.74140971,249.881100616,52572.3762259,36.1042846705,10009.3010111,10053.538287,637.959187427,0,20810.814592,16816.9462713,72400.1600996,49780.1382869,73223.9535984,75033.1445902,1549.85173388,1549.85173388,1549.85173388,1639.96705179,1094.53115288,-333.807029112,774.059408934,-769.152457347,325.572725522,-95.3325444088,2849.74361324,216.759122682,3066.50273593,2,0,1,216.759122682,2.18278728426e-11,-3.12638803734e-12
2025-06-26,49683.8877009,48331.0487182,151.795234698,1201.04374806,740.325514135,50424.2132151,105.457345119,10053.538287,9994.18961839,962.946094218,0,20496.9722291,16655.9613073,71003.5418764,48634.6391876,71025.4218118,72245.8835042,1572.08149885,1572.08149885,1572.08149885,213.696924902,1088.97242731,-1138.88046475,765.342945478,-230.538074751,322.596555233,64.4146350182,1465.28882816,222.947200335,1688.23602849,3,0,2,222.947200335,2.18278728426e-11,-3.86535248253e-12
2025-06-27,17881.9021243,17617.9451909,248.744297527,15.2126359517,0,17881.9021243,0,9994.18961839,10124.8313943,315.690335486,10981.9404562,19197.1016543,15432.0747417,35539.6526965,18107.8076664,35361.5363829,34834.303571,1566.52405761,1566.52405761,1566.52405761,-2010.6129431,1084.9207274,-979.651048947,762.994446671,331.477569717,313.03039405,-285.823682172,26.7089441987,732.058069792,758.767013991,0,9,28,711.998675971,3.63797880709e-12,0
2025-06-28,17930.8480158,17626.9662922,122.268727166,181.612996361,0,17930.8480158,0,10124.8313943,10143.2331451,375.514423862,9213.09953395,19620.7188092,15876.2206597,35046.9042043,17871.5037466,35072.510694,35110.038224,1560.96661637,1560.96661637,1560.96661637,944.045768081,1080.86902748,-1306.30506252,760.645947865,-1073.63494672,303.464232866,-275.477970829,274.663541843,211.529522108,486.193063951,0,0,5,211.529522108,3.63797880709e-12,0
2025-06-29,52681.8996405,47078.1836993,14.2406616107,5589.47527952,131.447878063,52813.3475185,19.2238768431,10143.2331451,9989.57665911,359.112014809,0,20888.5615653,17058.0257053,68301.7302448,47106.6650226,68468.8249964,73438.1925313,1555.40917513,1555.40917513,1555.40917513,4473.01458315,1076.81732756,1805.6311918,758.297449058,-629.195391719,293.898071683,-280.84902953,5183.05779649,46.5955099974,5229.65330649,2,0,2,46.5955099974,-1.45519152284e-11,-2.30215846386e-12
