date,slot,x0_kwh,x1_kwh,x2_kwh,x3_kwh
2025-06-10,5,655.654179,655.654179,655.654179,655.654179
2025-06-10,6,651.887980,651.887980,651.887980,651.887980
2025-06-10,7,670.247429,670.247429,670.247429,670.247429
2025-06-10,8,704.421635,704.421635,704.421635,704.421635
2025-06-10,9,691.701339,691.701339,691.701339,691.701339
2025-06-10,10,667.812651,667.812651,667.812651,667.812651
2025-06-10,11,653.870280,653.870280,653.870280,653.870280
2025-06-10,12,647.504891,647.504891,647.504891,647.504891
2025-06-10,13,657.502146,657.502146,657.502146,657.502146
2025-06-10,14,671.696766,671.696766,671.696766,671.696766
2025-06-10,15,657.802213,657.802213,657.802213,657.802213
2025-06-10,16,663.254407,663.254407,663.254407,663.254407
2025-06-10,17,681.389619,681.389619,681.389619,681.389619
2025-06-10,18,653.528696,653.528696,653.528696,653.528696
2025-06-10,19,649.902859,649.902859,649.902859,649.902859
2025-06-10,20,668.477199,668.477199,668.477199,668.477199
2025-06-10,21,659.384027,659.384027,659.384027,659.384027
2025-06-10,22,651.988724,651.988724,651.988724,651.988724
2025-06-10,23,127.390951,127.390951,127.390951,127.390951
2025-06-10,24,652.523173,652.523173,652.523173,652.523173
2025-06-10,25,645.323866,645.323866,645.323866,645.323866
2025-06-10,26,648.875397,648.875397,648.875397,648.875397
2025-06-10,27,656.097469,656.097469,656.097469,656.097469
2025-06-10,28,649.738661,649.738661,649.738661,649.738661
2025-06-10,29,636.610373,636.610373,636.610373,636.610373
2025-06-10,30,621.689957,621.689957,621.689957,621.689957
2025-06-10,31,621.669706,621.669706,621.669706,621.669706
2025-06-10,32,588.617889,588.617889,588.617889,588.617889
2025-06-10,33,1361.559124,1361.559124,1361.559124,1361.559124
2025-06-10,34,571.617578,571.617578,571.617578,571.617578
2025-06-10,35,0.000000,0.000000,0.000000,0.000000
2025-06-10,36,0.000000,0.000000,0.000000,0.000000
2025-06-10,37,0.000000,0.000000,0.000000,0.000000
2025-06-10,38,0.000000,0.000000,0.000000,0.000000
2025-06-10,39,0.000000,0.000000,0.000000,0.000000
2025-06-10,40,267.288029,15.120935,15.120935,15.120935
2025-06-10,41,0.000000,0.000000,0.000000,0.000000
2025-06-10,42,420.160505,406.596528,406.596528,406.596528
2025-06-10,43,390.581653,378.287184,378.287184,378.287184
2025-06-10,44,353.999330,342.982331,342.982331,342.982331
2025-06-10,45,292.777353,283.320839,283.320839,283.320839
2025-06-10,46,0.000000,0.000000,0.000000,0.000000
2025-06-10,47,0.000000,0.000000,0.000000,0.000000
2025-06-10,48,0.000000,0.000000,0.000000,0.000000
2025-06-10,49,0.000000,0.000000,0.000000,0.000000
2025-06-10,50,0.000000,0.000000,0.000000,0.000000
2025-06-10,51,0.000000,0.000000,0.000000,0.000000
2025-06-10,52,0.000000,0.000000,0.000000,0.000000
2025-06-10,53,0.000000,0.000000,0.000000,0.000000
2025-06-10,54,0.000000,0.000000,0.000000,0.000000
2025-06-10,55,0.000000,0.000000,0.000000,0.000000
2025-06-10,56,0.000000,0.000000,0.000000,0.000000
2025-06-10,57,0.000000,0.000000,0.000000,0.000000
2025-06-10,58,0.000000,0.000000,0.000000,0.000000
2025-06-10,59,0.000000,0.000000,0.000000,0.000000
2025-06-10,60,0.000000,0.000000,0.000000,0.000000
2025-06-10,61,0.000000,0.000000,0.000000,0.000000
2025-06-10,62,0.000000,0.000000,0.000000,0.000000
2025-06-10,63,0.000000,0.000000,0.000000,0.000000
2025-06-10,64,0.000000,0.000000,0.000000,0.000000
2025-06-10,65,463.107657,231.488876,231.488876,231.488876
2025-06-10,66,804.783102,772.757917,772.757917,772.757917
2025-06-10,67,799.597502,771.201221,771.201221,771.201221
2025-06-10,68,787.569104,760.155531,760.155531,760.155531
2025-06-10,69,794.223880,765.547282,765.547282,765.547282
2025-06-10,70,782.041874,752.915099,752.915099,752.915099
2025-06-10,71,750.304407,721.732009,721.732009,721.732009
2025-06-10,72,684.487823,665.173928,747.974494,747.974494
2025-06-10,73,690.896008,670.251571,693.048420,693.048420
2025-06-10,74,686.991968,663.646322,663.646322,663.646322
2025-06-10,75,678.992439,654.310522,729.134471,729.134471
2025-06-10,76,0.000000,0.000000,0.000000,0.000000
2025-06-10,77,0.000000,0.000000,0.000000,0.000000
2025-06-10,78,0.000000,0.000000,0.000000,0.000000
2025-06-10,79,0.000000,0.000000,0.000000,0.000000
2025-06-10,80,0.000000,0.000000,0.000000,0.000000
2025-06-10,81,0.000000,0.000000,0.000000,0.000000
2025-06-10,82,0.000000,0.000000,0.000000,0.000000
2025-06-10,83,0.000000,0.000000,0.000000,0.000000
2025-06-10,84,0.000000,0.000000,0.000000,0.000000
2025-06-10,85,0.000000,0.000000,0.000000,0.000000
2025-06-10,86,0.000000,0.000000,0.000000,0.000000
2025-06-10,87,0.000000,0.000000,0.000000,0.000000
2025-06-10,88,0.000000,0.000000,0.000000,0.000000
2025-06-10,89,871.138010,411.462554,641.806066,641.806066
2025-06-10,90,1139.541344,1132.349800,1150.196669,1150.196669
2025-06-10,91,335.891058,326.834655,342.572531,342.572531
2025-06-10,92,382.162840,371.125928,384.917712,384.917712
2025-06-10,93,434.127143,420.488929,431.549141,431.549141
2025-06-10,94,479.713494,463.617176,472.026145,472.026145
2025-06-10,95,508.393735,490.646060,490.646060,490.646060
2025-06-10,96,581.351827,569.253167,569.253167,569.253167
2025-06-10,97,615.280313,602.615562,602.615562,602.615562
2025-06-10,98,645.264921,632.086963,632.086963,632.086963
2025-06-10,99,669.251514,655.675841,655.675841,655.675841
2025-06-10,100,696.056306,682.035491,682.035491,682.035491
2025-06-10,101,735.318029,720.650119,720.650119,720.650119
2025-06-10,102,798.640845,784.157177,784.157177,784.157177
2025-06-10,103,839.976770,825.428592,825.428592,825.428592
2025-06-10,104,884.962199,870.390467,870.390467,870.390467
2025-06-10,105,927.366679,912.748870,912.748870,912.748870
2025-06-10,106,898.787500,885.195027,885.195027,885.195027
2025-06-10,107,745.339982,734.514607,734.514607,734.514607
2025-06-10,108,764.838560,752.002420,752.002420,753.124119
2025-06-10,109,804.937589,792.050873,792.050873,793.176992
2025-06-10,110,823.797304,811.083415,811.083415,812.194432
2025-06-10,111,868.845850,855.896218,855.896218,857.027835
2025-06-10,112,72.358500,59.216689,59.216689,60.365100
2025-06-10,113,87.184543,73.972048,73.972048,75.126636
2025-06-10,114,86.231541,73.058863,73.058863,74.209971
2025-06-10,115,912.448222,899.377487,899.377487,900.519686
2025-06-10,116,74.976304,61.964852,61.964852,63.101871
2025-06-10,117,268.197326,177.739986,177.739986,189.843315
2025-06-10,118,945.066299,931.528322,931.528322,932.711352
2025-06-10,119,881.091708,868.470143,868.470143,869.573091
2025-06-10,120,52.344618,39.657625,39.657625,40.766291
2025-06-10,121,94.951074,81.653760,81.653760,82.815760
2025-06-10,122,109.775250,96.265585,96.265585,97.446141
2025-06-10,123,84.784008,71.632334,71.632334,72.781606
2025-06-10,124,907.087006,894.093336,894.093336,895.228802
2025-06-10,125,910.142891,910.142891,910.142891,910.142891
2025-06-10,126,904.117878,904.117878,904.117878,904.117878
2025-06-10,127,904.934229,904.934229,904.934229,904.934229
2025-06-10,128,925.854734,925.854734,925.854734,925.854734
2025-06-10,129,945.950200,932.399832,932.399832,932.399832
2025-06-10,130,852.796243,852.796243,852.796243,852.796243
2025-06-10,131,1542.368623,1532.211969,1531.625994,1533.099518
2025-06-10,132,1529.087831,1519.121418,1518.546420,1519.992344
2025-06-10,133,726.451417,726.451417,726.451417,726.451417
2025-06-10,134,712.656738,712.656738,712.656738,1536.673624
2025-06-10,135,1504.176665,1494.567095,1494.012684,1495.406837
2025-06-10,136,1512.205975,1502.481388,1501.920342,1503.331181
2025-06-10,137,1559.503323,1549.101221,1548.501086,1550.010219
2025-06-10,138,1545.648750,1535.445109,1534.856424,1536.336765
2025-06-10,139,1425.108376,1425.108376,1425.108376,1514.037290
2025-06-10,140,1526.628849,1516.697661,1516.124695,1517.565508
2025-06-10,141,1540.302274,1530.175219,1529.590953,1531.060182
2025-06-10,142,1548.974534,1538.723253,1538.131819,1539.619072
2025-06-10,143,1537.438790,1527.352753,1526.770853,1528.234132
2025-06-11,0,677.270842,677.270842,677.270842,677.270842
2025-06-11,1,688.354285,688.354285,688.354285,688.354285
2025-06-11,2,720.644696,720.644696,720.644696,720.644696
2025-06-11,3,712.772247,712.772247,712.772247,712.772247
2025-06-11,4,684.605843,684.605843,684.605843,684.605843
2025-06-11,5,663.817591,663.817591,663.817591,663.817591
2025-06-11,6,703.101349,703.101349,703.101349,703.101349
2025-06-11,7,708.997161,708.997161,708.997161,708.997161
2025-06-11,8,690.591117,690.591117,690.591117,690.591117
2025-06-11,9,651.913366,651.913366,651.913366,651.913366
2025-06-11,10,649.724364,649.724364,649.724364,649.724364
2025-06-11,11,686.753597,686.753597,686.753597,686.753597
2025-06-11,12,694.053696,694.053696,694.053696,694.053696
2025-06-11,13,687.881535,687.881535,687.881535,687.881535
2025-06-11,14,628.751504,628.751504,628.751504,628.751504
2025-06-11,15,622.911889,622.911889,622.911889,622.911889
2025-06-11,16,625.453202,625.453202,625.453202,625.453202
2025-06-11,17,652.837577,652.837577,652.837577,652.837577
2025-06-11,18,656.927716,656.927716,656.927716,656.927716
2025-06-11,19,0.000000,0.000000,0.000000,0.000000
2025-06-11,20,646.616371,646.616371,646.616371,646.616371
2025-06-11,21,664.849794,664.849794,664.849794,664.849794
2025-06-11,22,658.186297,658.186297,658.186297,658.186297
2025-06-11,23,637.108651,637.108651,637.108651,637.108651
2025-06-11,24,638.086871,638.086871,638.086871,638.086871
2025-06-11,25,642.949431,642.949431,642.949431,642.949431
2025-06-11,26,640.060056,640.060056,640.060056,640.060056
2025-06-11,27,645.896928,645.896928,645.896928,645.896928
2025-06-11,28,660.261288,660.261288,660.261288,660.261288
2025-06-11,29,672.698508,672.698508,672.698508,672.698508
2025-06-11,30,627.292673,627.292673,627.292673,627.292673
2025-06-11,31,614.917566,614.917566,614.917566,614.917566
2025-06-11,32,604.947867,604.947867,604.947867,604.947867
2025-06-11,33,1358.727668,1358.727668,1358.727668,1358.727668
2025-06-11,34,550.401350,550.401350,550.401350,550.401350
2025-06-11,35,0.000000,0.000000,0.000000,0.000000
2025-06-11,36,0.000000,0.000000,0.000000,0.000000
2025-06-11,37,0.000000,256.712232,256.712232,256.712232
2025-06-11,38,0.000000,0.000000,0.000000,0.000000
2025-06-11,39,0.000000,0.000000,0.000000,0.000000
2025-06-11,40,224.188757,476.606249,476.606249,476.606249
2025-06-11,41,464.205264,464.205264,464.205264,464.205264
2025-06-11,42,411.285312,411.285312,411.285312,411.285312
2025-06-11,43,380.688255,380.688255,380.688255,380.688255
2025-06-11,44,341.628200,341.628200,341.628200,341.628200
2025-06-11,45,286.481510,286.481510,286.481510,286.481510
2025-06-11,46,0.000000,0.000000,0.000000,0.000000
2025-06-11,47,0.000000,0.000000,0.000000,0.000000
2025-06-11,48,0.000000,0.000000,0.000000,0.000000
2025-06-11,49,0.000000,0.000000,0.000000,0.000000
2025-06-11,50,0.000000,0.000000,0.000000,0.000000
2025-06-11,51,0.000000,0.000000,0.000000,0.000000
2025-06-11,52,0.000000,0.000000,0.000000,0.000000
2025-06-11,53,0.000000,0.000000,0.000000,0.000000
2025-06-11,54,0.000000,0.000000,0.000000,0.000000
2025-06-11,55,0.000000,0.000000,0.000000,0.000000
2025-06-11,56,0.000000,0.000000,0.000000,0.000000
2025-06-11,57,0.000000,0.000000,0.000000,0.000000
2025-06-11,58,0.000000,0.000000,0.000000,0.000000
2025-06-11,59,0.000000,0.000000,0.000000,0.000000
2025-06-11,60,0.000000,0.000000,0.000000,0.000000
2025-06-11,61,0.000000,0.000000,0.000000,0.000000
2025-06-11,62,0.000000,0.000000,0.000000,0.000000
2025-06-11,63,0.000000,0.000000,0.000000,0.000000
2025-06-11,64,0.000000,19.300101,19.300101,19.300101
2025-06-11,65,749.362778,749.362778,749.362778,749.362778
2025-06-11,66,733.166185,733.166185,733.166185,733.166185
2025-06-11,67,725.185808,725.185808,725.185808,725.185808
2025-06-11,68,705.962565,705.962565,705.962565,705.962565
2025-06-11,69,723.200193,723.200193,723.200193,723.200193
2025-06-11,70,283.754085,283.754085,283.754085,283.754085
2025-06-11,71,672.250781,672.250781,672.250781,672.250781
2025-06-11,72,756.502108,756.502108,844.736864,844.736864
2025-06-11,73,768.531169,768.531169,855.061484,855.061484
2025-06-11,74,780.838820,780.838820,858.269039,858.269039
2025-06-11,75,793.958341,793.958341,868.329169,868.329169
2025-06-11,76,0.000000,0.000000,896.877910,896.877910
2025-06-11,77,0.000000,0.000000,0.000000,0.000000
2025-06-11,78,0.000000,0.000000,0.000000,0.000000
2025-06-11,79,114.096657,114.096657,158.418080,158.418080
2025-06-11,80,0.000000,0.000000,0.000000,0.000000
2025-06-11,81,0.000000,0.000000,0.000000,0.000000
2025-06-11,82,0.000000,0.000000,0.000000,0.000000
2025-06-11,83,0.000000,0.000000,0.000000,0.000000
2025-06-11,84,0.000000,0.000000,0.000000,0.000000
2025-06-11,85,0.000000,0.000000,0.000000,0.000000
2025-06-11,86,0.000000,0.000000,0.000000,0.000000
2025-06-11,87,0.000000,0.000000,0.000000,0.000000
2025-06-11,88,230.563009,230.563009,230.563009,230.563009
2025-06-11,89,1092.675853,1052.025846,1069.218393,1069.218393
2025-06-11,90,1184.931636,1120.107433,1162.427755,1162.427755
2025-06-11,91,593.232541,593.232541,829.862329,829.862329
2025-06-11,92,436.372191,436.372191,436.372191,436.372191
2025-06-11,93,464.746343,464.746343,464.746343,464.746343
2025-06-11,94,490.102049,490.102049,490.102049,490.102049
2025-06-11,95,522.151731,522.151731,522.151731,522.151731
2025-06-11,96,599.468225,599.468225,599.468225,599.468225
2025-06-11,97,641.653201,641.653201,641.653201,641.653201
2025-06-11,98,655.147241,655.147241,655.147241,655.147241
2025-06-11,99,663.508045,663.508045,663.508045,663.508045
2025-06-11,100,716.376624,716.376624,716.376624,716.376624
2025-06-11,101,777.393949,777.393949,777.393949,777.393949
2025-06-11,102,810.906051,810.906051,810.906051,810.906051
2025-06-11,103,836.249458,836.249458,836.249458,836.249458
2025-06-11,104,902.306167,902.306167,902.306167,902.306167
2025-06-11,105,950.515206,950.515206,950.515206,950.515206
2025-06-11,106,890.494189,890.494189,890.494189,890.494189
2025-06-11,107,688.886748,688.886748,688.886748,688.886748
2025-06-11,108,706.794896,706.794896,706.794896,706.794896
2025-06-11,109,784.015654,784.015654,784.015654,784.015654
2025-06-11,110,801.775369,801.775369,801.775369,801.775369
2025-06-11,111,852.344723,852.344723,852.344723,852.344723
2025-06-11,112,883.234349,879.803847,879.803847,879.803847
2025-06-11,113,65.027367,65.027367,65.027367,65.027367
2025-06-11,114,64.992809,64.992809,64.992809,64.992809
2025-06-11,115,888.288379,888.288379,888.288379,888.288379
2025-06-11,116,866.951169,866.951169,866.951169,866.951169
2025-06-11,117,76.359924,76.359924,76.359924,76.359924
2025-06-11,118,85.142510,85.142510,85.142510,85.142510
2025-06-11,119,67.374081,67.374081,67.374081,67.374081
2025-06-11,120,83.164929,83.164929,83.164929,83.164929
2025-06-11,121,233.034154,233.034154,233.034154,920.139481
2025-06-11,122,70.623432,70.623432,70.623432,251.315501
2025-06-11,123,76.287769,76.287769,76.287769,76.287769
2025-06-11,124,912.314792,897.510039,897.510039,907.538877
2025-06-11,125,901.172919,901.172919,901.172919,901.172919
2025-06-11,126,918.205439,918.205439,918.205439,918.205439
2025-06-11,127,915.512331,909.576702,909.576702,910.719677
2025-06-11,128,899.904662,885.301299,885.301299,895.193714
2025-06-11,129,908.421375,893.679805,893.679805,895.951127
2025-06-11,130,837.141324,837.141324,837.141324,837.141324
2025-06-11,131,1510.943624,1499.947582,1502.972561,1507.396374
2025-06-11,132,1494.303906,1483.577888,1486.528585,1490.843764
2025-06-11,133,1518.515765,1507.396845,1507.396845,1514.928876
2025-06-11,134,694.309180,694.309180,694.309180,1524.007846
2025-06-11,135,1552.589109,1540.917257,1540.917257,1548.823847
2025-06-11,136,1547.281878,1535.696151,1535.696151,1543.544400
2025-06-11,137,690.845168,690.845168,690.845168,690.845168
2025-06-11,138,1556.402313,1544.668582,1544.668582,1552.617089
2025-06-11,139,1561.122154,1549.311830,1549.311830,1557.312222
2025-06-11,140,1526.078564,1514.836917,1514.836917,1522.452083
2025-06-11,141,1503.563740,1492.687456,1495.679491,1500.055123
2025-06-11,142,1523.632310,1512.430360,1515.511985,1520.018636
2025-06-11,143,1460.240150,1460.240150,1460.240150,1538.487040
2025-06-12,0,693.699251,693.699251,693.699251,693.699251
2025-06-12,1,687.404507,687.404507,687.404507,687.404507
2025-06-12,2,689.730425,689.730425,689.730425,689.730425
2025-06-12,3,681.650832,681.650832,681.650832,681.650832
2025-06-12,4,662.504944,662.504944,662.504944,662.504944
2025-06-12,5,649.410800,649.410800,649.410800,649.410800
2025-06-12,6,645.370547,645.370547,645.370547,645.370547
2025-06-12,7,674.119946,674.119946,674.119946,674.119946
2025-06-12,8,695.404192,695.404192,695.404192,695.404192
2025-06-12,9,675.960467,675.960467,675.960467,675.960467
2025-06-12,10,659.443931,659.443931,659.443931,659.443931
2025-06-12,11,668.954055,668.954055,668.954055,668.954055
2025-06-12,12,661.401143,661.401143,661.401143,661.401143
2025-06-12,13,0.000000,0.000000,0.000000,0.000000
2025-06-12,14,626.499577,626.499577,626.499577,626.499577
2025-06-12,15,650.412321,650.412321,650.412321,650.412321
2025-06-12,16,661.268929,661.268929,661.268929,661.268929
2025-06-12,17,680.369593,680.369593,680.369593,680.369593
2025-06-12,18,679.440220,679.440220,679.440220,679.440220
2025-06-12,19,660.217555,660.217555,660.217555,660.217555
2025-06-12,20,634.152608,634.152608,634.152608,634.152608
2025-06-12,21,621.382361,621.382361,621.382361,621.382361
2025-06-12,22,627.580266,627.580266,627.580266,627.580266
2025-06-12,23,643.154344,643.154344,643.154344,643.154344
2025-06-12,24,635.026357,635.026357,635.026357,635.026357
2025-06-12,25,632.805445,632.805445,632.805445,632.805445
2025-06-12,26,643.167174,643.167174,643.167174,643.167174
2025-06-12,27,636.299709,636.299709,636.299709,636.299709
2025-06-12,28,638.323464,638.323464,638.323464,638.323464
2025-06-12,29,653.681654,653.681654,653.681654,653.681654
2025-06-12,30,638.957123,638.957123,638.957123,638.957123
2025-06-12,31,614.176773,614.176773,614.176773,614.176773
2025-06-12,32,575.194476,575.194476,575.194476,575.194476
2025-06-12,33,1359.549312,1359.549312,1359.549312,1359.549312
2025-06-12,34,575.443250,575.443250,575.443250,575.443250
2025-06-12,35,0.000000,0.000000,0.000000,0.000000
2025-06-12,36,0.000000,0.000000,0.000000,0.000000
2025-06-12,37,0.000000,0.000000,0.000000,0.000000
2025-06-12,38,0.000000,0.000000,0.000000,0.000000
2025-06-12,39,0.000000,0.000000,0.000000,0.000000
2025-06-12,40,40.698465,0.000000,0.000000,0.000000
2025-06-12,41,475.866028,440.054601,440.054601,440.054601
2025-06-12,42,416.239897,398.303908,398.303908,398.303908
2025-06-12,43,382.330962,365.597554,365.597554,365.597554
2025-06-12,44,349.304114,333.837831,333.837831,333.837831
2025-06-12,45,1116.623933,1102.819139,1102.819139,1102.819139
2025-06-12,46,0.000000,0.000000,0.000000,0.000000
2025-06-12,47,0.000000,0.000000,0.000000,0.000000
2025-06-12,48,0.000000,0.000000,0.000000,0.000000
2025-06-12,49,0.000000,0.000000,0.000000,0.000000
2025-06-12,50,0.000000,0.000000,0.000000,0.000000
2025-06-12,51,0.000000,0.000000,0.000000,0.000000
2025-06-12,52,0.000000,0.000000,0.000000,0.000000
2025-06-12,53,0.000000,0.000000,0.000000,0.000000
2025-06-12,54,0.000000,0.000000,0.000000,0.000000
2025-06-12,55,0.000000,0.000000,0.000000,0.000000
2025-06-12,56,0.000000,0.000000,0.000000,0.000000
2025-06-12,57,0.000000,0.000000,0.000000,0.000000
2025-06-12,58,0.000000,0.000000,0.000000,0.000000
2025-06-12,59,0.000000,0.000000,0.000000,0.000000
2025-06-12,60,0.000000,0.000000,0.000000,0.000000
2025-06-12,61,0.000000,0.000000,0.000000,0.000000
2025-06-12,62,0.000000,0.000000,0.000000,0.000000
2025-06-12,63,0.000000,0.000000,0.000000,0.000000
2025-06-12,64,0.000000,0.000000,0.000000,0.000000
2025-06-12,65,574.427151,574.427151,574.427151,574.427151
2025-06-12,66,792.307962,792.307962,792.307962,792.307962
2025-06-12,67,782.757043,782.757043,782.757043,782.757043
2025-06-12,68,777.990846,777.990846,777.990846,777.990846
2025-06-12,69,795.406897,795.406897,795.406897,795.406897
2025-06-12,70,778.775354,778.775354,778.775354,778.775354
2025-06-12,71,724.591368,724.591368,724.591368,724.591368
2025-06-12,72,734.555543,734.555543,685.825865,685.825865
2025-06-12,73,748.556643,748.556643,-0.000000,-0.000000
2025-06-12,74,759.716696,759.716696,0.000000,0.000000
2025-06-12,75,782.372500,782.372500,782.372500,782.372500
2025-06-12,76,0.000000,0.000000,0.000000,0.000000
2025-06-12,77,3.003879,3.003879,3.003879,3.003879
2025-06-12,78,71.721352,71.721352,71.721352,71.721352
2025-06-12,79,90.923644,90.923644,90.923644,90.923644
2025-06-12,80,83.157673,83.157673,83.157673,83.157673
2025-06-12,81,93.245025,93.245025,86.642865,86.642865
2025-06-12,82,28.996370,28.996370,28.996370,28.996370
2025-06-12,83,0.000000,0.000000,0.000000,0.000000
2025-06-12,84,0.000000,0.000000,0.000000,0.000000
2025-06-12,85,0.000000,0.000000,0.000000,0.000000
2025-06-12,86,0.000000,0.000000,0.000000,0.000000
2025-06-12,87,0.000000,0.000000,0.000000,0.000000
2025-06-12,88,0.000000,0.000000,0.000000,0.000000
2025-06-12,89,1113.474230,1113.474230,1109.135773,1109.135773
2025-06-12,90,1203.770061,1179.641428,1179.641428,1179.641428
2025-06-12,91,393.497448,393.497448,393.497448,393.497448
2025-06-12,92,424.996718,424.996718,424.996718,424.996718
2025-06-12,93,468.947212,468.947212,468.947212,468.947212
2025-06-12,94,519.670136,519.670136,519.670136,519.670136
2025-06-12,95,539.575856,539.575856,512.567475,512.567475
2025-06-12,96,584.720759,584.720759,576.812025,576.812025
2025-06-12,97,622.388661,622.388661,602.287697,602.287697
2025-06-12,98,678.589470,678.589470,657.650600,657.650600
2025-06-12,99,704.128489,704.128489,682.709248,682.709248
2025-06-12,100,732.575385,732.575385,710.578367,710.578367
2025-06-12,101,767.947008,767.947008,745.308961,745.308961
2025-06-12,102,816.246644,798.371249,798.371249,798.371249
2025-06-12,103,848.975576,830.789775,830.789775,830.789775
2025-06-12,104,893.335217,875.081379,875.081379,875.081379
2025-06-12,105,947.211629,928.695194,928.695194,928.695194
2025-06-12,106,896.574416,879.186489,879.186489,879.186489
2025-06-12,107,716.361399,702.023670,702.023670,702.023670
2025-06-12,108,722.824328,710.745135,710.745135,719.867162
2025-06-12,109,807.380514,794.624836,794.624836,804.257734
2025-06-12,110,844.068790,831.197636,831.197636,840.917740
2025-06-12,111,867.545602,854.728608,854.728608,864.407811
2025-06-12,112,876.127499,863.544479,863.544479,873.046988
2025-06-12,113,50.832307,38.271544,42.812551,47.757245
2025-06-12,114,96.313778,83.133527,87.898493,93.087056
2025-06-12,115,103.111803,89.835174,94.634984,99.861487
2025-06-12,116,64.233919,51.508477,56.109020,61.118542
2025-06-12,117,248.814036,151.836001,151.836001,460.002216
2025-06-12,118,895.320818,882.627224,882.627224,892.213237
2025-06-12,119,911.377574,898.456338,898.456338,908.214263
2025-06-12,120,90.810511,77.708563,82.445221,87.602959
2025-06-12,121,86.030695,72.996512,77.708672,82.839733
2025-06-12,122,81.065253,68.101467,72.788176,77.891525
2025-06-12,123,64.702942,51.971131,56.573976,61.586005
2025-06-12,124,893.443038,880.776347,880.776347,890.342043
2025-06-12,125,897.843634,897.843634,897.843634,897.843634
2025-06-12,126,874.621684,874.621684,874.621684,874.621684
2025-06-12,127,865.665013,865.665013,865.665013,865.665013
2025-06-12,128,883.478250,883.478250,883.478250,883.478250
2025-06-12,129,910.576499,910.576499,910.576499,910.576499
2025-06-12,130,831.314938,831.314938,831.314938,831.314938
2025-06-12,131,689.333869,689.333869,689.333869,689.333869
2025-06-12,132,1522.525258,1512.754317,1512.754317,1520.133186
2025-06-12,133,1537.543630,1527.559767,1527.559767,1535.099432
2025-06-12,134,1513.606335,1503.961841,1503.961841,1511.245219
2025-06-12,135,1513.803775,1504.156481,1504.156481,1511.441974
2025-06-12,136,1522.729714,1512.955874,1512.955874,1520.336933
2025-06-12,137,1519.866636,1510.133387,1510.133387,1517.483792
2025-06-12,138,677.819717,677.819717,677.819717,1508.800449
2025-06-12,139,1508.729622,1499.154267,1499.154267,1506.385433
2025-06-12,140,1529.612708,1519.741285,1519.741285,1527.196037
2025-06-12,141,1404.116736,1404.116736,1404.116736,1547.538035
2025-06-12,142,1491.603648,1482.271094,1482.271094,1489.318900
2025-06-12,143,1376.221281,1368.524548,1368.524548,1374.337006
2025-06-13,0,482.920772,482.920772,482.920772,482.920772
2025-06-13,1,507.321838,507.321838,507.321838,507.321838
2025-06-13,2,0.000000,0.000000,0.000000,0.000000
2025-06-13,3,519.120545,519.120545,519.120545,519.120545
2025-06-13,4,0.000000,0.000000,0.000000,0.000000
2025-06-13,5,0.000000,0.000000,0.000000,0.000000
2025-06-13,6,0.000000,0.000000,0.000000,0.000000
2025-06-13,7,497.002445,497.002445,497.002445,497.002445
2025-06-13,8,461.057969,461.057969,461.057969,461.057969
2025-06-13,9,465.443784,465.443784,465.443784,465.443784
2025-06-13,10,0.000000,0.000000,0.000000,0.000000
2025-06-13,11,306.124266,306.124266,306.124266,306.124266
2025-06-13,12,0.000000,0.000000,0.000000,0.000000
2025-06-13,13,0.000000,0.000000,0.000000,0.000000
2025-06-13,14,451.554194,451.554194,451.554194,451.554194
2025-06-13,15,451.757413,451.757413,451.757413,451.757413
2025-06-13,16,473.219846,473.219846,473.219846,473.219846
2025-06-13,17,0.000000,0.000000,0.000000,0.000000
2025-06-13,18,0.000000,0.000000,0.000000,0.000000
2025-06-13,19,461.748681,461.748681,461.748681,461.748681
2025-06-13,20,0.000000,0.000000,0.000000,0.000000
2025-06-13,21,0.000000,0.000000,0.000000,0.000000
2025-06-13,22,482.444241,482.444241,482.444241,482.444241
2025-06-13,23,456.245418,456.245418,456.245418,456.245418
2025-06-13,24,451.376137,451.376137,451.376137,451.376137
2025-06-13,25,446.265606,446.265606,446.265606,446.265606
2025-06-13,26,445.915925,445.915925,445.915925,445.915925
2025-06-13,27,456.886062,456.886062,456.886062,456.886062
2025-06-13,28,473.823400,473.823400,473.823400,473.823400
2025-06-13,29,477.800980,477.800980,477.800980,477.800980
2025-06-13,30,438.709734,438.709734,438.709734,438.709734
2025-06-13,31,407.092597,407.092597,407.092597,407.092597
2025-06-13,32,394.117805,394.117805,394.117805,394.117805
2025-06-13,33,1203.296075,1203.296075,1203.296075,1203.296075
2025-06-13,34,0.000000,0.000000,0.000000,0.000000
2025-06-13,35,0.000000,0.000000,0.000000,0.000000
2025-06-13,36,0.000000,0.000000,0.000000,0.000000
2025-06-13,37,0.000000,0.000000,0.000000,0.000000
2025-06-13,38,0.000000,0.000000,0.000000,0.000000
2025-06-13,39,0.000000,0.000000,0.000000,0.000000
2025-06-13,40,0.000000,0.000000,0.000000,0.000000
2025-06-13,41,0.000000,0.000000,0.000000,0.000000
2025-06-13,42,0.000000,0.000000,0.000000,0.000000
2025-06-13,43,0.000000,0.000000,0.000000,0.000000
2025-06-13,44,0.000000,0.000000,0.000000,0.000000
2025-06-13,45,0.000000,0.000000,0.000000,0.000000
2025-06-13,46,0.000000,0.000000,0.000000,0.000000
2025-06-13,47,0.000000,0.000000,0.000000,0.000000
